"File Name","Item Sequence","Visibility","Title","IIIF Range","viewingHint","Parent ARK","Item ARK","Object Type","Rights.statementLocal","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Masters/sinaimasters/ara/arabic_0288/sld_arb0288_0001_a_1.tif","1","discovery","Front Board Outside","Front matter","","ark:/21198/z1903732","ark:/21198/z1903732/q806pz9d","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1903732%2Fq806pz9d",""
"Masters/sinaimasters/ara/arabic_0288/sld_arb0288_0002_b_000.tif","2","discovery","Front Board Inside","Front matter","","ark:/21198/z1903732","ark:/21198/z1903732/s002j262","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1903732%2Fs002j262",""
"Masters/sinaimasters/ara/arabic_0288/sld_arb0288_0003_f_001r.tif","3","discovery","f. 001r","Text","","ark:/21198/z1903732","ark:/21198/z1903732/wc879v35","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1903732%2Fwc879v35",""
"Masters/sinaimasters/ara/arabic_0288/sld_arb0288_0004_f_001v.tif","4","discovery","f. 001v","Text","","ark:/21198/z1903732","ark:/21198/z1903732/8755sr6s","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1903732%2F8755sr6s",""
"Masters/sinaimasters/ara/arabic_0288/sld_arb0288_0005_f_002r.tif","5","discovery","f. 002r","Text","","ark:/21198/z1903732","ark:/21198/z1903732/bj67pj05","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1903732%2Fbj67pj05",""
"Masters/sinaimasters/ara/arabic_0288/sld_arb0288_0006_f_002v.tif","6","discovery","f. 002v","Text","","ark:/21198/z1903732","ark:/21198/z1903732/s171wx65","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1903732%2Fs171wx65",""
"Masters/sinaimasters/ara/arabic_0288/sld_arb0288_0007_f_003r.tif","7","discovery","f. 003r","Text","","ark:/21198/z1903732","ark:/21198/z1903732/sr09q843","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1903732%2Fsr09q843",""
"Masters/sinaimasters/ara/arabic_0288/sld_arb0288_0008_f_003v.tif","8","discovery","f. 003v","Text","","ark:/21198/z1903732","ark:/21198/z1903732/z259635t","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1903732%2Fz259635t",""
"Masters/sinaimasters/ara/arabic_0288/sld_arb0288_0009_f_004r.tif","9","discovery","f. 004r","Text","","ark:/21198/z1903732","ark:/21198/z1903732/1r33d69r","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1903732%2F1r33d69r",""
"Masters/sinaimasters/ara/arabic_0288/sld_arb0288_0010_f_004v.tif","10","discovery","f. 004v","Text","","ark:/21198/z1903732","ark:/21198/z1903732/r032g95x","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1903732%2Fr032g95x",""
