"File Name","Item Sequence","Visibility","Title","IIIF Range","viewingHint","Parent ARK","Item ARK","Object Type","Rights.statementLocal","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Masters/sinaimasters/ara/arabic_0351/sld_arb0351_0001_a_1.tif","1","discovery","Front Board Outside","Front matter","","ark:/21198/z18065z8","ark:/21198/z18065z8/1w841n0q","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18065z8%2F1w841n0q",""
"Masters/sinaimasters/ara/arabic_0351/sld_arb0351_0002_b_000.tif","2","discovery","Front Board Inside","Front matter","","ark:/21198/z18065z8","ark:/21198/z18065z8/9k44jg8s","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18065z8%2F9k44jg8s",""
"Masters/sinaimasters/ara/arabic_0351/sld_arb0351_0003_b_001r.tif","3","discovery","Flyleaf 001r","Front matter","","ark:/21198/z18065z8","ark:/21198/z18065z8/qh25mf5d","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18065z8%2Fqh25mf5d",""
"Masters/sinaimasters/ara/arabic_0351/sld_arb0351_0004_b_001v.tif","4","discovery","Flyleaf 001v","Front matter","","ark:/21198/z18065z8","ark:/21198/z18065z8/c209bh3d","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18065z8%2Fc209bh3d",""
"Masters/sinaimasters/ara/arabic_0351/sld_arb0351_0005_b_002r.tif","5","discovery","Flyleaf 002r","Front matter","","ark:/21198/z18065z8","ark:/21198/z18065z8/dm99ft5r","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18065z8%2Fdm99ft5r",""
"Masters/sinaimasters/ara/arabic_0351/sld_arb0351_0006_b_002v.tif","6","discovery","Flyleaf 002v","Front matter","","ark:/21198/z18065z8","ark:/21198/z18065z8/8k15f60z","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18065z8%2F8k15f60z",""
"Masters/sinaimasters/ara/arabic_0351/sld_arb0351_0007_b_003r.tif","7","discovery","Flyleaf 003r","Front matter","","ark:/21198/z18065z8","ark:/21198/z18065z8/8258888d","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18065z8%2F8258888d",""
"Masters/sinaimasters/ara/arabic_0351/sld_arb0351_0008_b_003v.tif","8","discovery","Flyleaf 003v","Front matter","","ark:/21198/z18065z8","ark:/21198/z18065z8/52932p76","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18065z8%2F52932p76",""
"Masters/sinaimasters/ara/arabic_0351/sld_arb0351_0009_b_004r.tif","9","discovery","Flyleaf 004r","Front matter","","ark:/21198/z18065z8","ark:/21198/z18065z8/m560s30k","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18065z8%2Fm560s30k",""
"Masters/sinaimasters/ara/arabic_0351/sld_arb0351_0010_b_004v.tif","10","discovery","Flyleaf 004v","Front matter","","ark:/21198/z18065z8","ark:/21198/z18065z8/ck05wt1k","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18065z8%2Fck05wt1k",""
"Masters/sinaimasters/ara/arabic_0351/sld_arb0351_0011_b_005r.tif","11","discovery","Flyleaf 005r","Front matter","","ark:/21198/z18065z8","ark:/21198/z18065z8/hz162b4x","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18065z8%2Fhz162b4x",""
"Masters/sinaimasters/ara/arabic_0351/sld_arb0351_0012_b_005v.tif","12","discovery","Flyleaf 005v","Front matter","","ark:/21198/z18065z8","ark:/21198/z18065z8/wk65dq37","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18065z8%2Fwk65dq37",""
"Masters/sinaimasters/ara/arabic_0351/sld_arb0351_0013_b_006r.tif","13","discovery","Flyleaf 006r","Front matter","","ark:/21198/z18065z8","ark:/21198/z18065z8/w300544w","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18065z8%2Fw300544w",""
"Masters/sinaimasters/ara/arabic_0351/sld_arb0351_0014_b_006v.tif","14","discovery","Flyleaf 006v","Front matter","","ark:/21198/z18065z8","ark:/21198/z18065z8/1p45087q","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18065z8%2F1p45087q",""
"Masters/sinaimasters/ara/arabic_0351/sld_arb0351_0015_f_001r.tif","15","discovery","f. 001r","Text","","ark:/21198/z18065z8","ark:/21198/z18065z8/3819hq1x","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18065z8%2F3819hq1x",""
"Masters/sinaimasters/ara/arabic_0351/sld_arb0351_0016_f_001v.tif","16","discovery","f. 001v","Text","","ark:/21198/z18065z8","ark:/21198/z18065z8/jb84f78h","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18065z8%2Fjb84f78h",""
"Masters/sinaimasters/ara/arabic_0351/sld_arb0351_0017_f_002r.tif","17","discovery","f. 002r","Text","","ark:/21198/z18065z8","ark:/21198/z18065z8/9t20fr2w","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18065z8%2F9t20fr2w",""
"Masters/sinaimasters/ara/arabic_0351/sld_arb0351_0018_f_002v.tif","18","discovery","f. 002v","Text","","ark:/21198/z18065z8","ark:/21198/z18065z8/kg50pb3t","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18065z8%2Fkg50pb3t",""
"Masters/sinaimasters/ara/arabic_0351/sld_arb0351_0019_f_003r.tif","19","discovery","f. 003r","Text","","ark:/21198/z18065z8","ark:/21198/z18065z8/9c568j4h","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18065z8%2F9c568j4h",""
"Masters/sinaimasters/ara/arabic_0351/sld_arb0351_0020_f_003v.tif","20","discovery","f. 003v","Text","","ark:/21198/z18065z8","ark:/21198/z18065z8/wh01s23b","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18065z8%2Fwh01s23b",""
"Masters/sinaimasters/ara/arabic_0351/sld_arb0351_0021_f_004r.tif","21","discovery","f. 004r","Text","","ark:/21198/z18065z8","ark:/21198/z18065z8/nx53fx7c","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18065z8%2Fnx53fx7c",""
