"File Name","Item Sequence","Visibility","Title","IIIF Range","viewingHint","Parent ARK","Item ARK","Object Type","Rights.statementLocal","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Masters/sinaimasters/ara/arabic_0254/sld_arb0254_0001_a_1.tif","1","discovery","Front Board Outside","Front matter","","ark:/21198/z1xs6zqg","ark:/21198/z1xs6zqg/br030774","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xs6zqg%2Fbr030774",""
"Masters/sinaimasters/ara/arabic_0254/sld_arb0254_0002_b_000.tif","2","discovery","Front Board Inside","Front matter","","ark:/21198/z1xs6zqg","ark:/21198/z1xs6zqg/6t11h59b","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xs6zqg%2F6t11h59b",""
"Masters/sinaimasters/ara/arabic_0254/sld_arb0254_0003_f_001r.tif","3","discovery","f. 001r","Text","","ark:/21198/z1xs6zqg","ark:/21198/z1xs6zqg/g373d41m","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xs6zqg%2Fg373d41m",""
"Masters/sinaimasters/ara/arabic_0254/sld_arb0254_0004_f_001v.tif","4","discovery","f. 001v","Text","","ark:/21198/z1xs6zqg","ark:/21198/z1xs6zqg/q044t50c","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xs6zqg%2Fq044t50c",""
"Masters/sinaimasters/ara/arabic_0254/sld_arb0254_0005_f_002r.tif","5","discovery","f. 002r","Text","","ark:/21198/z1xs6zqg","ark:/21198/z1xs6zqg/f657563f","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xs6zqg%2Ff657563f",""
"Masters/sinaimasters/ara/arabic_0254/sld_arb0254_0006_f_002v.tif","6","discovery","f. 002v","Text","","ark:/21198/z1xs6zqg","ark:/21198/z1xs6zqg/0919qs09","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xs6zqg%2F0919qs09",""
"Masters/sinaimasters/ara/arabic_0254/sld_arb0254_0007_f_003r.tif","7","discovery","f. 003r","Text","","ark:/21198/z1xs6zqg","ark:/21198/z1xs6zqg/4h974s35","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xs6zqg%2F4h974s35",""
"Masters/sinaimasters/ara/arabic_0254/sld_arb0254_0008_f_003v.tif","8","discovery","f. 003v","Text","","ark:/21198/z1xs6zqg","ark:/21198/z1xs6zqg/3992bj8f","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xs6zqg%2F3992bj8f",""
"Masters/sinaimasters/ara/arabic_0254/sld_arb0254_0009_f_004r.tif","9","discovery","f. 004r","Text","","ark:/21198/z1xs6zqg","ark:/21198/z1xs6zqg/1766w45b","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xs6zqg%2F1766w45b",""
"Masters/sinaimasters/ara/arabic_0254/sld_arb0254_0010_f_004v.tif","10","discovery","f. 004v","Text","","ark:/21198/z1xs6zqg","ark:/21198/z1xs6zqg/3f45vc5k","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xs6zqg%2F3f45vc5k",""
"Masters/sinaimasters/ara/arabic_0254/sld_arb0254_0011_f_005r.tif","11","discovery","f. 005r","Text","","ark:/21198/z1xs6zqg","ark:/21198/z1xs6zqg/gs67ks63","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xs6zqg%2Fgs67ks63",""
"Masters/sinaimasters/ara/arabic_0254/sld_arb0254_0012_f_005v.tif","12","discovery","f. 005v","Text","","ark:/21198/z1xs6zqg","ark:/21198/z1xs6zqg/vw81gz7x","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xs6zqg%2Fvw81gz7x",""
"Masters/sinaimasters/ara/arabic_0254/sld_arb0254_0013_f_006r.tif","13","discovery","f. 006r","Text","","ark:/21198/z1xs6zqg","ark:/21198/z1xs6zqg/nz85w875","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xs6zqg%2Fnz85w875",""
"Masters/sinaimasters/ara/arabic_0254/sld_arb0254_0014_f_006v.tif","14","discovery","f. 006v","Text","","ark:/21198/z1xs6zqg","ark:/21198/z1xs6zqg/k187484j","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xs6zqg%2Fk187484j",""
