"File Name","Item Sequence","Visibility","Title","IIIF Range","viewingHint","Parent ARK","Item ARK","Object Type","Rights.statementLocal","Source","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Masters/sinaimasters/syrnf/syriac_nf_x_0041/sld_syrnfx0041_0001_f_001r.tif","1","sinai","f. 001r","Text","","ark:/21198/z1m05xh8","ark:/21198/z1m05xh8/rz83tj59","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","Sinai Syriac NF X 41","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m05xh8%2Frz83tj59",""
"Masters/sinaimasters/syrnf/syriac_nf_x_0041/sld_syrnfx0041_0002_f_001v.tif","2","sinai","f. 001v","Text","","ark:/21198/z1m05xh8","ark:/21198/z1m05xh8/nd436z1g","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","Sinai Syriac NF X 41","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m05xh8%2Fnd436z1g",""
"Masters/sinaimasters/syrnf/syriac_nf_x_0041/sld_syrnfx0041_0003_f_002r.tif","3","sinai","f. 002r","Text","","ark:/21198/z1m05xh8","ark:/21198/z1m05xh8/gm56gv4z","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","Sinai Syriac NF X 41","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m05xh8%2Fgm56gv4z",""
"Masters/sinaimasters/syrnf/syriac_nf_x_0041/sld_syrnfx0041_0004_f_002v.tif","4","sinai","f. 002v","Text","","ark:/21198/z1m05xh8","ark:/21198/z1m05xh8/t345jc6q","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","Sinai Syriac NF X 41","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m05xh8%2Ft345jc6q",""
"Masters/sinaimasters/syrnf/syriac_nf_x_0041/sld_syrnfx0041_0005_f_003r.tif","5","sinai","f. 003r","Text","","ark:/21198/z1m05xh8","ark:/21198/z1m05xh8/3373s56w","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","Sinai Syriac NF X 41","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m05xh8%2F3373s56w",""
"Masters/sinaimasters/syrnf/syriac_nf_x_0041/sld_syrnfx0041_0006_f_003v.tif","6","sinai","f. 003v","Text","","ark:/21198/z1m05xh8","ark:/21198/z1m05xh8/d701s84k","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","Sinai Syriac NF X 41","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m05xh8%2Fd701s84k",""
"Masters/sinaimasters/syrnf/syriac_nf_x_0041/sld_syrnfx0041_0007_f_004r.tif","7","sinai","f. 004r","Text","","ark:/21198/z1m05xh8","ark:/21198/z1m05xh8/vb82z606","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","Sinai Syriac NF X 41","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m05xh8%2Fvb82z606",""
"Masters/sinaimasters/syrnf/syriac_nf_x_0041/sld_syrnfx0041_0008_f_004v.tif","8","sinai","f. 004v","Text","","ark:/21198/z1m05xh8","ark:/21198/z1m05xh8/zh74sf5d","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","Sinai Syriac NF X 41","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m05xh8%2Fzh74sf5d",""
"Masters/sinaimasters/syrnf/syriac_nf_x_0041/sld_syrnfx0041_0009_f_005r.tif","9","sinai","f. 005r","Text","","ark:/21198/z1m05xh8","ark:/21198/z1m05xh8/mr40727w","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","Sinai Syriac NF X 41","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m05xh8%2Fmr40727w",""
"Masters/sinaimasters/syrnf/syriac_nf_x_0041/sld_syrnfx0041_0010_f_005v.tif","10","sinai","f. 005v","Text","","ark:/21198/z1m05xh8","ark:/21198/z1m05xh8/g521sf2r","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","Sinai Syriac NF X 41","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m05xh8%2Fg521sf2r",""
