File Name,Item Sequence,Visibility,Title,IIIF Range,viewingHint,Parent ARK,Item ARK,Object Type,Rights.statementLocal,Source
Masters/sinaimasters/syrnf/syriac_nf_x_0038/sld_syrnfx0038_0001_f_001r.tif,1,sinai,f. 001r,Text,,ark:/21198/z1vh7f0v,ark:/21198/z1vh7f0v/jp57594c,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac NF X 38
Masters/sinaimasters/syrnf/syriac_nf_x_0038/sld_syrnfx0038_0002_f_001v.tif,2,sinai,f. 001v,Text,,ark:/21198/z1vh7f0v,ark:/21198/z1vh7f0v/ts35ch52,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac NF X 38
Masters/sinaimasters/syrnf/syriac_nf_x_0038/sld_syrnfx0038_0003_f_002r.tif,3,sinai,f. 002r,Text,,ark:/21198/z1vh7f0v,ark:/21198/z1vh7f0v/4t90p77q,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac NF X 38
Masters/sinaimasters/syrnf/syriac_nf_x_0038/sld_syrnfx0038_0004_f_002v.tif,4,sinai,f. 002v,Text,,ark:/21198/z1vh7f0v,ark:/21198/z1vh7f0v/q702f166,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac NF X 38
Masters/sinaimasters/syrnf/syriac_nf_x_0038/sld_syrnfx0038_0005_f_003r.tif,5,sinai,f. 003r,Text,,ark:/21198/z1vh7f0v,ark:/21198/z1vh7f0v/zd705z3j,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac NF X 38
Masters/sinaimasters/syrnf/syriac_nf_x_0038/sld_syrnfx0038_0006_f_003v.tif,6,sinai,f. 003v,Text,,ark:/21198/z1vh7f0v,ark:/21198/z1vh7f0v/mw16mj7t,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac NF X 38
Masters/sinaimasters/syrnf/syriac_nf_x_0038/sld_syrnfx0038_0007_f_004r.tif,7,sinai,f. 004r,Text,,ark:/21198/z1vh7f0v,ark:/21198/z1vh7f0v/8t73d13j,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac NF X 38
Masters/sinaimasters/syrnf/syriac_nf_x_0038/sld_syrnfx0038_0008_f_004v.tif,8,sinai,f. 004v,Text,,ark:/21198/z1vh7f0v,ark:/21198/z1vh7f0v/c864fx0d,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac NF X 38
Masters/sinaimasters/syrnf/syriac_nf_x_0038/sld_syrnfx0038_0009_f_005r.tif,9,sinai,f. 005r,Text,,ark:/21198/z1vh7f0v,ark:/21198/z1vh7f0v/w575c05h,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac NF X 38
Masters/sinaimasters/syrnf/syriac_nf_x_0038/sld_syrnfx0038_0010_f_005v.tif,10,sinai,f. 005v,Text,,ark:/21198/z1vh7f0v,ark:/21198/z1vh7f0v/bj79zx72,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac NF X 38
Masters/sinaimasters/syrnf/syriac_nf_x_0038/sld_syrnfx0038_0011_f_006r.tif,11,sinai,f. 006r,Text,,ark:/21198/z1vh7f0v,ark:/21198/z1vh7f0v/69459z9n,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac NF X 38
Masters/sinaimasters/syrnf/syriac_nf_x_0038/sld_syrnfx0038_0012_f_006v.tif,12,sinai,f. 006v,Text,,ark:/21198/z1vh7f0v,ark:/21198/z1vh7f0v/f984bn6x,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac NF X 38
Masters/sinaimasters/syrnf/syriac_nf_x_0038/sld_syrnfx0038_0013_f_007r.tif,13,sinai,f. 007r,Text,,ark:/21198/z1vh7f0v,ark:/21198/z1vh7f0v/7t772m3t,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac NF X 38
Masters/sinaimasters/syrnf/syriac_nf_x_0038/sld_syrnfx0038_0014_f_007v.tif,14,sinai,f. 007v,Text,,ark:/21198/z1vh7f0v,ark:/21198/z1vh7f0v/qp72mc7r,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac NF X 38
Masters/sinaimasters/syrnf/syriac_nf_x_0038/sld_syrnfx0038_0015_f_008r.tif,15,sinai,f. 008r,Text,,ark:/21198/z1vh7f0v,ark:/21198/z1vh7f0v/0859s074,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac NF X 38
