File Name,Item Sequence,Visibility,Title,IIIF Range,viewingHint,Parent ARK,Item ARK,Object Type,Rights.statementLocal,Source
Masters/sinaimasters/syrnf/syriac_nf_x_0045/sld_syrnfx0045_0001_f_001r.tif,1,sinai,f. 001r,Text,,ark:/21198/z1321n2n,ark:/21198/z1321n2n/7j44p566,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac NF X 45
Masters/sinaimasters/syrnf/syriac_nf_x_0045/sld_syrnfx0045_0002_f_001v.tif,2,sinai,f. 001v,Text,,ark:/21198/z1321n2n,ark:/21198/z1321n2n/dv479p3r,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac NF X 45
Masters/sinaimasters/syrnf/syriac_nf_x_0045/sld_syrnfx0045_0003_f_002r.tif,3,sinai,f. 002r,Text,,ark:/21198/z1321n2n,ark:/21198/z1321n2n/sd67xd8p,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac NF X 45
Masters/sinaimasters/syrnf/syriac_nf_x_0045/sld_syrnfx0045_0004_f_002v.tif,4,sinai,f. 002v,Text,,ark:/21198/z1321n2n,ark:/21198/z1321n2n/d151xn76,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac NF X 45
Masters/sinaimasters/syrnf/syriac_nf_x_0045/sld_syrnfx0045_0005_f_003r.tif,5,sinai,f. 003r,Text,,ark:/21198/z1321n2n,ark:/21198/z1321n2n/6w06br60,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac NF X 45
Masters/sinaimasters/syrnf/syriac_nf_x_0045/sld_syrnfx0045_0006_f_003v.tif,6,sinai,f. 003v,Text,,ark:/21198/z1321n2n,ark:/21198/z1321n2n/jc13nf7r,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac NF X 45
Masters/sinaimasters/syrnf/syriac_nf_x_0045/sld_syrnfx0045_0007_f_004r.tif,7,sinai,f. 004r,Text,,ark:/21198/z1321n2n,ark:/21198/z1321n2n/8d30mr9h,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac NF X 45
Masters/sinaimasters/syrnf/syriac_nf_x_0045/sld_syrnfx0045_0008_f_004v.tif,8,sinai,f. 004v,Text,,ark:/21198/z1321n2n,ark:/21198/z1321n2n/1t039v9v,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac NF X 45
Masters/sinaimasters/syrnf/syriac_nf_x_0045/sld_syrnfx0045_0009_z_2.tif,9,sinai,Spine, ,non-paged,ark:/21198/z1321n2n,ark:/21198/z1321n2n/t5420r6v,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac NF X 45
Masters/sinaimasters/syrnf/syriac_nf_x_0045/sld_syrnfx0045_0010_z_3.tif,10,sinai,Fore edge, ,non-paged,ark:/21198/z1321n2n,ark:/21198/z1321n2n/jg47b412,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac NF X 45
