File Name,Item Sequence,Visibility,Title,IIIF Range,viewingHint,Parent ARK,Item ARK,Object Type,Rights.statementLocal,Source
Masters/sinaimasters/ara/arabic_0475/sld_arb0475_0001_a_1.tif,1,,Front Board Outside,Front matter,,ark:/21198/z10s1703,ark:/21198/z10s1703/9861615x,Page,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 475
Masters/sinaimasters/ara/arabic_0475/sld_arb0475_0002_b_000.tif,2,,Front Board Inside,Front matter,,ark:/21198/z10s1703,ark:/21198/z10s1703/fg30t33z,Page,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 475
Masters/sinaimasters/ara/arabic_0475/sld_arb0475_0003_f_001r.tif,3,,f. 001r,Text,,ark:/21198/z10s1703,ark:/21198/z10s1703/2k473w3v,Page,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 475
Masters/sinaimasters/ara/arabic_0475/sld_arb0475_0004_f_001v.tif,4,,f. 001v,Text,,ark:/21198/z10s1703,ark:/21198/z10s1703/b4489007,Page,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 475
Masters/sinaimasters/ara/arabic_0475/sld_arb0475_0005_f_002r.tif,5,,f. 002r,Text,,ark:/21198/z10s1703,ark:/21198/z10s1703/9j052m4s,Page,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 475
Masters/sinaimasters/ara/arabic_0475/sld_arb0475_0006_f_002v.tif,6,,f. 002v,Text,,ark:/21198/z10s1703,ark:/21198/z10s1703/xh90n58h,Page,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 475
Masters/sinaimasters/ara/arabic_0475/sld_arb0475_0007_f_003r.tif,7,,f. 003r,Text,,ark:/21198/z10s1703,ark:/21198/z10s1703/d464z65j,Page,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 475
Masters/sinaimasters/ara/arabic_0475/sld_arb0475_0008_f_003v.tif,8,,f. 003v,Text,,ark:/21198/z10s1703,ark:/21198/z10s1703/rh04mk82,Page,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 475
Masters/sinaimasters/ara/arabic_0475/sld_arb0475_0009_f_004r.tif,9,,f. 004r,Text,,ark:/21198/z10s1703,ark:/21198/z10s1703/6b27g17t,Page,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 475
Masters/sinaimasters/ara/arabic_0475/sld_arb0475_0010_f_004v.tif,10,,f. 004v,Text,,ark:/21198/z10s1703,ark:/21198/z10s1703/9702f13f,Page,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 475
Masters/sinaimasters/ara/arabic_0475/sld_arb0475_0011_f_005r.tif,11,,f. 005r,Text,,ark:/21198/z10s1703,ark:/21198/z10s1703/3r79074s,Page,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 475
Masters/sinaimasters/ara/arabic_0475/sld_arb0475_0012_f_005v.tif,12,,f. 005v,Text,,ark:/21198/z10s1703,ark:/21198/z10s1703/b8763g9s,Page,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 475
Masters/sinaimasters/ara/arabic_0475/sld_arb0475_0013_f_006r.tif,13,,f. 006r,Text,,ark:/21198/z10s1703,ark:/21198/z10s1703/3r27v987,Page,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 475
Masters/sinaimasters/ara/arabic_0475/sld_arb0475_0014_f_006v.tif,14,,f. 006v,Text,,ark:/21198/z10s1703,ark:/21198/z10s1703/v4438t9s,Page,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 475
Masters/sinaimasters/ara/arabic_0475/sld_arb0475_0015_f_007r.tif,15,,f. 007r,Text,,ark:/21198/z10s1703,ark:/21198/z10s1703/2w923v4v,Page,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 475
Masters/sinaimasters/ara/arabic_0475/sld_arb0475_0016_f_007v.tif,16,,f. 007v,Text,,ark:/21198/z10s1703,ark:/21198/z10s1703/rd678424,Page,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 475
Masters/sinaimasters/ara/arabic_0475/sld_arb0475_0017_f_008r.tif,17,,f. 008r,Text,,ark:/21198/z10s1703,ark:/21198/z10s1703/mw51cp57,Page,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 475
Masters/sinaimasters/ara/arabic_0475/sld_arb0475_0018_f_008v.tif,18,,f. 008v,Text,,ark:/21198/z10s1703,ark:/21198/z10s1703/gr37nd8c,Page,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 475
Masters/sinaimasters/ara/arabic_0475/sld_arb0475_0019_f_009r.tif,19,,f. 009r,Text,,ark:/21198/z10s1703,ark:/21198/z10s1703/m853b31b,Page,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 475
Masters/sinaimasters/ara/arabic_0475/sld_arb0475_0020_f_009v.tif,20,,f. 009v,Text,,ark:/21198/z10s1703,ark:/21198/z10s1703/1c489t53,Page,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 475
Masters/sinaimasters/ara/arabic_0475/sld_arb0475_0021_f_010r.tif,21,,f. 010r,Text,,ark:/21198/z10s1703,ark:/21198/z10s1703/cb64x508,Page,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 475
Masters/sinaimasters/ara/arabic_0475/sld_arb0475_0022_f_010v.tif,22,,f. 010v,Text,,ark:/21198/z10s1703,ark:/21198/z10s1703/mh92mk7v,Page,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 475
