File Name,Item Sequence,Visibility,Title,IIIF Range,viewingHint,Parent ARK,Item ARK,Object Type,Rights.statementLocal,Source,Bucketeer State,IIIF Access URL,
Masters/sinaimasters/syr/syriac_0050/sld_syr0050_0018_f_008v.tif,48,sinai,"Syriac 50, f. 8v",Text,,ark:/21198/z1sv2f4k,ark:/21198/z1s489m7/bt55tp0w,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Syriac 50 + NF M 50 + NF M 63 + Chabot 75,ingested,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s489m7%2Fbt55tp0w,
Masters/sinaimasters/syr/syriac_0050/sld_syr0050_0019_f_009r.tif,49,sinai,"Syriac 50, f. 9r",Text,,ark:/21198/z1sv2f4k,ark:/21198/z1s489m7/qc534j7b,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Syriac 50 + NF M 50 + NF M 63 + Chabot 75,ingested,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s489m7%2Fqc534j7b,
Masters/sinaimasters/syr/syriac_0050/sld_syr0050_0020_f_009v.tif,50,sinai,"Syriac 50, f. 9v",Text,,ark:/21198/z1sv2f4k,ark:/21198/z1s489m7/rr62v38k,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Syriac 50 + NF M 50 + NF M 63 + Chabot 75,ingested,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s489m7%2Frr62v38k,
Masters/sinaimasters/syr/syriac_0050/sld_syr0050_0021_f_010r.tif,51,sinai,"Syriac 50, f. 10r",Text,,ark:/21198/z1sv2f4k,ark:/21198/z1s489m7/5v93h34m,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Syriac 50 + NF M 50 + NF M 63 + Chabot 75,ingested,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s489m7%2F5v93h34m,
Masters/sinaimasters/syr/syriac_0050/sld_syr0050_0022_f_010v.tif,52,sinai,"Syriac 50, f. 10v",Text,,ark:/21198/z1sv2f4k,ark:/21198/z1s489m7/3j36rf4z,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Syriac 50 + NF M 50 + NF M 63 + Chabot 75,ingested,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s489m7%2F3j36rf4z,
Masters/sinaimasters/syr/syriac_0050/sld_syr0050_0023_f_011r.tif,53,sinai,"Syriac 50, f. 11r",Text,,ark:/21198/z1sv2f4k,ark:/21198/z1s489m7/tv09db9r,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Syriac 50 + NF M 50 + NF M 63 + Chabot 75,ingested,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s489m7%2Ftv09db9r,
Masters/sinaimasters/syr/syriac_0050/sld_syr0050_0024_f_011v.tif,54,sinai,"Syriac 50, f. 11v",Text,,ark:/21198/z1sv2f4k,ark:/21198/z1s489m7/dk19t76t,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Syriac 50 + NF M 50 + NF M 63 + Chabot 75,ingested,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s489m7%2Fdk19t76t,
Masters/sinaimasters/syr/syriac_0050/sld_syr0050_0025_f_012r.tif,55,sinai,"Syriac 50, f. 12r",Text,,ark:/21198/z1sv2f4k,ark:/21198/z1s489m7/j920qz7g,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Syriac 50 + NF M 50 + NF M 63 + Chabot 75,ingested,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s489m7%2Fj920qz7g,
Masters/sinaimasters/syr/syriac_0050/sld_syr0050_0026_f_012v.tif,56,sinai,"Syriac 50, f. 12v",Text,,ark:/21198/z1sv2f4k,ark:/21198/z1s489m7/qk01f34d,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Syriac 50 + NF M 50 + NF M 63 + Chabot 75,ingested,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s489m7%2Fqk01f34d,
Masters/sinaimasters/syr/syriac_0050/sld_syr0050_0027_f_013r.tif,57,sinai,"Syriac 50, f. 13r",Text,,ark:/21198/z1sv2f4k,ark:/21198/z1s489m7/qk255844,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Syriac 50 + NF M 50 + NF M 63 + Chabot 75,ingested,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s489m7%2Fqk255844,
Masters/sinaimasters/syr/syriac_0050/sld_syr0050_0028_f_013v.tif,58,sinai,"Syriac 50, f. 13v",Text,,ark:/21198/z1sv2f4k,ark:/21198/z1s489m7/bv73d955,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Syriac 50 + NF M 50 + NF M 63 + Chabot 75,ingested,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s489m7%2Fbv73d955,
Masters/sinaimasters/syr/syriac_0050/sld_syr0050_0029_f_014r.tif,59,sinai,"Syriac 50, f. 14r",Text,,ark:/21198/z1sv2f4k,ark:/21198/z1s489m7/6q009c4j,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Syriac 50 + NF M 50 + NF M 63 + Chabot 75,ingested,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s489m7%2F6q009c4j,
Masters/sinaimasters/syr/syriac_0050/sld_syr0050_0030_f_014v.tif,60,sinai,"Syriac 50, f. 14v",Text,,ark:/21198/z1sv2f4k,ark:/21198/z1s489m7/xs09wk58,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Syriac 50 + NF M 50 + NF M 63 + Chabot 75,ingested,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s489m7%2Fxs09wk58,
Masters/sinaimasters/syr/syriac_0050/sld_syr0050_0031_f_015r.tif,61,sinai,"Syriac 50, f. 15r",Text,,ark:/21198/z1sv2f4k,ark:/21198/z1s489m7/q947sj07,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Syriac 50 + NF M 50 + NF M 63 + Chabot 75,ingested,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s489m7%2Fq947sj07,
Masters/sinaimasters/syr/syriac_0050/sld_syr0050_0032_f_015v.tif,62,sinai,"Syriac 50, f. 15v",Text,,ark:/21198/z1sv2f4k,ark:/21198/z1s489m7/r2827r9v,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Syriac 50 + NF M 50 + NF M 63 + Chabot 75,ingested,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s489m7%2Fr2827r9v,
Masters/sinaimasters/syr/syriac_0050/sld_syr0050_0033_f_016r.tif,63,sinai,"Syriac 50, f. 16r",Text,,ark:/21198/z1sv2f4k,ark:/21198/z1s489m7/mn962g70,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Syriac 50 + NF M 50 + NF M 63 + Chabot 75,ingested,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s489m7%2Fmn962g70,
Masters/sinaimasters/syr/syriac_0050/sld_syr0050_0034_f_016v.tif,64,sinai,"Syriac 50, f. 16v",Text,,ark:/21198/z1sv2f4k,ark:/21198/z1s489m7/dq22v10k,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Syriac 50 + NF M 50 + NF M 63 + Chabot 75,ingested,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s489m7%2Fdq22v10k,
Masters/sinaimasters/syr/syriac_0050/sld_syr0050_0035_f_017r.tif,65,sinai,"Syriac 50, f. 17r",Text,,ark:/21198/z1sv2f4k,ark:/21198/z1s489m7/5k64k75m,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Syriac 50 + NF M 50 + NF M 63 + Chabot 75,ingested,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s489m7%2F5k64k75m,
Masters/sinaimasters/syr/syriac_0050/sld_syr0050_0036_f_017v.tif,66,sinai,"Syriac 50, f. 17v",Text,,ark:/21198/z1sv2f4k,ark:/21198/z1s489m7/xd36865q,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Syriac 50 + NF M 50 + NF M 63 + Chabot 75,ingested,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s489m7%2Fxd36865q,
Masters/sinaimasters/syr/syriac_0050/sld_syr0050_0037_f_018r.tif,67,sinai,"Syriac 50, f. 18r",Text,,ark:/21198/z1sv2f4k,ark:/21198/z1s489m7/pb20d54k,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Syriac 50 + NF M 50 + NF M 63 + Chabot 75,ingested,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s489m7%2Fpb20d54k,
Masters/sinaimasters/syr/syriac_0050/sld_syr0050_0038_f_018v.tif,68,sinai,"Syriac 50, f. 18v",Text,,ark:/21198/z1sv2f4k,ark:/21198/z1s489m7/zf53q432,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Syriac 50 + NF M 50 + NF M 63 + Chabot 75,ingested,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s489m7%2Fzf53q432,
Masters/sinaimasters/syr/syriac_0050/sld_syr0050_0039_f_019r.tif,69,sinai,"Syriac 50, f. 19r",Text,,ark:/21198/z1sv2f4k,ark:/21198/z1s489m7/8q614b4g,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Syriac 50 + NF M 50 + NF M 63 + Chabot 75,ingested,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s489m7%2F8q614b4g,
Masters/sinaimasters/syr/syriac_0050/sld_syr0050_0040_f_019v.tif,70,sinai,"Syriac 50, f. 19v",Text,,ark:/21198/z1sv2f4k,ark:/21198/z1s489m7/k0512t61,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Syriac 50 + NF M 50 + NF M 63 + Chabot 75,ingested,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s489m7%2Fk0512t61,
Masters/sinaimasters/syr/syriac_0050/sld_syr0050_0041_f_020r.tif,71,sinai,"Syriac 50, f. 20r",Text,,ark:/21198/z1sv2f4k,ark:/21198/z1s489m7/5h39nm2f,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Syriac 50 + NF M 50 + NF M 63 + Chabot 75,ingested,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s489m7%2F5h39nm2f,
Masters/sinaimasters/syr/syriac_0050/sld_syr0050_0042_f_020v.tif,72,sinai,"Syriac 50, f. 20v",Text,,ark:/21198/z1sv2f4k,ark:/21198/z1s489m7/vw07pj78,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Syriac 50 + NF M 50 + NF M 63 + Chabot 75,ingested,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s489m7%2Fvw07pj78,
Masters/sinaimasters/syr/syriac_0050/sld_syr0050_0043_f_021r.tif,73,sinai,"Syriac 50, f. 21r",Text,,ark:/21198/z1sv2f4k,ark:/21198/z1s489m7/sz09dh12,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Syriac 50 + NF M 50 + NF M 63 + Chabot 75,ingested,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s489m7%2Fsz09dh12,
Masters/sinaimasters/syr/syriac_0050/sld_syr0050_0044_f_021v.tif,74,sinai,"Syriac 50, f. 21v",Text,,ark:/21198/z1sv2f4k,ark:/21198/z1s489m7/hk913q68,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Syriac 50 + NF M 50 + NF M 63 + Chabot 75,ingested,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s489m7%2Fhk913q68,
Masters/sinaimasters/syr/syriac_0050/sld_syr0050_0045_f_022r.tif,75,sinai,"Syriac 50, f. 22r",Text,,ark:/21198/z1sv2f4k,ark:/21198/z1s489m7/q464zp5n,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Syriac 50 + NF M 50 + NF M 63 + Chabot 75,ingested,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s489m7%2Fq464zp5n,
Masters/sinaimasters/syr/syriac_0050/sld_syr0050_0046_f_022v.tif,76,sinai,"Syriac 50, f. 22v",Text,,ark:/21198/z1sv2f4k,ark:/21198/z1s489m7/g523r64s,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Syriac 50 + NF M 50 + NF M 63 + Chabot 75,ingested,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s489m7%2Fg523r64s,
Masters/sinaimasters/syr/syriac_0050/sld_syr0050_0047_f_023r.tif,77,sinai,"Syriac 50, f. 23r",Text,,ark:/21198/z1sv2f4k,ark:/21198/z1s489m7/2c58kn11,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Syriac 50 + NF M 50 + NF M 63 + Chabot 75,ingested,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s489m7%2F2c58kn11,
Masters/sinaimasters/syr/syriac_0050/sld_syr0050_0048_f_023v.tif,78,sinai,"Syriac 50, f. 23v",Text,,ark:/21198/z1sv2f4k,ark:/21198/z1s489m7/7c220m5j,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Syriac 50 + NF M 50 + NF M 63 + Chabot 75,ingested,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s489m7%2F7c220m5j,
Masters/sinaimasters/syr/syriac_0050/sld_syr0050_0049_f_024r.tif,79,sinai,"Syriac 50, f. 24r",Text,,ark:/21198/z1sv2f4k,ark:/21198/z1s489m7/fq05fg8r,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Syriac 50 + NF M 50 + NF M 63 + Chabot 75,ingested,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s489m7%2Ffq05fg8r,
Masters/sinaimasters/syr/syriac_0050/sld_syr0050_0050_f_024v.tif,80,sinai,"Syriac 50, f. 24v",Text,,ark:/21198/z1sv2f4k,ark:/21198/z1s489m7/7p49h069,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Syriac 50 + NF M 50 + NF M 63 + Chabot 75,ingested,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s489m7%2F7p49h069,
Masters/sinaimasters/syr/syriac_0050/sld_syr0050_0051_f_025r.tif,81,sinai,"Syriac 50, f. 25r",Text,,ark:/21198/z1sv2f4k,ark:/21198/z1s489m7/px21tw08,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Syriac 50 + NF M 50 + NF M 63 + Chabot 75,ingested,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s489m7%2Fpx21tw08,
Masters/sinaimasters/syr/syriac_0050/sld_syr0050_0052_f_025v.tif,82,sinai,"Syriac 50, f. 25v",Text,,ark:/21198/z1sv2f4k,ark:/21198/z1s489m7/nn260227,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Syriac 50 + NF M 50 + NF M 63 + Chabot 75,ingested,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s489m7%2Fnn260227,
Masters/sinaimasters/syr/syriac_0050/sld_syr0050_0053_f_026r.tif,83,sinai,"Syriac 50, f. 26r",Text,,ark:/21198/z1sv2f4k,ark:/21198/z1s489m7/rq071g4d,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Syriac 50 + NF M 50 + NF M 63 + Chabot 75,ingested,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s489m7%2Frq071g4d,
Masters/sinaimasters/syr/syriac_0050/sld_syr0050_0054_f_026v.tif,84,sinai,"Syriac 50, f. 26v",Text,,ark:/21198/z1sv2f4k,ark:/21198/z1s489m7/rj74kp70,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Syriac 50 + NF M 50 + NF M 63 + Chabot 75,ingested,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s489m7%2Frj74kp70,
Masters/sinaimasters/syr/syriac_0050/sld_syr0050_0055_f_027r.tif,85,sinai,"Syriac 50, f. 27r",Text,,ark:/21198/z1sv2f4k,ark:/21198/z1s489m7/1k67qf0p,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Syriac 50 + NF M 50 + NF M 63 + Chabot 75,ingested,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s489m7%2F1k67qf0p,
Masters/sinaimasters/syr/syriac_0050/sld_syr0050_0056_f_027v.tif,86,sinai,"Syriac 50, f. 27v",Text,,ark:/21198/z1sv2f4k,ark:/21198/z1s489m7/1909648r,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Syriac 50 + NF M 50 + NF M 63 + Chabot 75,ingested,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s489m7%2F1909648r,
Masters/sinaimasters/syr/syriac_0050/sld_syr0050_0057_f_028r.tif,87,sinai,"Syriac 50, f. 28r",Text,,ark:/21198/z1sv2f4k,ark:/21198/z1s489m7/kr14hf03,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Syriac 50 + NF M 50 + NF M 63 + Chabot 75,ingested,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s489m7%2Fkr14hf03,
Masters/sinaimasters/syr/syriac_0050/sld_syr0050_0058_f_028v.tif,88,sinai,"Syriac 50, f. 28v",Text,,ark:/21198/z1sv2f4k,ark:/21198/z1s489m7/f909bx3t,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Syriac 50 + NF M 50 + NF M 63 + Chabot 75,ingested,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s489m7%2Ff909bx3t,
Masters/sinaimasters/syr/syriac_0050/sld_syr0050_0059_f_029r.tif,89,sinai,"Syriac 50, f. 29r",Text,,ark:/21198/z1sv2f4k,ark:/21198/z1s489m7/dz87fm7d,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Syriac 50 + NF M 50 + NF M 63 + Chabot 75,ingested,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s489m7%2Fdz87fm7d,
Masters/sinaimasters/syr/syriac_0050/sld_syr0050_0060_f_029v.tif,90,sinai,"Syriac 50, f. 29v",Text,,ark:/21198/z1sv2f4k,ark:/21198/z1s489m7/8j842s8g,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Syriac 50 + NF M 50 + NF M 63 + Chabot 75,ingested,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s489m7%2F8j842s8g,
Masters/sinaimasters/syr/syriac_0050/sld_syr0050_0061_f_030r.tif,91,sinai,"Syriac 50, f. 30r",Text,,ark:/21198/z1sv2f4k,ark:/21198/z1s489m7/73880d74,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Syriac 50 + NF M 50 + NF M 63 + Chabot 75,ingested,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s489m7%2F73880d74,
Masters/sinaimasters/syr/syriac_0050/sld_syr0050_0062_f_030v.tif,92,sinai,"Syriac 50, f. 30v",Text,,ark:/21198/z1sv2f4k,ark:/21198/z1s489m7/r6286r7d,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Syriac 50 + NF M 50 + NF M 63 + Chabot 75,ingested,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s489m7%2Fr6286r7d,
Masters/sinaimasters/syr/syriac_0050/sld_syr0050_0063_f_031r.tif,93,sinai,"Syriac 50, f. 31r",Text,,ark:/21198/z1sv2f4k,ark:/21198/z1s489m7/6x44n075,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Syriac 50 + NF M 50 + NF M 63 + Chabot 75,ingested,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s489m7%2F6x44n075,
Masters/sinaimasters/syr/syriac_0050/sld_syr0050_0064_f_031v.tif,94,sinai,"Syriac 50, f. 31v",Text,,ark:/21198/z1sv2f4k,ark:/21198/z1s489m7/tb20jb0x,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Syriac 50 + NF M 50 + NF M 63 + Chabot 75,ingested,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s489m7%2Ftb20jb0x,
Masters/sinaimasters/syr/syriac_0050/sld_syr0050_0065_f_032r.tif,95,sinai,"Syriac 50, f. 32r",Text,,ark:/21198/z1sv2f4k,ark:/21198/z1s489m7/hh358h8g,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Syriac 50 + NF M 50 + NF M 63 + Chabot 75,ingested,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s489m7%2Fhh358h8g,
Masters/sinaimasters/syr/syriac_0050/sld_syr0050_0066_f_032v.tif,96,sinai,"Syriac 50, f. 32v",Text,,ark:/21198/z1sv2f4k,ark:/21198/z1s489m7/79056c72,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Syriac 50 + NF M 50 + NF M 63 + Chabot 75,ingested,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s489m7%2F79056c72,
