File name cleanup,File name cleanup,ingest package,coll id,Ms folio folder,File,Source,File Path
1r KTK pseudo MB365UV-MB780IR,2,GrkNF-M130,Greek NF M 130 1r,GrkNF-M130_001r_K-18-001_KTK_pseudo_MB365UV-MB780IR.tif,/Volumes/spp_ingest/IngestPackage2/GrkNF-M130/GrkNF-M130_001r_K-18-001,/Volumes/spp_ingest/IngestPackage2/GrkNF-M130/GrkNF-M130_001r_K-18-001/GrkNF-M130_001r_K-18-001_KTK_pseudo_MB365UV-MB780IR.tif
1r KTK pseudo MB365UV-VIS,2,GrkNF-M130,Greek NF M 130 1r,GrkNF-M130_001r_K-18-001_KTK_pseudo_MB365UV-VIS.tif,/Volumes/spp_ingest/IngestPackage2/GrkNF-M130/GrkNF-M130_001r_K-18-001,/Volumes/spp_ingest/IngestPackage2/GrkNF-M130/GrkNF-M130_001r_K-18-001/GrkNF-M130_001r_K-18-001_KTK_pseudo_MB365UV-VIS.tif
1r KTK pseudo WBUVO22-VIS,2,GrkNF-M130,Greek NF M 130 1r,GrkNF-M130_001r_K-18-001_KTK_pseudo_WBUVO22-VIS.tif,/Volumes/spp_ingest/IngestPackage2/GrkNF-M130/GrkNF-M130_001r_K-18-001,/Volumes/spp_ingest/IngestPackage2/GrkNF-M130/GrkNF-M130_001r_K-18-001/GrkNF-M130_001r_K-18-001_KTK_pseudo_WBUVO22-VIS.tif
1r KTK pseudo WBUVUVb-MB780IR,2,GrkNF-M130,Greek NF M 130 1r,GrkNF-M130_001r_K-18-001_KTK_pseudo_WBUVUVb-MB780IR.tif,/Volumes/spp_ingest/IngestPackage2/GrkNF-M130/GrkNF-M130_001r_K-18-001,/Volumes/spp_ingest/IngestPackage2/GrkNF-M130/GrkNF-M130_001r_K-18-001/GrkNF-M130_001r_K-18-001_KTK_pseudo_WBUVUVb-MB780IR.tif
1r KTK pseudo WBUVUVb-VIS,2,GrkNF-M130,Greek NF M 130 1r,GrkNF-M130_001r_K-18-001_KTK_pseudo_WBUVUVb-VIS.tif,/Volumes/spp_ingest/IngestPackage2/GrkNF-M130/GrkNF-M130_001r_K-18-001,/Volumes/spp_ingest/IngestPackage2/GrkNF-M130/GrkNF-M130_001r_K-18-001/GrkNF-M130_001r_K-18-001_KTK_pseudo_WBUVUVb-VIS.tif
1r KTK pseudo WBUVUVP-VIS,2,GrkNF-M130,Greek NF M 130 1r,GrkNF-M130_001r_K-18-001_KTK_pseudo_WBUVUVP-VIS.tif,/Volumes/spp_ingest/IngestPackage2/GrkNF-M130/GrkNF-M130_001r_K-18-001,/Volumes/spp_ingest/IngestPackage2/GrkNF-M130/GrkNF-M130_001r_K-18-001/GrkNF-M130_001r_K-18-001_KTK_pseudo_WBUVUVP-VIS.tif
1r KTK sharpie MB365UV-MB780IR,2,GrkNF-M130,Greek NF M 130 1r,GrkNF-M130_001r_K-18-001_KTK_sharpie_MB365UV-MB780IR.tif,/Volumes/spp_ingest/IngestPackage2/GrkNF-M130/GrkNF-M130_001r_K-18-001,/Volumes/spp_ingest/IngestPackage2/GrkNF-M130/GrkNF-M130_001r_K-18-001/GrkNF-M130_001r_K-18-001_KTK_sharpie_MB365UV-MB780IR.tif
1r KTK sharpie WBUVG58-MB780IR,2,GrkNF-M130,Greek NF M 130 1r,GrkNF-M130_001r_K-18-001_KTK_sharpie_WBUVG58-MB780IR.tif,/Volumes/spp_ingest/IngestPackage2/GrkNF-M130/GrkNF-M130_001r_K-18-001,/Volumes/spp_ingest/IngestPackage2/GrkNF-M130/GrkNF-M130_001r_K-18-001/GrkNF-M130_001r_K-18-001_KTK_sharpie_WBUVG58-MB780IR.tif
1r KTK sharpie WBUVO22-MB780IR,2,GrkNF-M130,Greek NF M 130 1r,GrkNF-M130_001r_K-18-001_KTK_sharpie_WBUVO22-MB780IR.tif,/Volumes/spp_ingest/IngestPackage2/GrkNF-M130/GrkNF-M130_001r_K-18-001,/Volumes/spp_ingest/IngestPackage2/GrkNF-M130/GrkNF-M130_001r_K-18-001/GrkNF-M130_001r_K-18-001_KTK_sharpie_WBUVO22-MB780IR.tif
1r KTK sharpie WBUVUVb-MB780IR,2,GrkNF-M130,Greek NF M 130 1r,GrkNF-M130_001r_K-18-001_KTK_sharpie_WBUVUVb-MB780IR.tif,/Volumes/spp_ingest/IngestPackage2/GrkNF-M130/GrkNF-M130_001r_K-18-001,/Volumes/spp_ingest/IngestPackage2/GrkNF-M130/GrkNF-M130_001r_K-18-001/GrkNF-M130_001r_K-18-001_KTK_sharpie_WBUVUVb-MB780IR.tif
