File name cleanup,File name cleanup,ingest package,coll id,Ms folio folder,File,Source,File Path
1r KTK pseudo WBUVUVP-VIS,5,Geo-49,Georgian 49 1r,Geo-49_001r_K-52-001_KTK_pseudo_WBUVUVP-VIS.tif,/Volumes/spp_ingest/IngestPackage5/Geo-49/Geo-49_001r_K-52-001,/Volumes/spp_ingest/IngestPackage5/Geo-49/Geo-49_001r_K-52-001/Geo-49_001r_K-52-001_KTK_pseudo_WBUVUVP-VIS.tif
1r KTK sharpie MB365UV-VIS,5,Geo-49,Georgian 49 1r,Geo-49_001r_K-52-001_KTK_sharpie_MB365UV-VIS.tif,/Volumes/spp_ingest/IngestPackage5/Geo-49/Geo-49_001r_K-52-001,/Volumes/spp_ingest/IngestPackage5/Geo-49/Geo-49_001r_K-52-001/Geo-49_001r_K-52-001_KTK_sharpie_MB365UV-VIS.tif
2r KTK pseudo WBUVO22-VIS,5,Geo-49,Georgian 49 2r,Geo-49_002r_K-52-003_KTK_pseudo_WBUVO22-VIS.tif,/Volumes/spp_ingest/IngestPackage5/Geo-49/Geo-49_002r_K-52-003,/Volumes/spp_ingest/IngestPackage5/Geo-49/Geo-49_002r_K-52-003/Geo-49_002r_K-52-003_KTK_pseudo_WBUVO22-VIS.tif
2r KTK pseudo WBUVUVb-VIS,5,Geo-49,Georgian 49 2r,Geo-49_002r_K-52-003_KTK_pseudo_WBUVUVb-VIS.tif,/Volumes/spp_ingest/IngestPackage5/Geo-49/Geo-49_002r_K-52-003,/Volumes/spp_ingest/IngestPackage5/Geo-49/Geo-49_002r_K-52-003/Geo-49_002r_K-52-003_KTK_pseudo_WBUVUVb-VIS.tif
3r KTK sharpie WBUVG58-VIS,5,Geo-49,Georgian 49 3r,Geo-49_003r_K-52-005_KTK_sharpie_WBUVG58-VIS.tif,/Volumes/spp_ingest/IngestPackage5/Geo-49/Geo-49_003r_K-52-005,/Volumes/spp_ingest/IngestPackage5/Geo-49/Geo-49_003r_K-52-005/Geo-49_003r_K-52-005_KTK_sharpie_WBUVG58-VIS.tif
3v KTK sharpie MB365UV-VIS,5,Geo-49,Georgian 49 3v,Geo-49_003v_K-52-006_KTK_sharpie_MB365UV-VIS.tif,/Volumes/spp_ingest/IngestPackage5/Geo-49/Geo-49_003v_K-52-006,/Volumes/spp_ingest/IngestPackage5/Geo-49/Geo-49_003v_K-52-006/Geo-49_003v_K-52-006_KTK_sharpie_MB365UV-VIS.tif
3v KTK sharpie WBUVUVP-VIS,5,Geo-49,Georgian 49 3v,Geo-49_003v_K-52-006_KTK_sharpie_WBUVUVP-VIS.tif,/Volumes/spp_ingest/IngestPackage5/Geo-49/Geo-49_003v_K-52-006,/Volumes/spp_ingest/IngestPackage5/Geo-49/Geo-49_003v_K-52-006/Geo-49_003v_K-52-006_KTK_sharpie_WBUVUVP-VIS.tif
4r KTK sharpie MB365UV-VIS,5,Geo-49,Georgian 49 4r,Geo-49_004r_K-52-007_KTK_sharpie_MB365UV-VIS.tif,/Volumes/spp_ingest/IngestPackage5/Geo-49/Geo-49_004r_K-52-007,/Volumes/spp_ingest/IngestPackage5/Geo-49/Geo-49_004r_K-52-007/Geo-49_004r_K-52-007_KTK_sharpie_MB365UV-VIS.tif
5r KTK pseudo WBUVUVP-VIS,5,Geo-49,Georgian 49 5r,Geo-49_005r_K-52-009_KTK_pseudo_WBUVUVP-VIS.tif,/Volumes/spp_ingest/IngestPackage5/Geo-49/Geo-49_005r_K-52-009,/Volumes/spp_ingest/IngestPackage5/Geo-49/Geo-49_005r_K-52-009/Geo-49_005r_K-52-009_KTK_pseudo_WBUVUVP-VIS.tif
5r KTK sharpie WBUVUVb-VIS,5,Geo-49,Georgian 49 5r,Geo-49_005r_K-52-009_KTK_sharpie_WBUVUVb-VIS.tif,/Volumes/spp_ingest/IngestPackage5/Geo-49/Geo-49_005r_K-52-009,/Volumes/spp_ingest/IngestPackage5/Geo-49/Geo-49_005r_K-52-009/Geo-49_005r_K-52-009_KTK_sharpie_WBUVUVb-VIS.tif
