File name cleanup,File name cleanup,ingest package,coll id,Ms folio folder,File,Source,File Path
100r KTK pseudo MB365UV-MB780IR,4,SyrNF-11,Syriac NF 11 100r,SyrNF-M11N_100r_63-050_KTK_pseudo_MB365UV-MB780IR.tif,/Volumes/spp_ingest/IngestPackage4/SyrNF-11/SyrNF-M11N_100r_63-050,/Volumes/spp_ingest/IngestPackage4/SyrNF-11/SyrNF-M11N_100r_63-050/SyrNF-M11N_100r_63-050_KTK_pseudo_MB365UV-MB780IR.tif
100r KTK pseudo MB365UV-VIS,4,SyrNF-11,Syriac NF 11 100r,SyrNF-M11N_100r_63-050_KTK_pseudo_MB365UV-VIS.tif,/Volumes/spp_ingest/IngestPackage4/SyrNF-11/SyrNF-M11N_100r_63-050,/Volumes/spp_ingest/IngestPackage4/SyrNF-11/SyrNF-M11N_100r_63-050/SyrNF-M11N_100r_63-050_KTK_pseudo_MB365UV-VIS.tif
100r KTK pseudo WBUVO22-VIS,4,SyrNF-11,Syriac NF 11 100r,SyrNF-M11N_100r_63-050_KTK_pseudo_WBUVO22-VIS.tif,/Volumes/spp_ingest/IngestPackage4/SyrNF-11/SyrNF-M11N_100r_63-050,/Volumes/spp_ingest/IngestPackage4/SyrNF-11/SyrNF-M11N_100r_63-050/SyrNF-M11N_100r_63-050_KTK_pseudo_WBUVO22-VIS.tif
100r KTK pseudo WBUVUVb-MB780IR,4,SyrNF-11,Syriac NF 11 100r,SyrNF-M11N_100r_63-050_KTK_pseudo_WBUVUVb-MB780IR.tif,/Volumes/spp_ingest/IngestPackage4/SyrNF-11/SyrNF-M11N_100r_63-050,/Volumes/spp_ingest/IngestPackage4/SyrNF-11/SyrNF-M11N_100r_63-050/SyrNF-M11N_100r_63-050_KTK_pseudo_WBUVUVb-MB780IR.tif
100r KTK pseudo WBUVUVb-VIS,4,SyrNF-11,Syriac NF 11 100r,SyrNF-M11N_100r_63-050_KTK_pseudo_WBUVUVb-VIS.tif,/Volumes/spp_ingest/IngestPackage4/SyrNF-11/SyrNF-M11N_100r_63-050,/Volumes/spp_ingest/IngestPackage4/SyrNF-11/SyrNF-M11N_100r_63-050/SyrNF-M11N_100r_63-050_KTK_pseudo_WBUVUVb-VIS.tif
100r KTK pseudo WBUVUVP-VIS,4,SyrNF-11,Syriac NF 11 100r,SyrNF-M11N_100r_63-050_KTK_pseudo_WBUVUVP-VIS.tif,/Volumes/spp_ingest/IngestPackage4/SyrNF-11/SyrNF-M11N_100r_63-050,/Volumes/spp_ingest/IngestPackage4/SyrNF-11/SyrNF-M11N_100r_63-050/SyrNF-M11N_100r_63-050_KTK_pseudo_WBUVUVP-VIS.tif
100r KTK sharpie avgUV-VIS,4,SyrNF-11,Syriac NF 11 100r,SyrNF-M11N_100r_63-050_KTK_sharpie_avgUV-VIS.tif,/Volumes/spp_ingest/IngestPackage4/SyrNF-11/SyrNF-M11N_100r_63-050,/Volumes/spp_ingest/IngestPackage4/SyrNF-11/SyrNF-M11N_100r_63-050/SyrNF-M11N_100r_63-050_KTK_sharpie_avgUV-VIS.tif
100r KTK sharpie MB365UV-MB780IR,4,SyrNF-11,Syriac NF 11 100r,SyrNF-M11N_100r_63-050_KTK_sharpie_MB365UV-MB780IR.tif,/Volumes/spp_ingest/IngestPackage4/SyrNF-11/SyrNF-M11N_100r_63-050,/Volumes/spp_ingest/IngestPackage4/SyrNF-11/SyrNF-M11N_100r_63-050/SyrNF-M11N_100r_63-050_KTK_sharpie_MB365UV-MB780IR.tif
100r KTK sharpie WBUVB47-VIS,4,SyrNF-11,Syriac NF 11 100r,SyrNF-M11N_100r_63-050_KTK_sharpie_WBUVB47-VIS.tif,/Volumes/spp_ingest/IngestPackage4/SyrNF-11/SyrNF-M11N_100r_63-050,/Volumes/spp_ingest/IngestPackage4/SyrNF-11/SyrNF-M11N_100r_63-050/SyrNF-M11N_100r_63-050_KTK_sharpie_WBUVB47-VIS.tif
100r KTK sharpie WBUVG58-MB780IR,4,SyrNF-11,Syriac NF 11 100r,SyrNF-M11N_100r_63-050_KTK_sharpie_WBUVG58-MB780IR.tif,/Volumes/spp_ingest/IngestPackage4/SyrNF-11/SyrNF-M11N_100r_63-050,/Volumes/spp_ingest/IngestPackage4/SyrNF-11/SyrNF-M11N_100r_63-050/SyrNF-M11N_100r_63-050_KTK_sharpie_WBUVG58-MB780IR.tif
