File name cleanup,File name cleanup,ingest package,coll id,Ms folio folder,File,Source,File Path
1r KTK pseudo MB365UV-VIS,2,AraNF-68,Arabic NF 68 1r,AraNF-68_001r_80-001_KTK_pseudo_MB365UV-VIS.tif,/Volumes/spp_ingest/IngestPackage2/AraNF-68/AraNF-68_001r_80-001,/Volumes/spp_ingest/IngestPackage2/AraNF-68/AraNF-68_001r_80-001/AraNF-68_001r_80-001_KTK_pseudo_MB365UV-VIS.tif
1r KTK pseudo WBUVUVb-MB780IR,2,AraNF-68,Arabic NF 68 1r,AraNF-68_001r_80-001_KTK_pseudo_WBUVUVb-MB780IR.tif,/Volumes/spp_ingest/IngestPackage2/AraNF-68/AraNF-68_001r_80-001,/Volumes/spp_ingest/IngestPackage2/AraNF-68/AraNF-68_001r_80-001/AraNF-68_001r_80-001_KTK_pseudo_WBUVUVb-MB780IR.tif
1r KTK sharpie MB365UV-MB780IR,2,AraNF-68,Arabic NF 68 1r,AraNF-68_001r_80-001_KTK_sharpie_MB365UV-MB780IR.tif,/Volumes/spp_ingest/IngestPackage2/AraNF-68/AraNF-68_001r_80-001,/Volumes/spp_ingest/IngestPackage2/AraNF-68/AraNF-68_001r_80-001/AraNF-68_001r_80-001_KTK_sharpie_MB365UV-MB780IR.tif
1r KTK sharpie WBUVG58-MB780IR,2,AraNF-68,Arabic NF 68 1r,AraNF-68_001r_80-001_KTK_sharpie_WBUVG58-MB780IR.tif,/Volumes/spp_ingest/IngestPackage2/AraNF-68/AraNF-68_001r_80-001,/Volumes/spp_ingest/IngestPackage2/AraNF-68/AraNF-68_001r_80-001/AraNF-68_001r_80-001_KTK_sharpie_WBUVG58-MB780IR.tif
1v KTK pseudo WBUVO22-VIS,2,AraNF-68,Arabic NF 68 1v,AraNF-68_001v_80-002_KTK_pseudo_WBUVO22-VIS.tif,/Volumes/spp_ingest/IngestPackage2/AraNF-68/AraNF-68_001v_80-002,/Volumes/spp_ingest/IngestPackage2/AraNF-68/AraNF-68_001v_80-002/AraNF-68_001v_80-002_KTK_pseudo_WBUVO22-VIS.tif
1v KTK pseudo WBUVUVb-MB780IR,2,AraNF-68,Arabic NF 68 1v,AraNF-68_001v_80-002_KTK_pseudo_WBUVUVb-MB780IR.tif,/Volumes/spp_ingest/IngestPackage2/AraNF-68/AraNF-68_001v_80-002,/Volumes/spp_ingest/IngestPackage2/AraNF-68/AraNF-68_001v_80-002/AraNF-68_001v_80-002_KTK_pseudo_WBUVUVb-MB780IR.tif
1v KTK pseudo WBUVUVb-VIS,2,AraNF-68,Arabic NF 68 1v,AraNF-68_001v_80-002_KTK_pseudo_WBUVUVb-VIS.tif,/Volumes/spp_ingest/IngestPackage2/AraNF-68/AraNF-68_001v_80-002,/Volumes/spp_ingest/IngestPackage2/AraNF-68/AraNF-68_001v_80-002/AraNF-68_001v_80-002_KTK_pseudo_WBUVUVb-VIS.tif
1v KTK sharpie MB365UV-MB780IR,2,AraNF-68,Arabic NF 68 1v,AraNF-68_001v_80-002_KTK_sharpie_MB365UV-MB780IR.tif,/Volumes/spp_ingest/IngestPackage2/AraNF-68/AraNF-68_001v_80-002,/Volumes/spp_ingest/IngestPackage2/AraNF-68/AraNF-68_001v_80-002/AraNF-68_001v_80-002_KTK_sharpie_MB365UV-MB780IR.tif
1v KTK sharpie WBUVG58-MB780IR,2,AraNF-68,Arabic NF 68 1v,AraNF-68_001v_80-002_KTK_sharpie_WBUVG58-MB780IR.tif,/Volumes/spp_ingest/IngestPackage2/AraNF-68/AraNF-68_001v_80-002,/Volumes/spp_ingest/IngestPackage2/AraNF-68/AraNF-68_001v_80-002/AraNF-68_001v_80-002_KTK_sharpie_WBUVG58-MB780IR.tif
1v KTK sharpie WBUVUVb-MB780IR,2,AraNF-68,Arabic NF 68 1v,AraNF-68_001v_80-002_KTK_sharpie_WBUVUVb-MB780IR.tif,/Volumes/spp_ingest/IngestPackage2/AraNF-68/AraNF-68_001v_80-002,/Volumes/spp_ingest/IngestPackage2/AraNF-68/AraNF-68_001v_80-002/AraNF-68_001v_80-002_KTK_sharpie_WBUVUVb-MB780IR.tif
