File name cleanup,File name cleanup,ingest package,coll id,Ms folio folder,File,Source,File Path
12r KTK pseudo MB365UV-MB780IR,1,SlvNF-5,Slavonic NF 5 12r,SlvNF-5_012r_82-005_KTK_pseudo_MB365UV-MB780IR.tif,/Volumes/spp_ingest/IngestPackage1/SlvNF-5/SlvNF-5_012r_82-005,/Volumes/spp_ingest/IngestPackage1/SlvNF-5/SlvNF-5_012r_82-005/SlvNF-5_012r_82-005_KTK_pseudo_MB365UV-MB780IR.tif
12r KTK pseudo MB365UV-VIS,1,SlvNF-5,Slavonic NF 5 12r,SlvNF-5_012r_82-005_KTK_pseudo_MB365UV-VIS.tif,/Volumes/spp_ingest/IngestPackage1/SlvNF-5/SlvNF-5_012r_82-005,/Volumes/spp_ingest/IngestPackage1/SlvNF-5/SlvNF-5_012r_82-005/SlvNF-5_012r_82-005_KTK_pseudo_MB365UV-VIS.tif
12r KTK pseudo WBUVO22-VIS,1,SlvNF-5,Slavonic NF 5 12r,SlvNF-5_012r_82-005_KTK_pseudo_WBUVO22-VIS.tif,/Volumes/spp_ingest/IngestPackage1/SlvNF-5/SlvNF-5_012r_82-005,/Volumes/spp_ingest/IngestPackage1/SlvNF-5/SlvNF-5_012r_82-005/SlvNF-5_012r_82-005_KTK_pseudo_WBUVO22-VIS.tif
12r KTK pseudo WBUVUVb-MB780IR,1,SlvNF-5,Slavonic NF 5 12r,SlvNF-5_012r_82-005_KTK_pseudo_WBUVUVb-MB780IR.tif,/Volumes/spp_ingest/IngestPackage1/SlvNF-5/SlvNF-5_012r_82-005,/Volumes/spp_ingest/IngestPackage1/SlvNF-5/SlvNF-5_012r_82-005/SlvNF-5_012r_82-005_KTK_pseudo_WBUVUVb-MB780IR.tif
12r KTK pseudo WBUVUVb-VIS,1,SlvNF-5,Slavonic NF 5 12r,SlvNF-5_012r_82-005_KTK_pseudo_WBUVUVb-VIS.tif,/Volumes/spp_ingest/IngestPackage1/SlvNF-5/SlvNF-5_012r_82-005,/Volumes/spp_ingest/IngestPackage1/SlvNF-5/SlvNF-5_012r_82-005/SlvNF-5_012r_82-005_KTK_pseudo_WBUVUVb-VIS.tif
12r KTK pseudo WBUVUVP-VIS,1,SlvNF-5,Slavonic NF 5 12r,SlvNF-5_012r_82-005_KTK_pseudo_WBUVUVP-VIS.tif,/Volumes/spp_ingest/IngestPackage1/SlvNF-5/SlvNF-5_012r_82-005,/Volumes/spp_ingest/IngestPackage1/SlvNF-5/SlvNF-5_012r_82-005/SlvNF-5_012r_82-005_KTK_pseudo_WBUVUVP-VIS.tif
12r KTK sharpie MB365UV-MB780IR,1,SlvNF-5,Slavonic NF 5 12r,SlvNF-5_012r_82-005_KTK_sharpie_MB365UV-MB780IR.tif,/Volumes/spp_ingest/IngestPackage1/SlvNF-5/SlvNF-5_012r_82-005,/Volumes/spp_ingest/IngestPackage1/SlvNF-5/SlvNF-5_012r_82-005/SlvNF-5_012r_82-005_KTK_sharpie_MB365UV-MB780IR.tif
12r KTK sharpie MB365UV-VIS,1,SlvNF-5,Slavonic NF 5 12r,SlvNF-5_012r_82-005_KTK_sharpie_MB365UV-VIS.tif,/Volumes/spp_ingest/IngestPackage1/SlvNF-5/SlvNF-5_012r_82-005,/Volumes/spp_ingest/IngestPackage1/SlvNF-5/SlvNF-5_012r_82-005/SlvNF-5_012r_82-005_KTK_sharpie_MB365UV-VIS.tif
12r KTK sharpie WBUVB47-VIS,1,SlvNF-5,Slavonic NF 5 12r,SlvNF-5_012r_82-005_KTK_sharpie_WBUVB47-VIS.tif,/Volumes/spp_ingest/IngestPackage1/SlvNF-5/SlvNF-5_012r_82-005,/Volumes/spp_ingest/IngestPackage1/SlvNF-5/SlvNF-5_012r_82-005/SlvNF-5_012r_82-005_KTK_sharpie_WBUVB47-VIS.tif
12r KTK sharpie WBUVG58-MB780IR,1,SlvNF-5,Slavonic NF 5 12r,SlvNF-5_012r_82-005_KTK_sharpie_WBUVG58-MB780IR.tif,/Volumes/spp_ingest/IngestPackage1/SlvNF-5/SlvNF-5_012r_82-005,/Volumes/spp_ingest/IngestPackage1/SlvNF-5/SlvNF-5_012r_82-005/SlvNF-5_012r_82-005_KTK_sharpie_WBUVG58-MB780IR.tif
12r KTK sharpie WBUVG58-VIS,1,SlvNF-5,Slavonic NF 5 12r,SlvNF-5_012r_82-005_KTK_sharpie_WBUVG58-VIS.tif,/Volumes/spp_ingest/IngestPackage1/SlvNF-5/SlvNF-5_012r_82-005,/Volumes/spp_ingest/IngestPackage1/SlvNF-5/SlvNF-5_012r_82-005/SlvNF-5_012r_82-005_KTK_sharpie_WBUVG58-VIS.tif
12r KTK sharpie WBUVO22-MB780IR,1,SlvNF-5,Slavonic NF 5 12r,SlvNF-5_012r_82-005_KTK_sharpie_WBUVO22-MB780IR.tif,/Volumes/spp_ingest/IngestPackage1/SlvNF-5/SlvNF-5_012r_82-005,/Volumes/spp_ingest/IngestPackage1/SlvNF-5/SlvNF-5_012r_82-005/SlvNF-5_012r_82-005_KTK_sharpie_WBUVO22-MB780IR.tif
12r KTK sharpie WBUVO22-VIS,1,SlvNF-5,Slavonic NF 5 12r,SlvNF-5_012r_82-005_KTK_sharpie_WBUVO22-VIS.tif,/Volumes/spp_ingest/IngestPackage1/SlvNF-5/SlvNF-5_012r_82-005,/Volumes/spp_ingest/IngestPackage1/SlvNF-5/SlvNF-5_012r_82-005/SlvNF-5_012r_82-005_KTK_sharpie_WBUVO22-VIS.tif
12r KTK sharpie WBUVUVb-MB780IR,1,SlvNF-5,Slavonic NF 5 12r,SlvNF-5_012r_82-005_KTK_sharpie_WBUVUVb-MB780IR.tif,/Volumes/spp_ingest/IngestPackage1/SlvNF-5/SlvNF-5_012r_82-005,/Volumes/spp_ingest/IngestPackage1/SlvNF-5/SlvNF-5_012r_82-005/SlvNF-5_012r_82-005_KTK_sharpie_WBUVUVb-MB780IR.tif
12r KTK sharpie WBUVUVb-VIS,1,SlvNF-5,Slavonic NF 5 12r,SlvNF-5_012r_82-005_KTK_sharpie_WBUVUVb-VIS.tif,/Volumes/spp_ingest/IngestPackage1/SlvNF-5/SlvNF-5_012r_82-005,/Volumes/spp_ingest/IngestPackage1/SlvNF-5/SlvNF-5_012r_82-005/SlvNF-5_012r_82-005_KTK_sharpie_WBUVUVb-VIS.tif
12v KTK pseudo MB365UV-MB780IR,1,SlvNF-5,Slavonic NF 5 12v,SlvNF-5_012v_82-006_KTK_pseudo_MB365UV-MB780IR.tif,/Volumes/spp_ingest/IngestPackage1/SlvNF-5/SlvNF-5_012v_82-006,/Volumes/spp_ingest/IngestPackage1/SlvNF-5/SlvNF-5_012v_82-006/SlvNF-5_012v_82-006_KTK_pseudo_MB365UV-MB780IR.tif
12v KTK pseudo MB365UV-VIS,1,SlvNF-5,Slavonic NF 5 12v,SlvNF-5_012v_82-006_KTK_pseudo_MB365UV-VIS.tif,/Volumes/spp_ingest/IngestPackage1/SlvNF-5/SlvNF-5_012v_82-006,/Volumes/spp_ingest/IngestPackage1/SlvNF-5/SlvNF-5_012v_82-006/SlvNF-5_012v_82-006_KTK_pseudo_MB365UV-VIS.tif
12v KTK pseudo WBUVO22-VIS,1,SlvNF-5,Slavonic NF 5 12v,SlvNF-5_012v_82-006_KTK_pseudo_WBUVO22-VIS.tif,/Volumes/spp_ingest/IngestPackage1/SlvNF-5/SlvNF-5_012v_82-006,/Volumes/spp_ingest/IngestPackage1/SlvNF-5/SlvNF-5_012v_82-006/SlvNF-5_012v_82-006_KTK_pseudo_WBUVO22-VIS.tif
12v KTK pseudo WBUVUVb-MB780IR,1,SlvNF-5,Slavonic NF 5 12v,SlvNF-5_012v_82-006_KTK_pseudo_WBUVUVb-MB780IR.tif,/Volumes/spp_ingest/IngestPackage1/SlvNF-5/SlvNF-5_012v_82-006,/Volumes/spp_ingest/IngestPackage1/SlvNF-5/SlvNF-5_012v_82-006/SlvNF-5_012v_82-006_KTK_pseudo_WBUVUVb-MB780IR.tif
12v KTK pseudo WBUVUVb-VIS,1,SlvNF-5,Slavonic NF 5 12v,SlvNF-5_012v_82-006_KTK_pseudo_WBUVUVb-VIS.tif,/Volumes/spp_ingest/IngestPackage1/SlvNF-5/SlvNF-5_012v_82-006,/Volumes/spp_ingest/IngestPackage1/SlvNF-5/SlvNF-5_012v_82-006/SlvNF-5_012v_82-006_KTK_pseudo_WBUVUVb-VIS.tif
12v KTK pseudo WBUVUVP-VIS,1,SlvNF-5,Slavonic NF 5 12v,SlvNF-5_012v_82-006_KTK_pseudo_WBUVUVP-VIS.tif,/Volumes/spp_ingest/IngestPackage1/SlvNF-5/SlvNF-5_012v_82-006,/Volumes/spp_ingest/IngestPackage1/SlvNF-5/SlvNF-5_012v_82-006/SlvNF-5_012v_82-006_KTK_pseudo_WBUVUVP-VIS.tif
12v KTK sharpie avgUV-VIS,1,SlvNF-5,Slavonic NF 5 12v,SlvNF-5_012v_82-006_KTK_sharpie_avgUV-VIS.tif,/Volumes/spp_ingest/IngestPackage1/SlvNF-5/SlvNF-5_012v_82-006,/Volumes/spp_ingest/IngestPackage1/SlvNF-5/SlvNF-5_012v_82-006/SlvNF-5_012v_82-006_KTK_sharpie_avgUV-VIS.tif
12v KTK sharpie MB365UV-MB780IR,1,SlvNF-5,Slavonic NF 5 12v,SlvNF-5_012v_82-006_KTK_sharpie_MB365UV-MB780IR.tif,/Volumes/spp_ingest/IngestPackage1/SlvNF-5/SlvNF-5_012v_82-006,/Volumes/spp_ingest/IngestPackage1/SlvNF-5/SlvNF-5_012v_82-006/SlvNF-5_012v_82-006_KTK_sharpie_MB365UV-MB780IR.tif
12v KTK sharpie MB365UV-VIS,1,SlvNF-5,Slavonic NF 5 12v,SlvNF-5_012v_82-006_KTK_sharpie_MB365UV-VIS.tif,/Volumes/spp_ingest/IngestPackage1/SlvNF-5/SlvNF-5_012v_82-006,/Volumes/spp_ingest/IngestPackage1/SlvNF-5/SlvNF-5_012v_82-006/SlvNF-5_012v_82-006_KTK_sharpie_MB365UV-VIS.tif
12v KTK sharpie WBUVB47-VIS,1,SlvNF-5,Slavonic NF 5 12v,SlvNF-5_012v_82-006_KTK_sharpie_WBUVB47-VIS.tif,/Volumes/spp_ingest/IngestPackage1/SlvNF-5/SlvNF-5_012v_82-006,/Volumes/spp_ingest/IngestPackage1/SlvNF-5/SlvNF-5_012v_82-006/SlvNF-5_012v_82-006_KTK_sharpie_WBUVB47-VIS.tif
12v KTK sharpie WBUVG58-MB780IR,1,SlvNF-5,Slavonic NF 5 12v,SlvNF-5_012v_82-006_KTK_sharpie_WBUVG58-MB780IR.tif,/Volumes/spp_ingest/IngestPackage1/SlvNF-5/SlvNF-5_012v_82-006,/Volumes/spp_ingest/IngestPackage1/SlvNF-5/SlvNF-5_012v_82-006/SlvNF-5_012v_82-006_KTK_sharpie_WBUVG58-MB780IR.tif
12v KTK sharpie WBUVG58-VIS,1,SlvNF-5,Slavonic NF 5 12v,SlvNF-5_012v_82-006_KTK_sharpie_WBUVG58-VIS.tif,/Volumes/spp_ingest/IngestPackage1/SlvNF-5/SlvNF-5_012v_82-006,/Volumes/spp_ingest/IngestPackage1/SlvNF-5/SlvNF-5_012v_82-006/SlvNF-5_012v_82-006_KTK_sharpie_WBUVG58-VIS.tif
12v KTK sharpie WBUVO22-MB780IR,1,SlvNF-5,Slavonic NF 5 12v,SlvNF-5_012v_82-006_KTK_sharpie_WBUVO22-MB780IR.tif,/Volumes/spp_ingest/IngestPackage1/SlvNF-5/SlvNF-5_012v_82-006,/Volumes/spp_ingest/IngestPackage1/SlvNF-5/SlvNF-5_012v_82-006/SlvNF-5_012v_82-006_KTK_sharpie_WBUVO22-MB780IR.tif
