File name cleanup,File name cleanup,ingest package,coll id,Ms folio folder,File,Source,File Path
11r-12v KTK sharpie WBUVO22-MB780IR,1,GeoNF-59,"Georgian NF 59 11r, 12v",GeoNF-59_011r-012v_K-23-011_KTK_sharpie_WBUVO22-MB780IR.tif,/Volumes/spp_ingest/IngestPackage1/GeoNF-59/GeoNF-59_011r-012v_K-23-011,/Volumes/spp_ingest/IngestPackage1/GeoNF-59/GeoNF-59_011r-012v_K-23-011/GeoNF-59_011r-012v_K-23-011_KTK_sharpie_WBUVO22-MB780IR.tif
11r-12v KTK sharpie WBUVO22-VIS,1,GeoNF-59,"Georgian NF 59 11r, 12v",GeoNF-59_011r-012v_K-23-011_KTK_sharpie_WBUVO22-VIS.tif,/Volumes/spp_ingest/IngestPackage1/GeoNF-59/GeoNF-59_011r-012v_K-23-011,/Volumes/spp_ingest/IngestPackage1/GeoNF-59/GeoNF-59_011r-012v_K-23-011/GeoNF-59_011r-012v_K-23-011_KTK_sharpie_WBUVO22-VIS.tif
11r-12v KTK sharpie WBUVUVb-MB780IR,1,GeoNF-59,"Georgian NF 59 11r, 12v",GeoNF-59_011r-012v_K-23-011_KTK_sharpie_WBUVUVb-MB780IR.tif,/Volumes/spp_ingest/IngestPackage1/GeoNF-59/GeoNF-59_011r-012v_K-23-011,/Volumes/spp_ingest/IngestPackage1/GeoNF-59/GeoNF-59_011r-012v_K-23-011/GeoNF-59_011r-012v_K-23-011_KTK_sharpie_WBUVUVb-MB780IR.tif
11r-12v KTK sharpie WBUVUVb-VIS,1,GeoNF-59,"Georgian NF 59 11r, 12v",GeoNF-59_011r-012v_K-23-011_KTK_sharpie_WBUVUVb-VIS.tif,/Volumes/spp_ingest/IngestPackage1/GeoNF-59/GeoNF-59_011r-012v_K-23-011,/Volumes/spp_ingest/IngestPackage1/GeoNF-59/GeoNF-59_011r-012v_K-23-011/GeoNF-59_011r-012v_K-23-011_KTK_sharpie_WBUVUVb-VIS.tif
11r-12v KTK sharpie WBUVUVP-VIS,1,GeoNF-59,"Georgian NF 59 11r, 12v",GeoNF-59_011r-012v_K-23-011_KTK_sharpie_WBUVUVP-VIS.tif,/Volumes/spp_ingest/IngestPackage1/GeoNF-59/GeoNF-59_011r-012v_K-23-011,/Volumes/spp_ingest/IngestPackage1/GeoNF-59/GeoNF-59_011r-012v_K-23-011/GeoNF-59_011r-012v_K-23-011_KTK_sharpie_WBUVUVP-VIS.tif
11v-12r KTK pseudo MB365UV-MB780IR,1,GeoNF-59,"Georgian NF 59 11v, 12r",GeoNF-59_011v-012r_K-23-012_KTK_pseudo_MB365UV-MB780IR.tif,/Volumes/spp_ingest/IngestPackage1/GeoNF-59/GeoNF-59_011v-012r_K-23-012,/Volumes/spp_ingest/IngestPackage1/GeoNF-59/GeoNF-59_011v-012r_K-23-012/GeoNF-59_011v-012r_K-23-012_KTK_pseudo_MB365UV-MB780IR.tif
11v-12r KTK pseudo MB365UV-VIS,1,GeoNF-59,"Georgian NF 59 11v, 12r",GeoNF-59_011v-012r_K-23-012_KTK_pseudo_MB365UV-VIS.tif,/Volumes/spp_ingest/IngestPackage1/GeoNF-59/GeoNF-59_011v-012r_K-23-012,/Volumes/spp_ingest/IngestPackage1/GeoNF-59/GeoNF-59_011v-012r_K-23-012/GeoNF-59_011v-012r_K-23-012_KTK_pseudo_MB365UV-VIS.tif
11v-12r KTK pseudo WBUVO22-VIS,1,GeoNF-59,"Georgian NF 59 11v, 12r",GeoNF-59_011v-012r_K-23-012_KTK_pseudo_WBUVO22-VIS.tif,/Volumes/spp_ingest/IngestPackage1/GeoNF-59/GeoNF-59_011v-012r_K-23-012,/Volumes/spp_ingest/IngestPackage1/GeoNF-59/GeoNF-59_011v-012r_K-23-012/GeoNF-59_011v-012r_K-23-012_KTK_pseudo_WBUVO22-VIS.tif
11v-12r KTK pseudo WBUVUVb-MB780IR,1,GeoNF-59,"Georgian NF 59 11v, 12r",GeoNF-59_011v-012r_K-23-012_KTK_pseudo_WBUVUVb-MB780IR.tif,/Volumes/spp_ingest/IngestPackage1/GeoNF-59/GeoNF-59_011v-012r_K-23-012,/Volumes/spp_ingest/IngestPackage1/GeoNF-59/GeoNF-59_011v-012r_K-23-012/GeoNF-59_011v-012r_K-23-012_KTK_pseudo_WBUVUVb-MB780IR.tif
11v-12r KTK pseudo WBUVUVb-VIS,1,GeoNF-59,"Georgian NF 59 11v, 12r",GeoNF-59_011v-012r_K-23-012_KTK_pseudo_WBUVUVb-VIS.tif,/Volumes/spp_ingest/IngestPackage1/GeoNF-59/GeoNF-59_011v-012r_K-23-012,/Volumes/spp_ingest/IngestPackage1/GeoNF-59/GeoNF-59_011v-012r_K-23-012/GeoNF-59_011v-012r_K-23-012_KTK_pseudo_WBUVUVb-VIS.tif
11v-12r KTK pseudo WBUVUVP-VIS,1,GeoNF-59,"Georgian NF 59 11v, 12r",GeoNF-59_011v-012r_K-23-012_KTK_pseudo_WBUVUVP-VIS.tif,/Volumes/spp_ingest/IngestPackage1/GeoNF-59/GeoNF-59_011v-012r_K-23-012,/Volumes/spp_ingest/IngestPackage1/GeoNF-59/GeoNF-59_011v-012r_K-23-012/GeoNF-59_011v-012r_K-23-012_KTK_pseudo_WBUVUVP-VIS.tif
11v-12r KTK sharpie avgUV-VIS,1,GeoNF-59,"Georgian NF 59 11v, 12r",GeoNF-59_011v-012r_K-23-012_KTK_sharpie_avgUV-VIS.tif,/Volumes/spp_ingest/IngestPackage1/GeoNF-59/GeoNF-59_011v-012r_K-23-012,/Volumes/spp_ingest/IngestPackage1/GeoNF-59/GeoNF-59_011v-012r_K-23-012/GeoNF-59_011v-012r_K-23-012_KTK_sharpie_avgUV-VIS.tif
11v-12r KTK sharpie MB365UV-MB780IR,1,GeoNF-59,"Georgian NF 59 11v, 12r",GeoNF-59_011v-012r_K-23-012_KTK_sharpie_MB365UV-MB780IR.tif,/Volumes/spp_ingest/IngestPackage1/GeoNF-59/GeoNF-59_011v-012r_K-23-012,/Volumes/spp_ingest/IngestPackage1/GeoNF-59/GeoNF-59_011v-012r_K-23-012/GeoNF-59_011v-012r_K-23-012_KTK_sharpie_MB365UV-MB780IR.tif
11v-12r KTK sharpie MB365UV-VIS,1,GeoNF-59,"Georgian NF 59 11v, 12r",GeoNF-59_011v-012r_K-23-012_KTK_sharpie_MB365UV-VIS.tif,/Volumes/spp_ingest/IngestPackage1/GeoNF-59/GeoNF-59_011v-012r_K-23-012,/Volumes/spp_ingest/IngestPackage1/GeoNF-59/GeoNF-59_011v-012r_K-23-012/GeoNF-59_011v-012r_K-23-012_KTK_sharpie_MB365UV-VIS.tif
11v-12r KTK sharpie WBUVB47-VIS,1,GeoNF-59,"Georgian NF 59 11v, 12r",GeoNF-59_011v-012r_K-23-012_KTK_sharpie_WBUVB47-VIS.tif,/Volumes/spp_ingest/IngestPackage1/GeoNF-59/GeoNF-59_011v-012r_K-23-012,/Volumes/spp_ingest/IngestPackage1/GeoNF-59/GeoNF-59_011v-012r_K-23-012/GeoNF-59_011v-012r_K-23-012_KTK_sharpie_WBUVB47-VIS.tif
11v-12r KTK sharpie WBUVO22-MB780IR,1,GeoNF-59,"Georgian NF 59 11v, 12r",GeoNF-59_011v-012r_K-23-012_KTK_sharpie_WBUVO22-MB780IR.tif,/Volumes/spp_ingest/IngestPackage1/GeoNF-59/GeoNF-59_011v-012r_K-23-012,/Volumes/spp_ingest/IngestPackage1/GeoNF-59/GeoNF-59_011v-012r_K-23-012/GeoNF-59_011v-012r_K-23-012_KTK_sharpie_WBUVO22-MB780IR.tif
11v-12r KTK sharpie WBUVUVb-MB780IR,1,GeoNF-59,"Georgian NF 59 11v, 12r",GeoNF-59_011v-012r_K-23-012_KTK_sharpie_WBUVUVb-MB780IR.tif,/Volumes/spp_ingest/IngestPackage1/GeoNF-59/GeoNF-59_011v-012r_K-23-012,/Volumes/spp_ingest/IngestPackage1/GeoNF-59/GeoNF-59_011v-012r_K-23-012/GeoNF-59_011v-012r_K-23-012_KTK_sharpie_WBUVUVb-MB780IR.tif
11v-12r KTK sharpie WBUVUVb-VIS,1,GeoNF-59,"Georgian NF 59 11v, 12r",GeoNF-59_011v-012r_K-23-012_KTK_sharpie_WBUVUVb-VIS.tif,/Volumes/spp_ingest/IngestPackage1/GeoNF-59/GeoNF-59_011v-012r_K-23-012,/Volumes/spp_ingest/IngestPackage1/GeoNF-59/GeoNF-59_011v-012r_K-23-012/GeoNF-59_011v-012r_K-23-012_KTK_sharpie_WBUVUVb-VIS.tif
1v-6r KTK pseudo MB365UV-MB780IR,1,GeoNF-59,"Georgian NF 59 1v, 6r",GeoNF-59_001v-006r_K-23-002_KTK_pseudo_MB365UV-MB780IR.tif,/Volumes/spp_ingest/IngestPackage1/GeoNF-59/GeoNF-59_001v-006r_K-23-002,/Volumes/spp_ingest/IngestPackage1/GeoNF-59/GeoNF-59_001v-006r_K-23-002/GeoNF-59_001v-006r_K-23-002_KTK_pseudo_MB365UV-MB780IR.tif
1v-6r KTK pseudo MB365UV-VIS,1,GeoNF-59,"Georgian NF 59 1v, 6r",GeoNF-59_001v-006r_K-23-002_KTK_pseudo_MB365UV-VIS.tif,/Volumes/spp_ingest/IngestPackage1/GeoNF-59/GeoNF-59_001v-006r_K-23-002,/Volumes/spp_ingest/IngestPackage1/GeoNF-59/GeoNF-59_001v-006r_K-23-002/GeoNF-59_001v-006r_K-23-002_KTK_pseudo_MB365UV-VIS.tif
1v-6r KTK pseudo WBUVO22-VIS,1,GeoNF-59,"Georgian NF 59 1v, 6r",GeoNF-59_001v-006r_K-23-002_KTK_pseudo_WBUVO22-VIS.tif,/Volumes/spp_ingest/IngestPackage1/GeoNF-59/GeoNF-59_001v-006r_K-23-002,/Volumes/spp_ingest/IngestPackage1/GeoNF-59/GeoNF-59_001v-006r_K-23-002/GeoNF-59_001v-006r_K-23-002_KTK_pseudo_WBUVO22-VIS.tif
1v-6r KTK pseudo WBUVUVb-MB780IR,1,GeoNF-59,"Georgian NF 59 1v, 6r",GeoNF-59_001v-006r_K-23-002_KTK_pseudo_WBUVUVb-MB780IR.tif,/Volumes/spp_ingest/IngestPackage1/GeoNF-59/GeoNF-59_001v-006r_K-23-002,/Volumes/spp_ingest/IngestPackage1/GeoNF-59/GeoNF-59_001v-006r_K-23-002/GeoNF-59_001v-006r_K-23-002_KTK_pseudo_WBUVUVb-MB780IR.tif
1v-6r KTK pseudo WBUVUVb-VIS,1,GeoNF-59,"Georgian NF 59 1v, 6r",GeoNF-59_001v-006r_K-23-002_KTK_pseudo_WBUVUVb-VIS.tif,/Volumes/spp_ingest/IngestPackage1/GeoNF-59/GeoNF-59_001v-006r_K-23-002,/Volumes/spp_ingest/IngestPackage1/GeoNF-59/GeoNF-59_001v-006r_K-23-002/GeoNF-59_001v-006r_K-23-002_KTK_pseudo_WBUVUVb-VIS.tif
1v-6r KTK pseudo WBUVUVP-VIS,1,GeoNF-59,"Georgian NF 59 1v, 6r",GeoNF-59_001v-006r_K-23-002_KTK_pseudo_WBUVUVP-VIS.tif,/Volumes/spp_ingest/IngestPackage1/GeoNF-59/GeoNF-59_001v-006r_K-23-002,/Volumes/spp_ingest/IngestPackage1/GeoNF-59/GeoNF-59_001v-006r_K-23-002/GeoNF-59_001v-006r_K-23-002_KTK_pseudo_WBUVUVP-VIS.tif
2r-5v KTK pseudo MB365UV-MB780IR,1,GeoNF-59,"Georgian NF 59 2r, 5v",GeoNF-59_002r-005v_K-23-003_KTK_pseudo_MB365UV-MB780IR.tif,/Volumes/spp_ingest/IngestPackage1/GeoNF-59/GeoNF-59_002r-005v_K-23-003,/Volumes/spp_ingest/IngestPackage1/GeoNF-59/GeoNF-59_002r-005v_K-23-003/GeoNF-59_002r-005v_K-23-003_KTK_pseudo_MB365UV-MB780IR.tif
2r-5v KTK pseudo MB365UV-VIS,1,GeoNF-59,"Georgian NF 59 2r, 5v",GeoNF-59_002r-005v_K-23-003_KTK_pseudo_MB365UV-VIS.tif,/Volumes/spp_ingest/IngestPackage1/GeoNF-59/GeoNF-59_002r-005v_K-23-003,/Volumes/spp_ingest/IngestPackage1/GeoNF-59/GeoNF-59_002r-005v_K-23-003/GeoNF-59_002r-005v_K-23-003_KTK_pseudo_MB365UV-VIS.tif
2r-5v KTK pseudo WBUVO22-VIS,1,GeoNF-59,"Georgian NF 59 2r, 5v",GeoNF-59_002r-005v_K-23-003_KTK_pseudo_WBUVO22-VIS.tif,/Volumes/spp_ingest/IngestPackage1/GeoNF-59/GeoNF-59_002r-005v_K-23-003,/Volumes/spp_ingest/IngestPackage1/GeoNF-59/GeoNF-59_002r-005v_K-23-003/GeoNF-59_002r-005v_K-23-003_KTK_pseudo_WBUVO22-VIS.tif
2r-5v KTK pseudo WBUVUVb-MB780IR,1,GeoNF-59,"Georgian NF 59 2r, 5v",GeoNF-59_002r-005v_K-23-003_KTK_pseudo_WBUVUVb-MB780IR.tif,/Volumes/spp_ingest/IngestPackage1/GeoNF-59/GeoNF-59_002r-005v_K-23-003,/Volumes/spp_ingest/IngestPackage1/GeoNF-59/GeoNF-59_002r-005v_K-23-003/GeoNF-59_002r-005v_K-23-003_KTK_pseudo_WBUVUVb-MB780IR.tif
2r-5v KTK pseudo WBUVUVb-VIS,1,GeoNF-59,"Georgian NF 59 2r, 5v",GeoNF-59_002r-005v_K-23-003_KTK_pseudo_WBUVUVb-VIS.tif,/Volumes/spp_ingest/IngestPackage1/GeoNF-59/GeoNF-59_002r-005v_K-23-003,/Volumes/spp_ingest/IngestPackage1/GeoNF-59/GeoNF-59_002r-005v_K-23-003/GeoNF-59_002r-005v_K-23-003_KTK_pseudo_WBUVUVb-VIS.tif
2r-5v KTK pseudo WBUVUVP-VIS,1,GeoNF-59,"Georgian NF 59 2r, 5v",GeoNF-59_002r-005v_K-23-003_KTK_pseudo_WBUVUVP-VIS.tif,/Volumes/spp_ingest/IngestPackage1/GeoNF-59/GeoNF-59_002r-005v_K-23-003,/Volumes/spp_ingest/IngestPackage1/GeoNF-59/GeoNF-59_002r-005v_K-23-003/GeoNF-59_002r-005v_K-23-003_KTK_pseudo_WBUVUVP-VIS.tif
2r-5v KTK sharpie avgUV-VIS,1,GeoNF-59,"Georgian NF 59 2r, 5v",GeoNF-59_002r-005v_K-23-003_KTK_sharpie_avgUV-VIS.tif,/Volumes/spp_ingest/IngestPackage1/GeoNF-59/GeoNF-59_002r-005v_K-23-003,/Volumes/spp_ingest/IngestPackage1/GeoNF-59/GeoNF-59_002r-005v_K-23-003/GeoNF-59_002r-005v_K-23-003_KTK_sharpie_avgUV-VIS.tif
2r-5v KTK sharpie MB365UV-MB780IR,1,GeoNF-59,"Georgian NF 59 2r, 5v",GeoNF-59_002r-005v_K-23-003_KTK_sharpie_MB365UV-MB780IR.tif,/Volumes/spp_ingest/IngestPackage1/GeoNF-59/GeoNF-59_002r-005v_K-23-003,/Volumes/spp_ingest/IngestPackage1/GeoNF-59/GeoNF-59_002r-005v_K-23-003/GeoNF-59_002r-005v_K-23-003_KTK_sharpie_MB365UV-MB780IR.tif
2r-5v KTK sharpie WBUVB47-VIS,1,GeoNF-59,"Georgian NF 59 2r, 5v",GeoNF-59_002r-005v_K-23-003_KTK_sharpie_WBUVB47-VIS.tif,/Volumes/spp_ingest/IngestPackage1/GeoNF-59/GeoNF-59_002r-005v_K-23-003,/Volumes/spp_ingest/IngestPackage1/GeoNF-59/GeoNF-59_002r-005v_K-23-003/GeoNF-59_002r-005v_K-23-003_KTK_sharpie_WBUVB47-VIS.tif
2r-5v KTK sharpie WBUVO22-MB780IR,1,GeoNF-59,"Georgian NF 59 2r, 5v",GeoNF-59_002r-005v_K-23-003_KTK_sharpie_WBUVO22-MB780IR.tif,/Volumes/spp_ingest/IngestPackage1/GeoNF-59/GeoNF-59_002r-005v_K-23-003,/Volumes/spp_ingest/IngestPackage1/GeoNF-59/GeoNF-59_002r-005v_K-23-003/GeoNF-59_002r-005v_K-23-003_KTK_sharpie_WBUVO22-MB780IR.tif
2r-5v KTK sharpie WBUVO22-VIS,1,GeoNF-59,"Georgian NF 59 2r, 5v",GeoNF-59_002r-005v_K-23-003_KTK_sharpie_WBUVO22-VIS.tif,/Volumes/spp_ingest/IngestPackage1/GeoNF-59/GeoNF-59_002r-005v_K-23-003,/Volumes/spp_ingest/IngestPackage1/GeoNF-59/GeoNF-59_002r-005v_K-23-003/GeoNF-59_002r-005v_K-23-003_KTK_sharpie_WBUVO22-VIS.tif
2r-5v KTK sharpie WBUVUVb-MB780IR,1,GeoNF-59,"Georgian NF 59 2r, 5v",GeoNF-59_002r-005v_K-23-003_KTK_sharpie_WBUVUVb-MB780IR.tif,/Volumes/spp_ingest/IngestPackage1/GeoNF-59/GeoNF-59_002r-005v_K-23-003,/Volumes/spp_ingest/IngestPackage1/GeoNF-59/GeoNF-59_002r-005v_K-23-003/GeoNF-59_002r-005v_K-23-003_KTK_sharpie_WBUVUVb-MB780IR.tif
2r-5v KTK sharpie WBUVUVb-VIS,1,GeoNF-59,"Georgian NF 59 2r, 5v",GeoNF-59_002r-005v_K-23-003_KTK_sharpie_WBUVUVb-VIS.tif,/Volumes/spp_ingest/IngestPackage1/GeoNF-59/GeoNF-59_002r-005v_K-23-003,/Volumes/spp_ingest/IngestPackage1/GeoNF-59/GeoNF-59_002r-005v_K-23-003/GeoNF-59_002r-005v_K-23-003_KTK_sharpie_WBUVUVb-VIS.tif
2r-5v KTK sharpie WBUVUVP-VIS,1,GeoNF-59,"Georgian NF 59 2r, 5v",GeoNF-59_002r-005v_K-23-003_KTK_sharpie_WBUVUVP-VIS.tif,/Volumes/spp_ingest/IngestPackage1/GeoNF-59/GeoNF-59_002r-005v_K-23-003,/Volumes/spp_ingest/IngestPackage1/GeoNF-59/GeoNF-59_002r-005v_K-23-003/GeoNF-59_002r-005v_K-23-003_KTK_sharpie_WBUVUVP-VIS.tif
2v-5r KTK pseudo MB365UV-MB780IR,1,GeoNF-59,"Georgian NF 59 2v, 5r",GeoNF-59_002v-005r_K-23-004_KTK_pseudo_MB365UV-MB780IR.tif,/Volumes/spp_ingest/IngestPackage1/GeoNF-59/GeoNF-59_002v-005r_K-23-004,/Volumes/spp_ingest/IngestPackage1/GeoNF-59/GeoNF-59_002v-005r_K-23-004/GeoNF-59_002v-005r_K-23-004_KTK_pseudo_MB365UV-MB780IR.tif
2v-5r KTK pseudo MB365UV-VIS,1,GeoNF-59,"Georgian NF 59 2v, 5r",GeoNF-59_002v-005r_K-23-004_KTK_pseudo_MB365UV-VIS.tif,/Volumes/spp_ingest/IngestPackage1/GeoNF-59/GeoNF-59_002v-005r_K-23-004,/Volumes/spp_ingest/IngestPackage1/GeoNF-59/GeoNF-59_002v-005r_K-23-004/GeoNF-59_002v-005r_K-23-004_KTK_pseudo_MB365UV-VIS.tif
2v-5r KTK pseudo WBUVO22-VIS,1,GeoNF-59,"Georgian NF 59 2v, 5r",GeoNF-59_002v-005r_K-23-004_KTK_pseudo_WBUVO22-VIS.tif,/Volumes/spp_ingest/IngestPackage1/GeoNF-59/GeoNF-59_002v-005r_K-23-004,/Volumes/spp_ingest/IngestPackage1/GeoNF-59/GeoNF-59_002v-005r_K-23-004/GeoNF-59_002v-005r_K-23-004_KTK_pseudo_WBUVO22-VIS.tif
2v-5r KTK pseudo WBUVUVb-MB780IR,1,GeoNF-59,"Georgian NF 59 2v, 5r",GeoNF-59_002v-005r_K-23-004_KTK_pseudo_WBUVUVb-MB780IR.tif,/Volumes/spp_ingest/IngestPackage1/GeoNF-59/GeoNF-59_002v-005r_K-23-004,/Volumes/spp_ingest/IngestPackage1/GeoNF-59/GeoNF-59_002v-005r_K-23-004/GeoNF-59_002v-005r_K-23-004_KTK_pseudo_WBUVUVb-MB780IR.tif
2v-5r KTK pseudo WBUVUVb-VIS,1,GeoNF-59,"Georgian NF 59 2v, 5r",GeoNF-59_002v-005r_K-23-004_KTK_pseudo_WBUVUVb-VIS.tif,/Volumes/spp_ingest/IngestPackage1/GeoNF-59/GeoNF-59_002v-005r_K-23-004,/Volumes/spp_ingest/IngestPackage1/GeoNF-59/GeoNF-59_002v-005r_K-23-004/GeoNF-59_002v-005r_K-23-004_KTK_pseudo_WBUVUVb-VIS.tif
2v-5r KTK pseudo WBUVUVP-VIS,1,GeoNF-59,"Georgian NF 59 2v, 5r",GeoNF-59_002v-005r_K-23-004_KTK_pseudo_WBUVUVP-VIS.tif,/Volumes/spp_ingest/IngestPackage1/GeoNF-59/GeoNF-59_002v-005r_K-23-004,/Volumes/spp_ingest/IngestPackage1/GeoNF-59/GeoNF-59_002v-005r_K-23-004/GeoNF-59_002v-005r_K-23-004_KTK_pseudo_WBUVUVP-VIS.tif
3r-4v KTK pseudo WBUVO22-VIS,1,GeoNF-59,"Georgian NF 59 3r, 4v",GeoNF-59_003r-004v_K-23-005_KTK_pseudo_WBUVO22-VIS.tif,/Volumes/spp_ingest/IngestPackage1/GeoNF-59/GeoNF-59_003r-004v_K-23-005,/Volumes/spp_ingest/IngestPackage1/GeoNF-59/GeoNF-59_003r-004v_K-23-005/GeoNF-59_003r-004v_K-23-005_KTK_pseudo_WBUVO22-VIS.tif
3r-4v KTK pseudo WBUVUVb-MB780IR,1,GeoNF-59,"Georgian NF 59 3r, 4v",GeoNF-59_003r-004v_K-23-005_KTK_pseudo_WBUVUVb-MB780IR.tif,/Volumes/spp_ingest/IngestPackage1/GeoNF-59/GeoNF-59_003r-004v_K-23-005,/Volumes/spp_ingest/IngestPackage1/GeoNF-59/GeoNF-59_003r-004v_K-23-005/GeoNF-59_003r-004v_K-23-005_KTK_pseudo_WBUVUVb-MB780IR.tif
3r-4v KTK pseudo WBUVUVb-VIS,1,GeoNF-59,"Georgian NF 59 3r, 4v",GeoNF-59_003r-004v_K-23-005_KTK_pseudo_WBUVUVb-VIS.tif,/Volumes/spp_ingest/IngestPackage1/GeoNF-59/GeoNF-59_003r-004v_K-23-005,/Volumes/spp_ingest/IngestPackage1/GeoNF-59/GeoNF-59_003r-004v_K-23-005/GeoNF-59_003r-004v_K-23-005_KTK_pseudo_WBUVUVb-VIS.tif
3r-4v KTK sharpie avgUV-VIS,1,GeoNF-59,"Georgian NF 59 3r, 4v",GeoNF-59_003r-004v_K-23-005_KTK_sharpie_avgUV-VIS.tif,/Volumes/spp_ingest/IngestPackage1/GeoNF-59/GeoNF-59_003r-004v_K-23-005,/Volumes/spp_ingest/IngestPackage1/GeoNF-59/GeoNF-59_003r-004v_K-23-005/GeoNF-59_003r-004v_K-23-005_KTK_sharpie_avgUV-VIS.tif
