File name cleanup,File name cleanup,ingest package,coll id,Ms folio folder,File,Source,File Path
1r-4v KTK pseudo MB365UV-MB780IR,2,CPANF-frg7,"CPA NF frg. 7 1r, 4v",CPANF-frg7_001r-004v_K-11-015_KTK_pseudo_MB365UV-MB780IR.tif,/Volumes/spp_ingest/IngestPackage2/CPANF-frg7/CPANF-frg7_001r-004v_K-11-015,/Volumes/spp_ingest/IngestPackage2/CPANF-frg7/CPANF-frg7_001r-004v_K-11-015/CPANF-frg7_001r-004v_K-11-015_KTK_pseudo_MB365UV-MB780IR.tif
1r-4v KTK pseudo MB365UV-VIS,2,CPANF-frg7,"CPA NF frg. 7 1r, 4v",CPANF-frg7_001r-004v_K-11-015_KTK_pseudo_MB365UV-VIS.tif,/Volumes/spp_ingest/IngestPackage2/CPANF-frg7/CPANF-frg7_001r-004v_K-11-015,/Volumes/spp_ingest/IngestPackage2/CPANF-frg7/CPANF-frg7_001r-004v_K-11-015/CPANF-frg7_001r-004v_K-11-015_KTK_pseudo_MB365UV-VIS.tif
1r-4v KTK pseudo WBUVO22-VIS,2,CPANF-frg7,"CPA NF frg. 7 1r, 4v",CPANF-frg7_001r-004v_K-11-015_KTK_pseudo_WBUVO22-VIS.tif,/Volumes/spp_ingest/IngestPackage2/CPANF-frg7/CPANF-frg7_001r-004v_K-11-015,/Volumes/spp_ingest/IngestPackage2/CPANF-frg7/CPANF-frg7_001r-004v_K-11-015/CPANF-frg7_001r-004v_K-11-015_KTK_pseudo_WBUVO22-VIS.tif
1r-4v KTK pseudo WBUVUVb-MB780IR,2,CPANF-frg7,"CPA NF frg. 7 1r, 4v",CPANF-frg7_001r-004v_K-11-015_KTK_pseudo_WBUVUVb-MB780IR.tif,/Volumes/spp_ingest/IngestPackage2/CPANF-frg7/CPANF-frg7_001r-004v_K-11-015,/Volumes/spp_ingest/IngestPackage2/CPANF-frg7/CPANF-frg7_001r-004v_K-11-015/CPANF-frg7_001r-004v_K-11-015_KTK_pseudo_WBUVUVb-MB780IR.tif
1r-4v KTK pseudo WBUVUVb-VIS,2,CPANF-frg7,"CPA NF frg. 7 1r, 4v",CPANF-frg7_001r-004v_K-11-015_KTK_pseudo_WBUVUVb-VIS.tif,/Volumes/spp_ingest/IngestPackage2/CPANF-frg7/CPANF-frg7_001r-004v_K-11-015,/Volumes/spp_ingest/IngestPackage2/CPANF-frg7/CPANF-frg7_001r-004v_K-11-015/CPANF-frg7_001r-004v_K-11-015_KTK_pseudo_WBUVUVb-VIS.tif
1r-4v KTK pseudo WBUVUVP-VIS,2,CPANF-frg7,"CPA NF frg. 7 1r, 4v",CPANF-frg7_001r-004v_K-11-015_KTK_pseudo_WBUVUVP-VIS.tif,/Volumes/spp_ingest/IngestPackage2/CPANF-frg7/CPANF-frg7_001r-004v_K-11-015,/Volumes/spp_ingest/IngestPackage2/CPANF-frg7/CPANF-frg7_001r-004v_K-11-015/CPANF-frg7_001r-004v_K-11-015_KTK_pseudo_WBUVUVP-VIS.tif
1r-4v KTK sharpie avgUV-VIS,2,CPANF-frg7,"CPA NF frg. 7 1r, 4v",CPANF-frg7_001r-004v_K-11-015_KTK_sharpie_avgUV-VIS.tif,/Volumes/spp_ingest/IngestPackage2/CPANF-frg7/CPANF-frg7_001r-004v_K-11-015,/Volumes/spp_ingest/IngestPackage2/CPANF-frg7/CPANF-frg7_001r-004v_K-11-015/CPANF-frg7_001r-004v_K-11-015_KTK_sharpie_avgUV-VIS.tif
1r-4v KTK sharpie MB365UV-MB780IR,2,CPANF-frg7,"CPA NF frg. 7 1r, 4v",CPANF-frg7_001r-004v_K-11-015_KTK_sharpie_MB365UV-MB780IR.tif,/Volumes/spp_ingest/IngestPackage2/CPANF-frg7/CPANF-frg7_001r-004v_K-11-015,/Volumes/spp_ingest/IngestPackage2/CPANF-frg7/CPANF-frg7_001r-004v_K-11-015/CPANF-frg7_001r-004v_K-11-015_KTK_sharpie_MB365UV-MB780IR.tif
1r-4v KTK sharpie MB365UV-VIS,2,CPANF-frg7,"CPA NF frg. 7 1r, 4v",CPANF-frg7_001r-004v_K-11-015_KTK_sharpie_MB365UV-VIS.tif,/Volumes/spp_ingest/IngestPackage2/CPANF-frg7/CPANF-frg7_001r-004v_K-11-015,/Volumes/spp_ingest/IngestPackage2/CPANF-frg7/CPANF-frg7_001r-004v_K-11-015/CPANF-frg7_001r-004v_K-11-015_KTK_sharpie_MB365UV-VIS.tif
1r-4v KTK sharpie WBUVB47-VIS,2,CPANF-frg7,"CPA NF frg. 7 1r, 4v",CPANF-frg7_001r-004v_K-11-015_KTK_sharpie_WBUVB47-VIS.tif,/Volumes/spp_ingest/IngestPackage2/CPANF-frg7/CPANF-frg7_001r-004v_K-11-015,/Volumes/spp_ingest/IngestPackage2/CPANF-frg7/CPANF-frg7_001r-004v_K-11-015/CPANF-frg7_001r-004v_K-11-015_KTK_sharpie_WBUVB47-VIS.tif
