File Name,Item Sequence,Visibility,Title,IIIF Range,viewingHint,Parent ARK,Item ARK,Object Type,Rights.copyrightStatus,Rights.statementLocal
Masters/sinaimasters/ara/arabic_0165/sld_arb0165_0001_a_1.tif,1,discovery,Front Board Outside,Front matter,,ark:/21198/z1gq821s,ark:/21198/z1gq821s/v064rr4c,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0165/sld_arb0165_0002_b_000.tif,2,discovery,Front Board Inside,Front matter,,ark:/21198/z1gq821s,ark:/21198/z1gq821s/k655pn15,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0165/sld_arb0165_0003_f_001r.tif,3,discovery,f. 001r,Text,,ark:/21198/z1gq821s,ark:/21198/z1gq821s/x439jw53,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0165/sld_arb0165_0004_f_001v.tif,4,discovery,f. 001v,Text,,ark:/21198/z1gq821s,ark:/21198/z1gq821s/14683q7f,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0165/sld_arb0165_0005_f_002r.tif,5,discovery,f. 002r,Text,,ark:/21198/z1gq821s,ark:/21198/z1gq821s/mh939p3f,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0165/sld_arb0165_0006_f_002v.tif,6,discovery,f. 002v,Text,,ark:/21198/z1gq821s,ark:/21198/z1gq821s/1v96gj65,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0165/sld_arb0165_0007_f_003r.tif,7,discovery,f. 003r,Text,,ark:/21198/z1gq821s,ark:/21198/z1gq821s/n4852p5k,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0165/sld_arb0165_0008_f_003v.tif,8,discovery,f. 003v,Text,,ark:/21198/z1gq821s,ark:/21198/z1gq821s/pk751q6v,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0165/sld_arb0165_0009_f_004r.tif,9,discovery,f. 004r,Text,,ark:/21198/z1gq821s,ark:/21198/z1gq821s/hx97kt71,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0165/sld_arb0165_0010_f_004v.tif,10,discovery,f. 004v,Text,,ark:/21198/z1gq821s,ark:/21198/z1gq821s/0v67q82k,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0165/sld_arb0165_0011_f_005r.tif,11,discovery,f. 005r,Text,,ark:/21198/z1gq821s,ark:/21198/z1gq821s/81249c79,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
