File Name,Item Sequence,Visibility,Title,IIIF Range,viewingHint,Parent ARK,Item ARK,Object Type,Rights.copyrightStatus,Rights.statementLocal
Masters/sinaimasters/ara/arabic_0337/sld_arb0337_0001_a_1.tif,1,discovery,Front Board Outside,Front matter,,ark:/21198/z1n88f1d,ark:/21198/z1n88f1d/6w21c139,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0337/sld_arb0337_0002_a_1a.tif,2,discovery,Front Board Outside Flap,Front matter,,ark:/21198/z1n88f1d,ark:/21198/z1n88f1d/9598gc46,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0337/sld_arb0337_0003_b_000.tif,3,discovery,Front Board Inside,Front matter,,ark:/21198/z1n88f1d,ark:/21198/z1n88f1d/s444tb53,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0337/sld_arb0337_0004_f_001r.tif,4,discovery,f. 001r,Text,,ark:/21198/z1n88f1d,ark:/21198/z1n88f1d/4r36kj24,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0337/sld_arb0337_0005_f_001v.tif,5,discovery,f. 001v,Text,,ark:/21198/z1n88f1d,ark:/21198/z1n88f1d/p699dd2j,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0337/sld_arb0337_0006_f_002r.tif,6,discovery,f. 002r,Text,,ark:/21198/z1n88f1d,ark:/21198/z1n88f1d/3t10r72k,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0337/sld_arb0337_0007_f_002v.tif,7,discovery,f. 002v,Text,,ark:/21198/z1n88f1d,ark:/21198/z1n88f1d/92166w9j,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0337/sld_arb0337_0008_f_003r.tif,8,discovery,f. 003r,Text,,ark:/21198/z1n88f1d,ark:/21198/z1n88f1d/w396bw6k,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0337/sld_arb0337_0009_f_003v.tif,9,discovery,f. 003v,Text,,ark:/21198/z1n88f1d,ark:/21198/z1n88f1d/xk82sm4m,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0337/sld_arb0337_0010_f_004r.tif,10,discovery,f. 004r,Text,,ark:/21198/z1n88f1d,ark:/21198/z1n88f1d/4164t78k,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0337/sld_arb0337_0011_f_004v.tif,11,discovery,f. 004v,Text,,ark:/21198/z1n88f1d,ark:/21198/z1n88f1d/sk21qv4k,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0337/sld_arb0337_0012_f_005r.tif,12,discovery,f. 005r,Text,,ark:/21198/z1n88f1d,ark:/21198/z1n88f1d/3547pd67,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0337/sld_arb0337_0013_f_005v.tif,13,discovery,f. 005v,Text,,ark:/21198/z1n88f1d,ark:/21198/z1n88f1d/2f32842j,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0337/sld_arb0337_0014_f_006r.tif,14,discovery,f. 006r,Text,,ark:/21198/z1n88f1d,ark:/21198/z1n88f1d/bc98sr18,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0337/sld_arb0337_0015_f_006v.tif,15,discovery,f. 006v,Text,,ark:/21198/z1n88f1d,ark:/21198/z1n88f1d/x4869j55,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
