File Name,Item Sequence,Visibility,Title,IIIF Range,viewingHint,Parent ARK,Item ARK,Object Type,Rights.copyrightStatus,Rights.statementLocal
Masters/sinaimasters/ara/arabic_0298/sld_arb0298_0001_a_1.tif,1,discovery,Front Board Outside,Front matter,,ark:/21198/z1572gcb,ark:/21198/z1572gcb/cg72423v,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0298/sld_arb0298_0002_b_000.tif,2,discovery,Front Board Inside,Front matter,,ark:/21198/z1572gcb,ark:/21198/z1572gcb/xh993f41,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0298/sld_arb0298_0003_f_001r.tif,3,discovery,f. 001r,Text,,ark:/21198/z1572gcb,ark:/21198/z1572gcb/d802nv46,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0298/sld_arb0298_0004_f_001v.tif,4,discovery,f. 001v,Text,,ark:/21198/z1572gcb,ark:/21198/z1572gcb/h364jg3p,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0298/sld_arb0298_0005_f_002r.tif,5,discovery,f. 002r,Text,,ark:/21198/z1572gcb,ark:/21198/z1572gcb/rk91j16j,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0298/sld_arb0298_0006_f_002v.tif,6,discovery,f. 002v,Text,,ark:/21198/z1572gcb,ark:/21198/z1572gcb/hq892m5b,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0298/sld_arb0298_0007_f_003r.tif,7,discovery,f. 003r,Text,,ark:/21198/z1572gcb,ark:/21198/z1572gcb/s102vv5v,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0298/sld_arb0298_0008_f_003v.tif,8,discovery,f. 003v,Text,,ark:/21198/z1572gcb,ark:/21198/z1572gcb/kh09hz4s,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0298/sld_arb0298_0009_f_004r.tif,9,discovery,f. 004r,Text,,ark:/21198/z1572gcb,ark:/21198/z1572gcb/fj92ss9v,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0298/sld_arb0298_0010_f_004v.tif,10,discovery,f. 004v,Text,,ark:/21198/z1572gcb,ark:/21198/z1572gcb/w0278x6z,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
