File Name,Item Sequence,Visibility,Title,IIIF Range,viewingHint,Parent ARK,Item ARK,Object Type,Rights.copyrightStatus,Rights.statementLocal
Masters/sinaimasters/ara/arabic_0319/sld_arb0319_0001_f_001r.tif,1,discovery,f. 001r,Text,,ark:/21198/z11k0f3s,ark:/21198/z11k0f3s/tp83n17s,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0319/sld_arb0319_0002_f_001v.tif,2,discovery,f. 001v,Text,,ark:/21198/z11k0f3s,ark:/21198/z11k0f3s/17766r9z,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0319/sld_arb0319_0003_f_002r.tif,3,discovery,f. 002r,Text,,ark:/21198/z11k0f3s,ark:/21198/z11k0f3s/bf13jv3d,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0319/sld_arb0319_0004_f_002v.tif,4,discovery,f. 002v,Text,,ark:/21198/z11k0f3s,ark:/21198/z11k0f3s/0r32x62w,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0319/sld_arb0319_0005_f_003r.tif,5,discovery,f. 003r,Text,,ark:/21198/z11k0f3s,ark:/21198/z11k0f3s/w4737n4k,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0319/sld_arb0319_0006_f_003v.tif,6,discovery,f. 003v,Text,,ark:/21198/z11k0f3s,ark:/21198/z11k0f3s/k9075670,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0319/sld_arb0319_0007_f_004r.tif,7,discovery,f. 004r,Text,,ark:/21198/z11k0f3s,ark:/21198/z11k0f3s/wx865155,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0319/sld_arb0319_0008_f_004v.tif,8,discovery,f. 004v,Text,,ark:/21198/z11k0f3s,ark:/21198/z11k0f3s/x105jc00,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0319/sld_arb0319_0009_f_005r.tif,9,discovery,f. 005r,Text,,ark:/21198/z11k0f3s,ark:/21198/z11k0f3s/8635rs1g,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0319/sld_arb0319_0010_f_005v.tif,10,discovery,f. 005v,Text,,ark:/21198/z11k0f3s,ark:/21198/z11k0f3s/3x28mj2n,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0319/sld_arb0319_0011_f_006r.tif,11,discovery,f. 006r,Text,,ark:/21198/z11k0f3s,ark:/21198/z11k0f3s/w0221s8k,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0319/sld_arb0319_0012_f_006v.tif,12,discovery,f. 006v,Text,,ark:/21198/z11k0f3s,ark:/21198/z11k0f3s/1v231v08,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0319/sld_arb0319_0013_f_007r.tif,13,discovery,f. 007r,Text,,ark:/21198/z11k0f3s,ark:/21198/z11k0f3s/9k872x0s,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0319/sld_arb0319_0014_f_007v.tif,14,discovery,f. 007v,Text,,ark:/21198/z11k0f3s,ark:/21198/z11k0f3s/mf14wd57,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0319/sld_arb0319_0015_f_008r.tif,15,discovery,f. 008r,Text,,ark:/21198/z11k0f3s,ark:/21198/z11k0f3s/dz45rp3q,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0319/sld_arb0319_0016_f_008v.tif,16,discovery,f. 008v,Text,,ark:/21198/z11k0f3s,ark:/21198/z11k0f3s/5335d200,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0319/sld_arb0319_0017_f_009r.tif,17,discovery,f. 009r,Text,,ark:/21198/z11k0f3s,ark:/21198/z11k0f3s/zb630j1t,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0319/sld_arb0319_0018_f_009v.tif,18,discovery,f. 009v,Text,,ark:/21198/z11k0f3s,ark:/21198/z11k0f3s/0v40141k,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0319/sld_arb0319_0019_f_010r.tif,19,discovery,f. 010r,Text,,ark:/21198/z11k0f3s,ark:/21198/z11k0f3s/dr03vr2w,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0319/sld_arb0319_0020_f_010v.tif,20,discovery,f. 010v,Text,,ark:/21198/z11k0f3s,ark:/21198/z11k0f3s/d016b60c,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0319/sld_arb0319_0021_f_011r.tif,21,discovery,f. 011r,Text,,ark:/21198/z11k0f3s,ark:/21198/z11k0f3s/6g53hm5g,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0319/sld_arb0319_0022_f_011v.tif,22,discovery,f. 011v,Text,,ark:/21198/z11k0f3s,ark:/21198/z11k0f3s/7538jw16,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0319/sld_arb0319_0023_f_012r.tif,23,discovery,f. 012r,Text,,ark:/21198/z11k0f3s,ark:/21198/z11k0f3s/nb90wm2c,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0319/sld_arb0319_0024_f_012v.tif,24,discovery,f. 012v,Text,,ark:/21198/z11k0f3s,ark:/21198/z11k0f3s/jw015j5w,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0319/sld_arb0319_0025_f_013r.tif,25,discovery,f. 013r,Text,,ark:/21198/z11k0f3s,ark:/21198/z11k0f3s/7c97qm9c,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0319/sld_arb0319_0026_f_013v.tif,26,discovery,f. 013v,Text,,ark:/21198/z11k0f3s,ark:/21198/z11k0f3s/pb774h84,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0319/sld_arb0319_0027_f_014r.tif,27,discovery,f. 014r,Text,,ark:/21198/z11k0f3s,ark:/21198/z11k0f3s/59808b0x,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0319/sld_arb0319_0028_f_014v.tif,28,discovery,f. 014v,Text,,ark:/21198/z11k0f3s,ark:/21198/z11k0f3s/s105vm6x,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0319/sld_arb0319_0029_f_015r.tif,29,discovery,f. 015r,Text,,ark:/21198/z11k0f3s,ark:/21198/z11k0f3s/b826qr70,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0319/sld_arb0319_0030_f_015v.tif,30,discovery,f. 015v,Text,,ark:/21198/z11k0f3s,ark:/21198/z11k0f3s/5h86zh5t,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0319/sld_arb0319_0031_f_016r.tif,31,discovery,f. 016r,Text,,ark:/21198/z11k0f3s,ark:/21198/z11k0f3s/gt62977t,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0319/sld_arb0319_0032_f_016v.tif,32,discovery,f. 016v,Text,,ark:/21198/z11k0f3s,ark:/21198/z11k0f3s/kf54835v,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0319/sld_arb0319_0033_f_017r.tif,33,discovery,f. 017r,Text,,ark:/21198/z11k0f3s,ark:/21198/z11k0f3s/sf66ss7j,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0319/sld_arb0319_0034_f_017v.tif,34,discovery,f. 017v,Text,,ark:/21198/z11k0f3s,ark:/21198/z11k0f3s/m053xj3w,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0319/sld_arb0319_0035_f_018r.tif,35,discovery,f. 018r,Text,,ark:/21198/z11k0f3s,ark:/21198/z11k0f3s/kp386k2p,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
