"File Name","Item Sequence","Visibility","Title","IIIF Range","viewingHint","Parent ARK","Item ARK","Object Type","Rights.copyrightStatus","Rights.statementLocal","Bucketeer State","IIIF Access URL"
"Masters/sinaimasters/ara/arabic_0233/sld_arb0233_0001_a_1.tif","1","discovery","Front Board Outside","Front matter","","ark:/21198/z1fr10wj","ark:/21198/z1fr10wj/77693s55","Page","copyrighted","Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fr10wj%2F77693s55"
"Masters/sinaimasters/ara/arabic_0233/sld_arb0233_0002_b_000.tif","2","discovery","Front Board Inside","Front matter","","ark:/21198/z1fr10wj","ark:/21198/z1fr10wj/xq76591q","Page","copyrighted","Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fr10wj%2Fxq76591q"
"Masters/sinaimasters/ara/arabic_0233/sld_arb0233_0003_f_001r.tif","3","discovery","f. 001r","Text","","ark:/21198/z1fr10wj","ark:/21198/z1fr10wj/s355mb06","Page","copyrighted","Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fr10wj%2Fs355mb06"
"Masters/sinaimasters/ara/arabic_0233/sld_arb0233_0004_f_001v.tif","4","discovery","f. 001v","Text","","ark:/21198/z1fr10wj","ark:/21198/z1fr10wj/xp009j10","Page","copyrighted","Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fr10wj%2Fxp009j10"
"Masters/sinaimasters/ara/arabic_0233/sld_arb0233_0005_f_002r.tif","5","discovery","f. 002r","Text","","ark:/21198/z1fr10wj","ark:/21198/z1fr10wj/b691sn4v","Page","copyrighted","Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fr10wj%2Fb691sn4v"
"Masters/sinaimasters/ara/arabic_0233/sld_arb0233_0006_f_002v.tif","6","discovery","f. 002v","Text","","ark:/21198/z1fr10wj","ark:/21198/z1fr10wj/x6303t6d","Page","copyrighted","Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fr10wj%2Fx6303t6d"
"Masters/sinaimasters/ara/arabic_0233/sld_arb0233_0007_f_003r.tif","7","discovery","f. 003r","Text","","ark:/21198/z1fr10wj","ark:/21198/z1fr10wj/nn11sk0b","Page","copyrighted","Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fr10wj%2Fnn11sk0b"
"Masters/sinaimasters/ara/arabic_0233/sld_arb0233_0008_f_003v.tif","8","discovery","f. 003v","Text","","ark:/21198/z1fr10wj","ark:/21198/z1fr10wj/vq80zf5x","Page","copyrighted","Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fr10wj%2Fvq80zf5x"
"Masters/sinaimasters/ara/arabic_0233/sld_arb0233_0009_f_004r.tif","9","discovery","f. 004r","Text","","ark:/21198/z1fr10wj","ark:/21198/z1fr10wj/1m95x83v","Page","copyrighted","Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fr10wj%2F1m95x83v"
"Masters/sinaimasters/ara/arabic_0233/sld_arb0233_0010_f_004v.tif","10","discovery","f. 004v","Text","","ark:/21198/z1fr10wj","ark:/21198/z1fr10wj/gz751z6g","Page","copyrighted","Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fr10wj%2Fgz751z6g"
"Masters/sinaimasters/ara/arabic_0233/sld_arb0233_0011_f_005r.tif","11","discovery","f. 005r","Text","","ark:/21198/z1fr10wj","ark:/21198/z1fr10wj/zn640034","Page","copyrighted","Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fr10wj%2Fzn640034"
"Masters/sinaimasters/ara/arabic_0233/sld_arb0233_0012_f_005v.tif","12","discovery","f. 005v","Text","","ark:/21198/z1fr10wj","ark:/21198/z1fr10wj/rz29kj4d","Page","copyrighted","Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fr10wj%2Frz29kj4d"
"Masters/sinaimasters/ara/arabic_0233/sld_arb0233_0013_f_006r.tif","13","discovery","f. 006r","Text","","ark:/21198/z1fr10wj","ark:/21198/z1fr10wj/0k97r17k","Page","copyrighted","Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fr10wj%2F0k97r17k"
"Masters/sinaimasters/ara/arabic_0233/sld_arb0233_0014_f_006v.tif","14","discovery","f. 006v","Text","","ark:/21198/z1fr10wj","ark:/21198/z1fr10wj/5676ws29","Page","copyrighted","Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fr10wj%2F5676ws29"
