File Name,Item Sequence,Visibility,Title,IIIF Range,viewingHint,Parent ARK,Item ARK,Object Type,Rights.copyrightStatus,Rights.statementLocal
Masters/sinaimasters/ara/arabic_0378/sld_arb0378_0001_a_1.tif,1,discovery,Front Board Outside,Front matter,,ark:/21198/z1vt2wdt,ark:/21198/z1vt2wdt/cd31f73r,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0378/sld_arb0378_0002_b_000.tif,2,discovery,Front Board Inside,Front matter,,ark:/21198/z1vt2wdt,ark:/21198/z1vt2wdt/7t222206,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0378/sld_arb0378_0003_f_001r.tif,3,discovery,f. 001r,Text,,ark:/21198/z1vt2wdt,ark:/21198/z1vt2wdt/tk13ph13,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0378/sld_arb0378_0004_f_001v.tif,4,discovery,f. 001v,Text,,ark:/21198/z1vt2wdt,ark:/21198/z1vt2wdt/8119n81m,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0378/sld_arb0378_0005_f_002r.tif,5,discovery,f. 002r,Text,,ark:/21198/z1vt2wdt,ark:/21198/z1vt2wdt/mh47ng03,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0378/sld_arb0378_0006_f_002v.tif,6,discovery,f. 002v,Text,,ark:/21198/z1vt2wdt,ark:/21198/z1vt2wdt/n8796v3n,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0378/sld_arb0378_0007_f_003r.tif,7,discovery,f. 003r,Text,,ark:/21198/z1vt2wdt,ark:/21198/z1vt2wdt/sc37zn9g,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0378/sld_arb0378_0008_f_003v.tif,8,discovery,f. 003v,Text,,ark:/21198/z1vt2wdt,ark:/21198/z1vt2wdt/8330kd06,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0378/sld_arb0378_0009_f_004r.tif,9,discovery,f. 004r,Text,,ark:/21198/z1vt2wdt,ark:/21198/z1vt2wdt/mk44mm92,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0378/sld_arb0378_0010_f_004v.tif,10,discovery,f. 004v,Text,,ark:/21198/z1vt2wdt,ark:/21198/z1vt2wdt/kt54zv0f,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
