File Name,Item Sequence,Visibility,Title,IIIF Range,viewingHint,Parent ARK,Item ARK,Object Type,Rights.copyrightStatus,Rights.statementLocal
Masters/sinaimasters/ara/arabic_0153/sld_arb0153_0001_a_1.tif,1,discovery,Front Board Outside,Front matter,,ark:/21198/z1r79jjb,ark:/21198/z1r79jjb/zb87zb9r,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0153/sld_arb0153_0002_b_000.tif,2,discovery,Front Board Inside,Front matter,,ark:/21198/z1r79jjb,ark:/21198/z1r79jjb/6573c94d,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0153/sld_arb0153_0003_f_001r.tif,3,discovery,f. 001r,Text,,ark:/21198/z1r79jjb,ark:/21198/z1r79jjb/hd95rs87,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0153/sld_arb0153_0004_f_001v.tif,4,discovery,f. 001v,Text,,ark:/21198/z1r79jjb,ark:/21198/z1r79jjb/xv77rt3k,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0153/sld_arb0153_0005_f_002r.tif,5,discovery,f. 002r,Text,,ark:/21198/z1r79jjb,ark:/21198/z1r79jjb/ws72th7g,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0153/sld_arb0153_0006_f_002v.tif,6,discovery,f. 002v,Text,,ark:/21198/z1r79jjb,ark:/21198/z1r79jjb/m794xm8q,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0153/sld_arb0153_0007_f_003r.tif,7,discovery,f. 003r,Text,,ark:/21198/z1r79jjb,ark:/21198/z1r79jjb/dv12dg88,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0153/sld_arb0153_0008_f_003v.tif,8,discovery,f. 003v,Text,,ark:/21198/z1r79jjb,ark:/21198/z1r79jjb/6m18355g,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0153/sld_arb0153_0009_f_004r.tif,9,discovery,f. 004r,Text,,ark:/21198/z1r79jjb,ark:/21198/z1r79jjb/d9149c1p,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0153/sld_arb0153_0010_f_004v.tif,10,discovery,f. 004v,Text,,ark:/21198/z1r79jjb,ark:/21198/z1r79jjb/n263mz5w,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0153/sld_arb0153_0011_f_005r.tif,11,discovery,f. 005r,Text,,ark:/21198/z1r79jjb,ark:/21198/z1r79jjb/ct34wq25,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0153/sld_arb0153_0012_f_005v.tif,12,discovery,f. 005v,Text,,ark:/21198/z1r79jjb,ark:/21198/z1r79jjb/r216316n,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
