"File Name","Item Sequence","Visibility","Title","IIIF Range","viewingHint","Parent ARK","Item ARK","Object Type","Rights.copyrightStatus","Rights.statementLocal","Bucketeer State","IIIF Access URL"
"Masters/sinaimasters/ara/arabic_0222/sld_arb0222_0001_a_1.tif","1","discovery","Front Board Outside","Front matter","","ark:/21198/z1q82hfz","ark:/21198/z1q82hfz/hk452s73","Page","copyrighted","Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q82hfz%2Fhk452s73"
"Masters/sinaimasters/ara/arabic_0222/sld_arb0222_0002_b_000.tif","2","discovery","Front Board Inside","Front matter","","ark:/21198/z1q82hfz","ark:/21198/z1q82hfz/47653q7z","Page","copyrighted","Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q82hfz%2F47653q7z"
"Masters/sinaimasters/ara/arabic_0222/sld_arb0222_0003_f_001r.tif","3","discovery","f. 001r","Text","","ark:/21198/z1q82hfz","ark:/21198/z1q82hfz/8t92g817","Page","copyrighted","Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q82hfz%2F8t92g817"
"Masters/sinaimasters/ara/arabic_0222/sld_arb0222_0004_f_001v.tif","4","discovery","f. 001v","Text","","ark:/21198/z1q82hfz","ark:/21198/z1q82hfz/qx43019z","Page","copyrighted","Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q82hfz%2Fqx43019z"
"Masters/sinaimasters/ara/arabic_0222/sld_arb0222_0005_f_002r.tif","5","discovery","f. 002r","Text","","ark:/21198/z1q82hfz","ark:/21198/z1q82hfz/3947nt44","Page","copyrighted","Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q82hfz%2F3947nt44"
"Masters/sinaimasters/ara/arabic_0222/sld_arb0222_0006_f_002v.tif","6","discovery","f. 002v","Text","","ark:/21198/z1q82hfz","ark:/21198/z1q82hfz/6v99zd2m","Page","copyrighted","Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q82hfz%2F6v99zd2m"
"Masters/sinaimasters/ara/arabic_0222/sld_arb0222_0007_f_003r.tif","7","discovery","f. 003r","Text","","ark:/21198/z1q82hfz","ark:/21198/z1q82hfz/3343jw4m","Page","copyrighted","Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q82hfz%2F3343jw4m"
"Masters/sinaimasters/ara/arabic_0222/sld_arb0222_0008_f_003v.tif","8","discovery","f. 003v","Text","","ark:/21198/z1q82hfz","ark:/21198/z1q82hfz/4g32ds07","Page","copyrighted","Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q82hfz%2F4g32ds07"
"Masters/sinaimasters/ara/arabic_0222/sld_arb0222_0009_f_004r.tif","9","discovery","f. 004r","Text","","ark:/21198/z1q82hfz","ark:/21198/z1q82hfz/sq97fc9r","Page","copyrighted","Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q82hfz%2Fsq97fc9r"
"Masters/sinaimasters/ara/arabic_0222/sld_arb0222_0010_f_004v.tif","10","discovery","f. 004v","Text","","ark:/21198/z1q82hfz","ark:/21198/z1q82hfz/f044bk1n","Page","copyrighted","Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q82hfz%2Ff044bk1n"
"Masters/sinaimasters/ara/arabic_0222/sld_arb0222_0011_f_005r.tif","11","discovery","f. 005r","Text","","ark:/21198/z1q82hfz","ark:/21198/z1q82hfz/s7578b90","Page","copyrighted","Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q82hfz%2Fs7578b90"
"Masters/sinaimasters/ara/arabic_0222/sld_arb0222_0012_f_005v.tif","12","discovery","f. 005v","Text","","ark:/21198/z1q82hfz","ark:/21198/z1q82hfz/h7314b22","Page","copyrighted","Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q82hfz%2Fh7314b22"
