"File Name","Item Sequence","Visibility","Title","IIIF Range","viewingHint","Parent ARK","Item ARK","Object Type","Rights.statementLocal","Bucketeer State","IIIF Access URL"
"Masters/sinaimasters/ara/arabic_0413/sld_arb0413_0001_a_1.tif","1","discovery","Front Board Outside","Front matter","","ark:/21198/z1gj0nb3","ark:/21198/z1gj0nb3/tp13mr9m","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gj0nb3%2Ftp13mr9m"
"Masters/sinaimasters/ara/arabic_0413/sld_arb0413_0002_b_000.tif","2","discovery","Front Board Inside","Front matter","","ark:/21198/z1gj0nb3","ark:/21198/z1gj0nb3/c1052s76","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gj0nb3%2Fc1052s76"
"Masters/sinaimasters/ara/arabic_0413/sld_arb0413_0003_f_001r.tif","3","discovery","f. 001r","Text","","ark:/21198/z1gj0nb3","ark:/21198/z1gj0nb3/w064gv32","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gj0nb3%2Fw064gv32"
"Masters/sinaimasters/ara/arabic_0413/sld_arb0413_0004_f_001v.tif","4","discovery","f. 001v","Text","","ark:/21198/z1gj0nb3","ark:/21198/z1gj0nb3/ps27mf3k","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gj0nb3%2Fps27mf3k"
"Masters/sinaimasters/ara/arabic_0413/sld_arb0413_0005_f_002r.tif","5","discovery","f. 002r","Text","","ark:/21198/z1gj0nb3","ark:/21198/z1gj0nb3/pr64bv9d","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gj0nb3%2Fpr64bv9d"
"Masters/sinaimasters/ara/arabic_0413/sld_arb0413_0006_f_002v.tif","6","discovery","f. 002v","Text","","ark:/21198/z1gj0nb3","ark:/21198/z1gj0nb3/vd942b1c","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gj0nb3%2Fvd942b1c"
"Masters/sinaimasters/ara/arabic_0413/sld_arb0413_0007_f_003r.tif","7","discovery","f. 003r","Text","","ark:/21198/z1gj0nb3","ark:/21198/z1gj0nb3/1690795v","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gj0nb3%2F1690795v"
"Masters/sinaimasters/ara/arabic_0413/sld_arb0413_0008_f_003v.tif","8","discovery","f. 003v","Text","","ark:/21198/z1gj0nb3","ark:/21198/z1gj0nb3/34699s8h","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gj0nb3%2F34699s8h"
"Masters/sinaimasters/ara/arabic_0413/sld_arb0413_0009_f_004r.tif","9","discovery","f. 004r","Text","","ark:/21198/z1gj0nb3","ark:/21198/z1gj0nb3/c261q093","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gj0nb3%2Fc261q093"
"Masters/sinaimasters/ara/arabic_0413/sld_arb0413_0010_f_004v.tif","10","discovery","f. 004v","Text","","ark:/21198/z1gj0nb3","ark:/21198/z1gj0nb3/4c54052f","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gj0nb3%2F4c54052f"
