File Name,Item Sequence,Visibility,Title,IIIF Range,viewingHint,Parent ARK,Item ARK,Object Type,Rights.copyrightStatus,Rights.statementLocal
Masters/sinaimasters/ara/arabic_0197/sld_arb0197_0001_a_1.tif,1,discovery,Front Board Outside,Front matter,,ark:/21198/z1zp59fx,ark:/21198/z1zp59fx/v924024n,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0197/sld_arb0197_0002_b_000.tif,2,discovery,Front Board Inside,Front matter,,ark:/21198/z1zp59fx,ark:/21198/z1zp59fx/g986tt45,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0197/sld_arb0197_0003_f_001r.tif,3,discovery,f. 001r,Text,,ark:/21198/z1zp59fx,ark:/21198/z1zp59fx/3r12zt37,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0197/sld_arb0197_0004_f_001v.tif,4,discovery,f. 001v,Text,,ark:/21198/z1zp59fx,ark:/21198/z1zp59fx/kd61vr9m,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0197/sld_arb0197_0005_f_002r.tif,5,discovery,f. 002r,Text,,ark:/21198/z1zp59fx,ark:/21198/z1zp59fx/8n735p81,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0197/sld_arb0197_0006_f_002v.tif,6,discovery,f. 002v,Text,,ark:/21198/z1zp59fx,ark:/21198/z1zp59fx/m0144064,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0197/sld_arb0197_0007_f_003r.tif,7,discovery,f. 003r,Text,,ark:/21198/z1zp59fx,ark:/21198/z1zp59fx/v828787z,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0197/sld_arb0197_0008_f_003v.tif,8,discovery,f. 003v,Text,,ark:/21198/z1zp59fx,ark:/21198/z1zp59fx/44679v47,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0197/sld_arb0197_0009_f_004r.tif,9,discovery,f. 004r,Text,,ark:/21198/z1zp59fx,ark:/21198/z1zp59fx/bd49589m,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0197/sld_arb0197_0010_f_004v.tif,10,discovery,f. 004v,Text,,ark:/21198/z1zp59fx,ark:/21198/z1zp59fx/1356cq9b,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0197/sld_arb0197_0011_f_005r.tif,11,discovery,f. 005r,Text,,ark:/21198/z1zp59fx,ark:/21198/z1zp59fx/kt92mz9t,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0197/sld_arb0197_0012_f_005v.tif,12,discovery,f. 005v,Text,,ark:/21198/z1zp59fx,ark:/21198/z1zp59fx/43030h9r,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0197/sld_arb0197_0013_f_006r.tif,13,discovery,f. 006r,Text,,ark:/21198/z1zp59fx,ark:/21198/z1zp59fx/sw89f70t,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0197/sld_arb0197_0014_f_006v.tif,14,discovery,f. 006v,Text,,ark:/21198/z1zp59fx,ark:/21198/z1zp59fx/1r98cg58,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0197/sld_arb0197_0015_f_007r.tif,15,discovery,f. 007r,Text,,ark:/21198/z1zp59fx,ark:/21198/z1zp59fx/dm710g1w,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0197/sld_arb0197_0016_f_007v.tif,16,discovery,f. 007v,Text,,ark:/21198/z1zp59fx,ark:/21198/z1zp59fx/9x705p4p,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0197/sld_arb0197_0017_f_008r.tif,17,discovery,f. 008r,Text,,ark:/21198/z1zp59fx,ark:/21198/z1zp59fx/nj303243,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0197/sld_arb0197_0018_f_008v.tif,18,discovery,f. 008v,Text,,ark:/21198/z1zp59fx,ark:/21198/z1zp59fx/j951pk6j,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0197/sld_arb0197_0019_f_009r.tif,19,discovery,f. 009r,Text,,ark:/21198/z1zp59fx,ark:/21198/z1zp59fx/0w730g0w,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0197/sld_arb0197_0020_f_009v.tif,20,discovery,f. 009v,Text,,ark:/21198/z1zp59fx,ark:/21198/z1zp59fx/q9279q8v,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
