"File Name","Item Sequence","Visibility","Title","IIIF Range","viewingHint","Parent ARK","Item ARK","Object Type","Rights.copyrightStatus","Rights.statementLocal","Bucketeer State","IIIF Access URL"
"Masters/sinaimasters/ara/arabic_0246/sld_arb0246_0001_a_1.tif","1","discovery","Front Board Outside","Front matter","","ark:/21198/z1b0085j","ark:/21198/z1b0085j/4j058691","Page","copyrighted","Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b0085j%2F4j058691"
"Masters/sinaimasters/ara/arabic_0246/sld_arb0246_0002_b_000.tif","2","discovery","Front Board Inside","Front matter","","ark:/21198/z1b0085j","ark:/21198/z1b0085j/qc53b626","Page","copyrighted","Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b0085j%2Fqc53b626"
"Masters/sinaimasters/ara/arabic_0246/sld_arb0246_0003_f_001r.tif","3","discovery","f. 001r","Text","","ark:/21198/z1b0085j","ark:/21198/z1b0085j/kb799q76","Page","copyrighted","Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b0085j%2Fkb799q76"
"Masters/sinaimasters/ara/arabic_0246/sld_arb0246_0004_f_001v.tif","4","discovery","f. 001v","Text","","ark:/21198/z1b0085j","ark:/21198/z1b0085j/kv51qf8n","Page","copyrighted","Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b0085j%2Fkv51qf8n"
"Masters/sinaimasters/ara/arabic_0246/sld_arb0246_0005_f_002r.tif","5","discovery","f. 002r","Text","","ark:/21198/z1b0085j","ark:/21198/z1b0085j/jj416h6p","Page","copyrighted","Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b0085j%2Fjj416h6p"
"Masters/sinaimasters/ara/arabic_0246/sld_arb0246_0006_f_002v.tif","6","discovery","f. 002v","Text","","ark:/21198/z1b0085j","ark:/21198/z1b0085j/4422d896","Page","copyrighted","Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b0085j%2F4422d896"
"Masters/sinaimasters/ara/arabic_0246/sld_arb0246_0007_f_003r.tif","7","discovery","f. 003r","Text","","ark:/21198/z1b0085j","ark:/21198/z1b0085j/5t17170b","Page","copyrighted","Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b0085j%2F5t17170b"
"Masters/sinaimasters/ara/arabic_0246/sld_arb0246_0008_f_003v.tif","8","discovery","f. 003v","Text","","ark:/21198/z1b0085j","ark:/21198/z1b0085j/d396tn9p","Page","copyrighted","Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b0085j%2Fd396tn9p"
"Masters/sinaimasters/ara/arabic_0246/sld_arb0246_0009_f_004r.tif","9","discovery","f. 004r","Text","","ark:/21198/z1b0085j","ark:/21198/z1b0085j/s760x558","Page","copyrighted","Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b0085j%2Fs760x558"
"Masters/sinaimasters/ara/arabic_0246/sld_arb0246_0010_f_004v.tif","10","discovery","f. 004v","Text","","ark:/21198/z1b0085j","ark:/21198/z1b0085j/2q24xr82","Page","copyrighted","Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b0085j%2F2q24xr82"
"Masters/sinaimasters/ara/arabic_0246/sld_arb0246_0011_f_005r.tif","11","discovery","f. 005r","Text","","ark:/21198/z1b0085j","ark:/21198/z1b0085j/7h69ng4r","Page","copyrighted","Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b0085j%2F7h69ng4r"
"Masters/sinaimasters/ara/arabic_0246/sld_arb0246_0012_f_005v.tif","12","discovery","f. 005v","Text","","ark:/21198/z1b0085j","ark:/21198/z1b0085j/v379591g","Page","copyrighted","Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b0085j%2Fv379591g"
"Masters/sinaimasters/ara/arabic_0246/sld_arb0246_0013_f_006r.tif","13","discovery","f. 006r","Text","","ark:/21198/z1b0085j","ark:/21198/z1b0085j/3t58sz1b","Page","copyrighted","Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b0085j%2F3t58sz1b"
"Masters/sinaimasters/ara/arabic_0246/sld_arb0246_0014_f_006v.tif","14","discovery","f. 006v","Text","","ark:/21198/z1b0085j","ark:/21198/z1b0085j/tm37n85p","Page","copyrighted","Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b0085j%2Ftm37n85p"
"Masters/sinaimasters/ara/arabic_0246/sld_arb0246_0015_f_007r.tif","15","discovery","f. 007r","Text","","ark:/21198/z1b0085j","ark:/21198/z1b0085j/v0894b5r","Page","copyrighted","Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b0085j%2Fv0894b5r"
"Masters/sinaimasters/ara/arabic_0246/sld_arb0246_0016_f_007v.tif","16","discovery","f. 007v","Text","","ark:/21198/z1b0085j","ark:/21198/z1b0085j/1h33pc5z","Page","copyrighted","Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b0085j%2F1h33pc5z"
"Masters/sinaimasters/ara/arabic_0246/sld_arb0246_0017_f_008r.tif","17","discovery","f. 008r","Text","","ark:/21198/z1b0085j","ark:/21198/z1b0085j/dt902c76","Page","copyrighted","Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b0085j%2Fdt902c76"
"Masters/sinaimasters/ara/arabic_0246/sld_arb0246_0018_f_008v.tif","18","discovery","f. 008v","Text","","ark:/21198/z1b0085j","ark:/21198/z1b0085j/6644n79k","Page","copyrighted","Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b0085j%2F6644n79k"
"Masters/sinaimasters/ara/arabic_0246/sld_arb0246_0019_f_009r.tif","19","discovery","f. 009r","Text","","ark:/21198/z1b0085j","ark:/21198/z1b0085j/jx76j11z","Page","copyrighted","Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b0085j%2Fjx76j11z"
"Masters/sinaimasters/ara/arabic_0246/sld_arb0246_0020_f_009v.tif","20","discovery","f. 009v","Text","","ark:/21198/z1b0085j","ark:/21198/z1b0085j/9z59jh41","Page","copyrighted","Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b0085j%2F9z59jh41"
"Masters/sinaimasters/ara/arabic_0246/sld_arb0246_0021_f_010r.tif","21","discovery","f. 010r","Text","","ark:/21198/z1b0085j","ark:/21198/z1b0085j/vg10vq6d","Page","copyrighted","Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b0085j%2Fvg10vq6d"
"Masters/sinaimasters/ara/arabic_0246/sld_arb0246_0022_f_010v.tif","22","discovery","f. 010v","Text","","ark:/21198/z1b0085j","ark:/21198/z1b0085j/c291c82f","Page","copyrighted","Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b0085j%2Fc291c82f"
"Masters/sinaimasters/ara/arabic_0246/sld_arb0246_0023_f_011r.tif","23","discovery","f. 011r","Text","","ark:/21198/z1b0085j","ark:/21198/z1b0085j/bh65qw2r","Page","copyrighted","Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b0085j%2Fbh65qw2r"
"Masters/sinaimasters/ara/arabic_0246/sld_arb0246_0024_f_011v.tif","24","discovery","f. 011v","Text","","ark:/21198/z1b0085j","ark:/21198/z1b0085j/87026s3m","Page","copyrighted","Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b0085j%2F87026s3m"
