File Name,Item Sequence,Visibility,Title,IIIF Range,viewingHint,Parent ARK,Item ARK,Object Type,Rights.copyrightStatus,Rights.statementLocal
Masters/sinaimasters/ara/arabic_0177/sld_arb0177_0001_a_1.tif,1,discovery,Front Board Outside,Front matter,,ark:/21198/z1766jkn,ark:/21198/z1766jkn/d274mz5j,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0177/sld_arb0177_0002_b_000.tif,2,discovery,Front Board Inside,Front matter,,ark:/21198/z1766jkn,ark:/21198/z1766jkn/r267jz1k,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0177/sld_arb0177_0003_f_001r.tif,3,discovery,f. 001r,Text,,ark:/21198/z1766jkn,ark:/21198/z1766jkn/d102xc7m,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0177/sld_arb0177_0004_f_001v.tif,4,discovery,f. 001v,Text,,ark:/21198/z1766jkn,ark:/21198/z1766jkn/h454vb7g,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0177/sld_arb0177_0005_f_002r.tif,5,discovery,f. 002r,Text,,ark:/21198/z1766jkn,ark:/21198/z1766jkn/g369tf3q,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0177/sld_arb0177_0006_f_002v.tif,6,discovery,f. 002v,Text,,ark:/21198/z1766jkn,ark:/21198/z1766jkn/vb71r80r,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0177/sld_arb0177_0007_f_003r.tif,7,discovery,f. 003r,Text,,ark:/21198/z1766jkn,ark:/21198/z1766jkn/2j34kt3j,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0177/sld_arb0177_0008_f_003v.tif,8,discovery,f. 003v,Text,,ark:/21198/z1766jkn,ark:/21198/z1766jkn/sf70f31t,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0177/sld_arb0177_0009_f_004r.tif,9,discovery,f. 004r,Text,,ark:/21198/z1766jkn,ark:/21198/z1766jkn/b729vt4v,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0177/sld_arb0177_0010_f_004v.tif,10,discovery,f. 004v,Text,,ark:/21198/z1766jkn,ark:/21198/z1766jkn/dr85tc5d,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0177/sld_arb0177_0011_f_005r.tif,11,discovery,f. 005r,Text,,ark:/21198/z1766jkn,ark:/21198/z1766jkn/n167333c,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0177/sld_arb0177_0012_f_005v.tif,12,discovery,f. 005v,Text,,ark:/21198/z1766jkn,ark:/21198/z1766jkn/nc85qz4f,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0177/sld_arb0177_0013_f_006r.tif,13,discovery,f. 006r,Text,,ark:/21198/z1766jkn,ark:/21198/z1766jkn/kp70j993,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0177/sld_arb0177_0014_f_006v.tif,14,discovery,f. 006v,Text,,ark:/21198/z1766jkn,ark:/21198/z1766jkn/j476mv5b,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0177/sld_arb0177_0015_f_007r.tif,15,discovery,f. 007r,Text,,ark:/21198/z1766jkn,ark:/21198/z1766jkn/g164bx2d,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0177/sld_arb0177_0016_f_007v.tif,16,discovery,f. 007v,Text,,ark:/21198/z1766jkn,ark:/21198/z1766jkn/1p50tt9z,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0177/sld_arb0177_0017_f_008r.tif,17,discovery,f. 008r,Text,,ark:/21198/z1766jkn,ark:/21198/z1766jkn/rn63qx4r,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0177/sld_arb0177_0018_f_008v.tif,18,discovery,f. 008v,Text,,ark:/21198/z1766jkn,ark:/21198/z1766jkn/z775kg8c,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0177/sld_arb0177_0019_f_009r.tif,19,discovery,f. 009r,Text,,ark:/21198/z1766jkn,ark:/21198/z1766jkn/q139pv33,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0177/sld_arb0177_0020_f_009v.tif,20,discovery,f. 009v,Text,,ark:/21198/z1766jkn,ark:/21198/z1766jkn/1m04s563,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0177/sld_arb0177_0021_f_010r.tif,21,discovery,f. 010r,Text,,ark:/21198/z1766jkn,ark:/21198/z1766jkn/c796ww9d,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0177/sld_arb0177_0022_f_010v.tif,22,discovery,f. 010v,Text,,ark:/21198/z1766jkn,ark:/21198/z1766jkn/0212x52b,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0177/sld_arb0177_0023_f_011r.tif,23,discovery,f. 011r,Text,,ark:/21198/z1766jkn,ark:/21198/z1766jkn/dv17nt4z,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0177/sld_arb0177_0024_f_011v.tif,24,discovery,f. 011v,Text,,ark:/21198/z1766jkn,ark:/21198/z1766jkn/hc65fr8n,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0177/sld_arb0177_0025_f_012r.tif,25,discovery,f. 012r,Text,,ark:/21198/z1766jkn,ark:/21198/z1766jkn/hd75p090,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0177/sld_arb0177_0026_f_012v.tif,26,discovery,f. 012v,Text,,ark:/21198/z1766jkn,ark:/21198/z1766jkn/0k965b25,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0177/sld_arb0177_0027_f_013r.tif,27,discovery,f. 013r,Text,,ark:/21198/z1766jkn,ark:/21198/z1766jkn/5s08xx75,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0177/sld_arb0177_0028_f_013v.tif,28,discovery,f. 013v,Text,,ark:/21198/z1766jkn,ark:/21198/z1766jkn/rt35s52w,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0177/sld_arb0177_0029_f_014r.tif,29,discovery,f. 014r,Text,,ark:/21198/z1766jkn,ark:/21198/z1766jkn/0s798c78,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0177/sld_arb0177_0030_f_014v.tif,30,discovery,f. 014v,Text,,ark:/21198/z1766jkn,ark:/21198/z1766jkn/nh45nn4q,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0177/sld_arb0177_0031_f_015r.tif,31,discovery,f. 015r,Text,,ark:/21198/z1766jkn,ark:/21198/z1766jkn/kb74mh2c,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0177/sld_arb0177_0032_f_015v.tif,32,discovery,f. 015v,Text,,ark:/21198/z1766jkn,ark:/21198/z1766jkn/5237954g,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0177/sld_arb0177_0033_f_016r.tif,33,discovery,f. 016r,Text,,ark:/21198/z1766jkn,ark:/21198/z1766jkn/9549bj28,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0177/sld_arb0177_0034_f_016v.tif,34,discovery,f. 016v,Text,,ark:/21198/z1766jkn,ark:/21198/z1766jkn/k233g985,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0177/sld_arb0177_0035_f_017r.tif,35,discovery,f. 017r,Text,,ark:/21198/z1766jkn,ark:/21198/z1766jkn/3d450j9j,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0177/sld_arb0177_0036_f_017v.tif,36,discovery,f. 017v,Text,,ark:/21198/z1766jkn,ark:/21198/z1766jkn/xf566d34,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0177/sld_arb0177_0037_f_018r.tif,37,discovery,f. 018r,Text,,ark:/21198/z1766jkn,ark:/21198/z1766jkn/fx300t3z,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0177/sld_arb0177_0038_f_018v.tif,38,discovery,f. 018v,Text,,ark:/21198/z1766jkn,ark:/21198/z1766jkn/fp98z410,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0177/sld_arb0177_0039_f_019r.tif,39,discovery,f. 019r,Text,,ark:/21198/z1766jkn,ark:/21198/z1766jkn/t562jh2j,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0177/sld_arb0177_0040_f_019v.tif,40,discovery,f. 019v,Text,,ark:/21198/z1766jkn,ark:/21198/z1766jkn/hd379v0r,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0177/sld_arb0177_0041_f_020r.tif,41,discovery,f. 020r,Text,,ark:/21198/z1766jkn,ark:/21198/z1766jkn/mv02755d,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0177/sld_arb0177_0042_f_020v.tif,42,discovery,f. 020v,Text,,ark:/21198/z1766jkn,ark:/21198/z1766jkn/8w30bs18,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0177/sld_arb0177_0043_f_021r.tif,43,discovery,f. 021r,Text,,ark:/21198/z1766jkn,ark:/21198/z1766jkn/m1813q96,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0177/sld_arb0177_0044_f_021v.tif,44,discovery,f. 021v,Text,,ark:/21198/z1766jkn,ark:/21198/z1766jkn/9j34sz3c,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0177/sld_arb0177_0045_f_022r.tif,45,discovery,f. 022r,Text,,ark:/21198/z1766jkn,ark:/21198/z1766jkn/t465992x,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0177/sld_arb0177_0046_f_022v.tif,46,discovery,f. 022v,Text,,ark:/21198/z1766jkn,ark:/21198/z1766jkn/mc48411q,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0177/sld_arb0177_0047_f_023r.tif,47,discovery,f. 023r,Text,,ark:/21198/z1766jkn,ark:/21198/z1766jkn/2q93k96z,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0177/sld_arb0177_0048_f_023v.tif,48,discovery,f. 023v,Text,,ark:/21198/z1766jkn,ark:/21198/z1766jkn/3k549s1w,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0177/sld_arb0177_0049_f_024r.tif,49,discovery,f. 024r,Text,,ark:/21198/z1766jkn,ark:/21198/z1766jkn/r312vw68,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0177/sld_arb0177_0050_f_024v.tif,50,discovery,f. 024v,Text,,ark:/21198/z1766jkn,ark:/21198/z1766jkn/rx37fn91,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0177/sld_arb0177_0051_f_025r.tif,51,discovery,f. 025r,Text,,ark:/21198/z1766jkn,ark:/21198/z1766jkn/h217gp56,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0177/sld_arb0177_0052_f_025v.tif,52,discovery,f. 025v,Text,,ark:/21198/z1766jkn,ark:/21198/z1766jkn/p805r47v,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0177/sld_arb0177_0053_f_026r.tif,53,discovery,f. 026r,Text,,ark:/21198/z1766jkn,ark:/21198/z1766jkn/b0218m2k,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0177/sld_arb0177_0054_f_026v.tif,54,discovery,f. 026v,Text,,ark:/21198/z1766jkn,ark:/21198/z1766jkn/mv32t243,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
