"File Name","Item Sequence","Visibility","Title","IIIF Range","viewingHint","Parent ARK","Item ARK","Object Type","Rights.copyrightStatus","Rights.statementLocal","Bucketeer State","IIIF Access URL"
"Masters/sinaimasters/ara/arabic_0151/sld_arb0151_0001_a_1.tif","1","discovery","Front Board Outside","Front matter","","ark:/21198/z1vx1kvk","ark:/21198/z1vx1kvk/b351kf4s","Page","copyrighted","Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vx1kvk%2Fb351kf4s"
"Masters/sinaimasters/ara/arabic_0151/sld_arb0151_0002_b_000.tif","2","discovery","Front Board Inside","Front matter","","ark:/21198/z1vx1kvk","ark:/21198/z1vx1kvk/cd81sp4q","Page","copyrighted","Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vx1kvk%2Fcd81sp4q"
"Masters/sinaimasters/ara/arabic_0151/sld_arb0151_0003_f_001r.tif","3","discovery","f. 001r","Text","","ark:/21198/z1vx1kvk","ark:/21198/z1vx1kvk/7t588p8k","Page","copyrighted","Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vx1kvk%2F7t588p8k"
"Masters/sinaimasters/ara/arabic_0151/sld_arb0151_0004_f_001v.tif","4","discovery","f. 001v","Text","","ark:/21198/z1vx1kvk","ark:/21198/z1vx1kvk/nq59fw79","Page","copyrighted","Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vx1kvk%2Fnq59fw79"
"Masters/sinaimasters/ara/arabic_0151/sld_arb0151_0005_f_002r.tif","5","discovery","f. 002r","Text","","ark:/21198/z1vx1kvk","ark:/21198/z1vx1kvk/zq08406g","Page","copyrighted","Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vx1kvk%2Fzq08406g"
"Masters/sinaimasters/ara/arabic_0151/sld_arb0151_0006_f_002v.tif","6","discovery","f. 002v","Text","","ark:/21198/z1vx1kvk","ark:/21198/z1vx1kvk/nf240b96","Page","copyrighted","Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vx1kvk%2Fnf240b96"
"Masters/sinaimasters/ara/arabic_0151/sld_arb0151_0007_f_003r.tif","7","discovery","f. 003r","Text","","ark:/21198/z1vx1kvk","ark:/21198/z1vx1kvk/fh43bb1v","Page","copyrighted","Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vx1kvk%2Ffh43bb1v"
"Masters/sinaimasters/ara/arabic_0151/sld_arb0151_0008_f_003v.tif","8","discovery","f. 003v","Text","","ark:/21198/z1vx1kvk","ark:/21198/z1vx1kvk/r4477w2s","Page","copyrighted","Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vx1kvk%2Fr4477w2s"
"Masters/sinaimasters/ara/arabic_0151/sld_arb0151_0009_f_004r.tif","9","discovery","f. 004r","Text","","ark:/21198/z1vx1kvk","ark:/21198/z1vx1kvk/5w62204b","Page","copyrighted","Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vx1kvk%2F5w62204b"
"Masters/sinaimasters/ara/arabic_0151/sld_arb0151_0010_f_004v.tif","10","discovery","f. 004v","Text","","ark:/21198/z1vx1kvk","ark:/21198/z1vx1kvk/v4486k6w","Page","copyrighted","Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vx1kvk%2Fv4486k6w"
