"File Name","Item Sequence","Visibility","Title","IIIF Range","viewingHint","Parent ARK","Item ARK","Object Type","Rights.copyrightStatus","Rights.statementLocal","Bucketeer State","IIIF Access URL"
"Masters/sinaimasters/ara/arabic_0145/sld_arb0145_0001_a_1.tif","1","discovery","Front Board Outside","Front matter","","ark:/21198/z1989bbg","ark:/21198/z1989bbg/zq51p126","Page","copyrighted","Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1989bbg%2Fzq51p126"
"Masters/sinaimasters/ara/arabic_0145/sld_arb0145_0002_a_1a.tif","2","discovery","Front Board Outside","Front matter","","ark:/21198/z1989bbg","ark:/21198/z1989bbg/kt28r947","Page","copyrighted","Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1989bbg%2Fkt28r947"
"Masters/sinaimasters/ara/arabic_0145/sld_arb0145_0003_b_000.tif","3","discovery","Front Board Inside","Front matter","","ark:/21198/z1989bbg","ark:/21198/z1989bbg/1201pb6w","Page","copyrighted","Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1989bbg%2F1201pb6w"
"Masters/sinaimasters/ara/arabic_0145/sld_arb0145_0004_f_001r.tif","4","discovery","f. 001r","Text","","ark:/21198/z1989bbg","ark:/21198/z1989bbg/mn47vt95","Page","copyrighted","Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1989bbg%2Fmn47vt95"
"Masters/sinaimasters/ara/arabic_0145/sld_arb0145_0005_f_001v.tif","5","discovery","f. 001v","Text","","ark:/21198/z1989bbg","ark:/21198/z1989bbg/zg03rq46","Page","copyrighted","Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1989bbg%2Fzg03rq46"
"Masters/sinaimasters/ara/arabic_0145/sld_arb0145_0006_f_002r.tif","6","discovery","f. 002r","Text","","ark:/21198/z1989bbg","ark:/21198/z1989bbg/0810tt4z","Page","copyrighted","Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1989bbg%2F0810tt4z"
"Masters/sinaimasters/ara/arabic_0145/sld_arb0145_0007_f_002v.tif","7","discovery","f. 002v","Text","","ark:/21198/z1989bbg","ark:/21198/z1989bbg/x834t84b","Page","copyrighted","Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1989bbg%2Fx834t84b"
"Masters/sinaimasters/ara/arabic_0145/sld_arb0145_0008_f_003r.tif","8","discovery","f. 003r","Text","","ark:/21198/z1989bbg","ark:/21198/z1989bbg/vr75nm6p","Page","copyrighted","Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1989bbg%2Fvr75nm6p"
"Masters/sinaimasters/ara/arabic_0145/sld_arb0145_0009_f_003v.tif","9","discovery","f. 003v","Text","","ark:/21198/z1989bbg","ark:/21198/z1989bbg/wc546h5g","Page","copyrighted","Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1989bbg%2Fwc546h5g"
"Masters/sinaimasters/ara/arabic_0145/sld_arb0145_0010_f_004r.tif","10","discovery","f. 004r","Text","","ark:/21198/z1989bbg","ark:/21198/z1989bbg/fz997b87","Page","copyrighted","Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1989bbg%2Ffz997b87"
