File Name,Item Sequence,Visibility,Title,IIIF Range,viewingHint,Parent ARK,Item ARK,Object Type,Rights.copyrightStatus,Rights.statementLocal
Masters/sinaimasters/ara/arabic_0161/sld_arb0161_0001_f_001r.tif,1,discovery,f. 001r,Text,,ark:/21198/z1mg8stm,ark:/21198/z1mg8stm/g819b91h,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0161/sld_arb0161_0002_f_001v.tif,2,discovery,f. 001v,Text,,ark:/21198/z1mg8stm,ark:/21198/z1mg8stm/4b538d1c,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0161/sld_arb0161_0003_f_002r.tif,3,discovery,f. 002r,Text,,ark:/21198/z1mg8stm,ark:/21198/z1mg8stm/k2861013,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0161/sld_arb0161_0004_f_002v.tif,4,discovery,f. 002v,Text,,ark:/21198/z1mg8stm,ark:/21198/z1mg8stm/v7223h8k,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0161/sld_arb0161_0005_f_003r.tif,5,discovery,f. 003r,Text,,ark:/21198/z1mg8stm,ark:/21198/z1mg8stm/j6402g7r,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0161/sld_arb0161_0006_f_003v.tif,6,discovery,f. 003v,Text,,ark:/21198/z1mg8stm,ark:/21198/z1mg8stm/9575p27b,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0161/sld_arb0161_0007_f_004r.tif,7,discovery,f. 004r,Text,,ark:/21198/z1mg8stm,ark:/21198/z1mg8stm/1437rd29,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0161/sld_arb0161_0008_f_004v.tif,8,discovery,f. 004v,Text,,ark:/21198/z1mg8stm,ark:/21198/z1mg8stm/0f91wn3t,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0161/sld_arb0161_0009_f_005r.tif,9,discovery,f. 005r,Text,,ark:/21198/z1mg8stm,ark:/21198/z1mg8stm/pz032m75,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0161/sld_arb0161_0010_f_005v.tif,10,discovery,f. 005v,Text,,ark:/21198/z1mg8stm,ark:/21198/z1mg8stm/pg736p1h,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0161/sld_arb0161_0011_f_006r.tif,11,discovery,f. 006r,Text,,ark:/21198/z1mg8stm,ark:/21198/z1mg8stm/4w13d819,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0161/sld_arb0161_0012_f_006v.tif,12,discovery,f. 006v,Text,,ark:/21198/z1mg8stm,ark:/21198/z1mg8stm/qg03rg9n,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0161/sld_arb0161_0013_f_007r.tif,13,discovery,f. 007r,Text,,ark:/21198/z1mg8stm,ark:/21198/z1mg8stm/5j18vx9w,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0161/sld_arb0161_0014_f_007v.tif,14,discovery,f. 007v,Text,,ark:/21198/z1mg8stm,ark:/21198/z1mg8stm/0453f03k,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0161/sld_arb0161_0015_f_008r.tif,15,discovery,f. 008r,Text,,ark:/21198/z1mg8stm,ark:/21198/z1mg8stm/g582cs4c,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0161/sld_arb0161_0016_f_008v.tif,16,discovery,f. 008v,Text,,ark:/21198/z1mg8stm,ark:/21198/z1mg8stm/rh70gp1m,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0161/sld_arb0161_0017_f_009r.tif,17,discovery,f. 009r,Text,,ark:/21198/z1mg8stm,ark:/21198/z1mg8stm/wv64bp55,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0161/sld_arb0161_0018_f_009v.tif,18,discovery,f. 009v,Text,,ark:/21198/z1mg8stm,ark:/21198/z1mg8stm/dd14mz98,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0161/sld_arb0161_0019_f_010r.tif,19,discovery,f. 010r,Text,,ark:/21198/z1mg8stm,ark:/21198/z1mg8stm/07283j9h,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0161/sld_arb0161_0020_f_010v.tif,20,discovery,f. 010v,Text,,ark:/21198/z1mg8stm,ark:/21198/z1mg8stm/1p320b6r,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0161/sld_arb0161_0021_f_011r.tif,21,discovery,f. 011r,Text,,ark:/21198/z1mg8stm,ark:/21198/z1mg8stm/6p61h06v,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0161/sld_arb0161_0022_f_011v.tif,22,discovery,f. 011v,Text,,ark:/21198/z1mg8stm,ark:/21198/z1mg8stm/5n67qc2v,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0161/sld_arb0161_0023_f_012r.tif,23,discovery,f. 012r,Text,,ark:/21198/z1mg8stm,ark:/21198/z1mg8stm/nz64ff1h,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0161/sld_arb0161_0024_f_012v.tif,24,discovery,f. 012v,Text,,ark:/21198/z1mg8stm,ark:/21198/z1mg8stm/jv06mz2h,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0161/sld_arb0161_0025_f_013r.tif,25,discovery,f. 013r,Text,,ark:/21198/z1mg8stm,ark:/21198/z1mg8stm/vs44bm33,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
