"File Name","Item Sequence","Visibility","Title","IIIF Range","viewingHint","Parent ARK","Item ARK","Object Type","Rights.copyrightStatus","Rights.statementLocal","Bucketeer State","IIIF Access URL"
"Masters/sinaimasters/ara/arabic_0148/sld_arb0148_0001_a_1.tif","1","discovery","Front Board Outside","Front matter","","ark:/21198/z10p239t","ark:/21198/z10p239t/6185804t","Page","copyrighted","Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10p239t%2F6185804t"
"Masters/sinaimasters/ara/arabic_0148/sld_arb0148_0002_b_000.tif","2","discovery","Front Board Inside","Front matter","","ark:/21198/z10p239t","ark:/21198/z10p239t/q4531583","Page","copyrighted","Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10p239t%2Fq4531583"
"Masters/sinaimasters/ara/arabic_0148/sld_arb0148_0003_f_001r.tif","3","discovery","f. 001r","Text","","ark:/21198/z10p239t","ark:/21198/z10p239t/sv71n66q","Page","copyrighted","Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10p239t%2Fsv71n66q"
"Masters/sinaimasters/ara/arabic_0148/sld_arb0148_0004_f_001v.tif","4","discovery","f. 001v","Text","","ark:/21198/z10p239t","ark:/21198/z10p239t/xb329g89","Page","copyrighted","Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10p239t%2Fxb329g89"
"Masters/sinaimasters/ara/arabic_0148/sld_arb0148_0005_f_002r.tif","5","discovery","f. 002r","Text","","ark:/21198/z10p239t","ark:/21198/z10p239t/vh299149","Page","copyrighted","Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10p239t%2Fvh299149"
"Masters/sinaimasters/ara/arabic_0148/sld_arb0148_0006_f_002v.tif","6","discovery","f. 002v","Text","","ark:/21198/z10p239t","ark:/21198/z10p239t/5t154d38","Page","copyrighted","Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10p239t%2F5t154d38"
"Masters/sinaimasters/ara/arabic_0148/sld_arb0148_0007_f_003r.tif","7","discovery","f. 003r","Text","","ark:/21198/z10p239t","ark:/21198/z10p239t/zc884f3d","Page","copyrighted","Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10p239t%2Fzc884f3d"
"Masters/sinaimasters/ara/arabic_0148/sld_arb0148_0008_f_003v.tif","8","discovery","f. 003v","Text","","ark:/21198/z10p239t","ark:/21198/z10p239t/nj50847n","Page","copyrighted","Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10p239t%2Fnj50847n"
"Masters/sinaimasters/ara/arabic_0148/sld_arb0148_0009_f_004r.tif","9","discovery","f. 004r","Text","","ark:/21198/z10p239t","ark:/21198/z10p239t/r763zh63","Page","copyrighted","Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10p239t%2Fr763zh63"
"Masters/sinaimasters/ara/arabic_0148/sld_arb0148_0010_f_004v.tif","10","discovery","f. 004v","Text","","ark:/21198/z10p239t","ark:/21198/z10p239t/xm42wk02","Page","copyrighted","Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10p239t%2Fxm42wk02"
"Masters/sinaimasters/ara/arabic_0148/sld_arb0148_0011_f_005r.tif","11","discovery","f. 005r","Text","","ark:/21198/z10p239t","ark:/21198/z10p239t/qz05109q","Page","copyrighted","Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10p239t%2Fqz05109q"
"Masters/sinaimasters/ara/arabic_0148/sld_arb0148_0012_f_005v.tif","12","discovery","f. 005v","Text","","ark:/21198/z10p239t","ark:/21198/z10p239t/8722x810","Page","copyrighted","Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10p239t%2F8722x810"
"Masters/sinaimasters/ara/arabic_0148/sld_arb0148_0013_f_006r.tif","13","discovery","f. 006r","Text","","ark:/21198/z10p239t","ark:/21198/z10p239t/9141sz53","Page","copyrighted","Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10p239t%2F9141sz53"
"Masters/sinaimasters/ara/arabic_0148/sld_arb0148_0014_f_006v.tif","14","discovery","f. 006v","Text","","ark:/21198/z10p239t","ark:/21198/z10p239t/dc686v2b","Page","copyrighted","Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10p239t%2Fdc686v2b"
"Masters/sinaimasters/ara/arabic_0148/sld_arb0148_0015_f_007r.tif","15","discovery","f. 007r","Text","","ark:/21198/z10p239t","ark:/21198/z10p239t/0g58qh4m","Page","copyrighted","Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10p239t%2F0g58qh4m"
"Masters/sinaimasters/ara/arabic_0148/sld_arb0148_0016_f_007v.tif","16","discovery","f. 007v","Text","","ark:/21198/z10p239t","ark:/21198/z10p239t/mq44wm5s","Page","copyrighted","Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10p239t%2Fmq44wm5s"
"Masters/sinaimasters/ara/arabic_0148/sld_arb0148_0017_f_008r.tif","17","discovery","f. 008r","Text","","ark:/21198/z10p239t","ark:/21198/z10p239t/4x92jp21","Page","copyrighted","Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10p239t%2F4x92jp21"
"Masters/sinaimasters/ara/arabic_0148/sld_arb0148_0018_f_008v.tif","18","discovery","f. 008v","Text","","ark:/21198/z10p239t","ark:/21198/z10p239t/g0168463","Page","copyrighted","Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10p239t%2Fg0168463"
"Masters/sinaimasters/ara/arabic_0148/sld_arb0148_0019_f_009r.tif","19","discovery","f. 009r","Text","","ark:/21198/z10p239t","ark:/21198/z10p239t/mt86r12k","Page","copyrighted","Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10p239t%2Fmt86r12k"
"Masters/sinaimasters/ara/arabic_0148/sld_arb0148_0020_f_009v.tif","20","discovery","f. 009v","Text","","ark:/21198/z10p239t","ark:/21198/z10p239t/w009kj61","Page","copyrighted","Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10p239t%2Fw009kj61"
"Masters/sinaimasters/ara/arabic_0148/sld_arb0148_0021_f_010r.tif","21","discovery","f. 010r","Text","","ark:/21198/z10p239t","ark:/21198/z10p239t/rz26nn90","Page","copyrighted","Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10p239t%2Frz26nn90"
"Masters/sinaimasters/ara/arabic_0148/sld_arb0148_0022_f_010v.tif","22","discovery","f. 010v","Text","","ark:/21198/z10p239t","ark:/21198/z10p239t/fv365n8z","Page","copyrighted","Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10p239t%2Ffv365n8z"
