File Name,Item Sequence,Visibility,Title,IIIF Range,viewingHint,Parent ARK,Item ARK,Object Type,Rights.copyrightStatus,Rights.statementLocal
Masters/sinaimasters/ara/arabic_0450/sld_arb0450_0001_a_1.tif,1,discovery,Front Board Outside,Front matter,,ark:/21198/z1q253jd,ark:/21198/z1q253jd/1t14f41g,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0450/sld_arb0450_0002_b_000.tif,2,discovery,Front Board Inside,Front matter,,ark:/21198/z1q253jd,ark:/21198/z1q253jd/bm50sm7s,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0450/sld_arb0450_0003_f_001r.tif,3,discovery,f. 001r,Text,,ark:/21198/z1q253jd,ark:/21198/z1q253jd/cg116q6r,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0450/sld_arb0450_0004_f_001v.tif,4,discovery,f. 001v,Text,,ark:/21198/z1q253jd,ark:/21198/z1q253jd/zw72w560,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0450/sld_arb0450_0005_f_002r.tif,5,discovery,f. 002r,Text,,ark:/21198/z1q253jd,ark:/21198/z1q253jd/3n394v7n,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0450/sld_arb0450_0006_f_002v.tif,6,discovery,f. 002v,Text,,ark:/21198/z1q253jd,ark:/21198/z1q253jd/8377h07c,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0450/sld_arb0450_0007_f_003r.tif,7,discovery,f. 003r,Text,,ark:/21198/z1q253jd,ark:/21198/z1q253jd/db00rq1w,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0450/sld_arb0450_0008_f_003v.tif,8,discovery,f. 003v,Text,,ark:/21198/z1q253jd,ark:/21198/z1q253jd/wc093n9j,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0450/sld_arb0450_0009_f_004r.tif,9,discovery,f. 004r,Text,,ark:/21198/z1q253jd,ark:/21198/z1q253jd/wz465k3m,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0450/sld_arb0450_0010_f_004v.tif,10,discovery,f. 004v,Text,,ark:/21198/z1q253jd,ark:/21198/z1q253jd/kz16tm9m,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0450/sld_arb0450_0011_f_005r.tif,11,discovery,f. 005r,Text,,ark:/21198/z1q253jd,ark:/21198/z1q253jd/mq29cs82,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0450/sld_arb0450_0012_f_005v.tif,12,discovery,f. 005v,Text,,ark:/21198/z1q253jd,ark:/21198/z1q253jd/g9953n2v,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0450/sld_arb0450_0013_f_006r.tif,13,discovery,f. 006r,Text,,ark:/21198/z1q253jd,ark:/21198/z1q253jd/3240w48s,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0450/sld_arb0450_0014_f_006v.tif,14,discovery,f. 006v,Text,,ark:/21198/z1q253jd,ark:/21198/z1q253jd/sz820g6m,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
