File Name,Item Sequence,Visibility,Title,IIIF Range,viewingHint,Parent ARK,Item ARK,Object Type,Rights.copyrightStatus,Rights.statementLocal
Masters/sinaimasters/ara/arabic_0352/sld_arb0352_0001_a_1.tif,1,discovery,Front Board Outside,Front matter,,ark:/21198/z14b44n8,ark:/21198/z14b44n8/hm957748,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0352/sld_arb0352_0002_b_000.tif,2,discovery,Front Board Inside,Front matter,,ark:/21198/z14b44n8,ark:/21198/z14b44n8/fx35h908,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0352/sld_arb0352_0003_f_001r.tif,3,discovery,f. 001r,Text,,ark:/21198/z14b44n8,ark:/21198/z14b44n8/1j80xb1c,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0352/sld_arb0352_0004_f_001v.tif,4,discovery,f. 001v,Text,,ark:/21198/z14b44n8,ark:/21198/z14b44n8/nz99jz94,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0352/sld_arb0352_0005_f_002r.tif,5,discovery,f. 002r,Text,,ark:/21198/z14b44n8,ark:/21198/z14b44n8/gr337x86,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0352/sld_arb0352_0006_f_002v.tif,6,discovery,f. 002v,Text,,ark:/21198/z14b44n8,ark:/21198/z14b44n8/9551dw4h,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0352/sld_arb0352_0007_f_003r.tif,7,discovery,f. 003r,Text,,ark:/21198/z14b44n8,ark:/21198/z14b44n8/1n46ds5w,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0352/sld_arb0352_0008_f_003v.tif,8,discovery,f. 003v,Text,,ark:/21198/z14b44n8,ark:/21198/z14b44n8/rd32157x,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0352/sld_arb0352_0009_f_004r.tif,9,discovery,f. 004r,Text,,ark:/21198/z14b44n8,ark:/21198/z14b44n8/qc48w36f,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0352/sld_arb0352_0010_f_004v.tif,10,discovery,f. 004v,Text,,ark:/21198/z14b44n8,ark:/21198/z14b44n8/zw07hs0c,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
