File Name,Item Sequence,Visibility,Title,IIIF Range,viewingHint,Parent ARK,Item ARK,Object Type,Rights.copyrightStatus,Rights.statementLocal
Masters/sinaimasters/ara/arabic_0379/sld_arb0379_0001_a_1.tif,1,discovery,Front Board Outside,Front matter,,ark:/21198/z1r224ps,ark:/21198/z1r224ps/vj07393v,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0379/sld_arb0379_0002_b_000.tif,2,discovery,Front Board Inside,Front matter,,ark:/21198/z1r224ps,ark:/21198/z1r224ps/w289qf90,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0379/sld_arb0379_0003_f_001r.tif,3,discovery,f. 001r,Text,,ark:/21198/z1r224ps,ark:/21198/z1r224ps/4133wz6w,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0379/sld_arb0379_0004_f_001v.tif,4,discovery,f. 001v,Text,,ark:/21198/z1r224ps,ark:/21198/z1r224ps/kj427x38,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0379/sld_arb0379_0005_f_002r.tif,5,discovery,f. 002r,Text,,ark:/21198/z1r224ps,ark:/21198/z1r224ps/nt89fd76,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0379/sld_arb0379_0006_f_002v.tif,6,discovery,f. 002v,Text,,ark:/21198/z1r224ps,ark:/21198/z1r224ps/w8210188,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0379/sld_arb0379_0007_f_003r.tif,7,discovery,f. 003r,Text,,ark:/21198/z1r224ps,ark:/21198/z1r224ps/8q77dm2p,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0379/sld_arb0379_0008_f_003v.tif,8,discovery,f. 003v,Text,,ark:/21198/z1r224ps,ark:/21198/z1r224ps/2874qg59,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0379/sld_arb0379_0009_f_004r.tif,9,discovery,f. 004r,Text,,ark:/21198/z1r224ps,ark:/21198/z1r224ps/1c74pf4m,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0379/sld_arb0379_0010_f_004v.tif,10,discovery,f. 004v,Text,,ark:/21198/z1r224ps,ark:/21198/z1r224ps/d4162h8x,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
