"File Name","Item Sequence","Visibility","Title","IIIF Range","viewingHint","Parent ARK","Item ARK","Object Type","Rights.statementLocal","Bucketeer State","IIIF Access URL"
"Masters/sinaimasters/ara/arabic_0469/sld_arb0469_0001_f_001r.tif","1","discovery","f. 001r","Text","","ark:/21198/z1fn29g7","ark:/21198/z1fn29g7/d2657c29","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fn29g7%2Fd2657c29"
"Masters/sinaimasters/ara/arabic_0469/sld_arb0469_0002_f_001v.tif","2","discovery","f. 001v","Text","","ark:/21198/z1fn29g7","ark:/21198/z1fn29g7/8r79gn3q","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fn29g7%2F8r79gn3q"
"Masters/sinaimasters/ara/arabic_0469/sld_arb0469_0003_f_002r.tif","3","discovery","f. 002r","Text","","ark:/21198/z1fn29g7","ark:/21198/z1fn29g7/hd77tg1c","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fn29g7%2Fhd77tg1c"
"Masters/sinaimasters/ara/arabic_0469/sld_arb0469_0004_f_002v.tif","4","discovery","f. 002v","Text","","ark:/21198/z1fn29g7","ark:/21198/z1fn29g7/v777zw8x","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fn29g7%2Fv777zw8x"
"Masters/sinaimasters/ara/arabic_0469/sld_arb0469_0005_f_003r.tif","5","discovery","f. 003r","Text","","ark:/21198/z1fn29g7","ark:/21198/z1fn29g7/2r031t09","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fn29g7%2F2r031t09"
"Masters/sinaimasters/ara/arabic_0469/sld_arb0469_0006_f_003v.tif","6","discovery","f. 003v","Text","","ark:/21198/z1fn29g7","ark:/21198/z1fn29g7/jk114w1c","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fn29g7%2Fjk114w1c"
"Masters/sinaimasters/ara/arabic_0469/sld_arb0469_0007_f_004r.tif","7","discovery","f. 004r","Text","","ark:/21198/z1fn29g7","ark:/21198/z1fn29g7/gs97f16t","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fn29g7%2Fgs97f16t"
"Masters/sinaimasters/ara/arabic_0469/sld_arb0469_0008_f_004v.tif","8","discovery","f. 004v","Text","","ark:/21198/z1fn29g7","ark:/21198/z1fn29g7/2m38qf7c","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fn29g7%2F2m38qf7c"
"Masters/sinaimasters/ara/arabic_0469/sld_arb0469_0009_f_005r.tif","9","discovery","f. 005r","Text","","ark:/21198/z1fn29g7","ark:/21198/z1fn29g7/c4403d53","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fn29g7%2Fc4403d53"
"Masters/sinaimasters/ara/arabic_0469/sld_arb0469_0010_f_005v.tif","10","discovery","f. 005v","Text","","ark:/21198/z1fn29g7","ark:/21198/z1fn29g7/t632xx2f","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fn29g7%2Ft632xx2f"
"Masters/sinaimasters/ara/arabic_0469/sld_arb0469_0011_f_006r.tif","11","discovery","f. 006r","Text","","ark:/21198/z1fn29g7","ark:/21198/z1fn29g7/rt78m707","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fn29g7%2Frt78m707"
"Masters/sinaimasters/ara/arabic_0469/sld_arb0469_0012_f_006v.tif","12","discovery","f. 006v","Text","","ark:/21198/z1fn29g7","ark:/21198/z1fn29g7/vn60vg3g","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fn29g7%2Fvn60vg3g"
"Masters/sinaimasters/ara/arabic_0469/sld_arb0469_0013_f_007r.tif","13","discovery","f. 007r","Text","","ark:/21198/z1fn29g7","ark:/21198/z1fn29g7/r342zp36","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fn29g7%2Fr342zp36"
"Masters/sinaimasters/ara/arabic_0469/sld_arb0469_0014_f_007v.tif","14","discovery","f. 007v","Text","","ark:/21198/z1fn29g7","ark:/21198/z1fn29g7/x315gx8b","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fn29g7%2Fx315gx8b"
"Masters/sinaimasters/ara/arabic_0469/sld_arb0469_0015_f_008r.tif","15","discovery","f. 008r","Text","","ark:/21198/z1fn29g7","ark:/21198/z1fn29g7/k230mx1r","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fn29g7%2Fk230mx1r"
"Masters/sinaimasters/ara/arabic_0469/sld_arb0469_0016_f_008v.tif","16","discovery","f. 008v","Text","","ark:/21198/z1fn29g7","ark:/21198/z1fn29g7/m040md1f","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fn29g7%2Fm040md1f"
"Masters/sinaimasters/ara/arabic_0469/sld_arb0469_0017_f_009r.tif","17","discovery","f. 009r","Text","","ark:/21198/z1fn29g7","ark:/21198/z1fn29g7/zn84zk00","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fn29g7%2Fzn84zk00"
"Masters/sinaimasters/ara/arabic_0469/sld_arb0469_0018_f_009v.tif","18","discovery","f. 009v","Text","","ark:/21198/z1fn29g7","ark:/21198/z1fn29g7/g904kj6q","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fn29g7%2Fg904kj6q"
"Masters/sinaimasters/ara/arabic_0469/sld_arb0469_0019_f_010r.tif","19","discovery","f. 010r","Text","","ark:/21198/z1fn29g7","ark:/21198/z1fn29g7/jr39b51k","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fn29g7%2Fjr39b51k"
"Masters/sinaimasters/ara/arabic_0469/sld_arb0469_0020_f_010v.tif","20","discovery","f. 010v","Text","","ark:/21198/z1fn29g7","ark:/21198/z1fn29g7/nc000s8q","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fn29g7%2Fnc000s8q"
"Masters/sinaimasters/ara/arabic_0469/sld_arb0469_0021_f_011r.tif","21","discovery","f. 011r","Text","","ark:/21198/z1fn29g7","ark:/21198/z1fn29g7/g054g214","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fn29g7%2Fg054g214"
"Masters/sinaimasters/ara/arabic_0469/sld_arb0469_0022_f_011v.tif","22","discovery","f. 011v","Text","","ark:/21198/z1fn29g7","ark:/21198/z1fn29g7/gz61dv61","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fn29g7%2Fgz61dv61"
"Masters/sinaimasters/ara/arabic_0469/sld_arb0469_0023_f_012r.tif","23","discovery","f. 012r","Text","","ark:/21198/z1fn29g7","ark:/21198/z1fn29g7/pr79tm2r","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fn29g7%2Fpr79tm2r"
"Masters/sinaimasters/ara/arabic_0469/sld_arb0469_0024_f_012v.tif","24","discovery","f. 012v","Text","","ark:/21198/z1fn29g7","ark:/21198/z1fn29g7/ft31b94t","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fn29g7%2Fft31b94t"
"Masters/sinaimasters/ara/arabic_0469/sld_arb0469_0025_f_013r.tif","25","discovery","f. 013r","Text","","ark:/21198/z1fn29g7","ark:/21198/z1fn29g7/2m652b76","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fn29g7%2F2m652b76"
"Masters/sinaimasters/ara/arabic_0469/sld_arb0469_0026_f_013v.tif","26","discovery","f. 013v","Text","","ark:/21198/z1fn29g7","ark:/21198/z1fn29g7/96453n20","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fn29g7%2F96453n20"
