File Name,Item Sequence,Visibility,Title,IIIF Range,viewingHint,Parent ARK,Item ARK,Object Type,Rights.copyrightStatus,Rights.statementLocal
Masters/sinaimasters/ara/arabic_0435/sld_arb0435_0001_a_1.tif,1,discovery,Front Board Outside,Front matter,,ark:/21198/z1zk6kz9,ark:/21198/z1zk6kz9/zp43jv6b,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0435/sld_arb0435_0002_b_000.tif,2,discovery,Front Board Inside,Front matter,,ark:/21198/z1zk6kz9,ark:/21198/z1zk6kz9/n544j754,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0435/sld_arb0435_0003_f_001r.tif,3,discovery,f. 001r,Text,,ark:/21198/z1zk6kz9,ark:/21198/z1zk6kz9/qm58ft5x,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0435/sld_arb0435_0004_f_001v.tif,4,discovery,f. 001v,Text,,ark:/21198/z1zk6kz9,ark:/21198/z1zk6kz9/gm94mf7k,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0435/sld_arb0435_0005_f_002r.tif,5,discovery,f. 002r,Text,,ark:/21198/z1zk6kz9,ark:/21198/z1zk6kz9/j4959b99,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0435/sld_arb0435_0006_f_002v.tif,6,discovery,f. 002v,Text,,ark:/21198/z1zk6kz9,ark:/21198/z1zk6kz9/c253pc1v,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0435/sld_arb0435_0007_f_003r.tif,7,discovery,f. 003r,Text,,ark:/21198/z1zk6kz9,ark:/21198/z1zk6kz9/nv61134b,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0435/sld_arb0435_0008_f_003v.tif,8,discovery,f. 003v,Text,,ark:/21198/z1zk6kz9,ark:/21198/z1zk6kz9/zx53z867,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0435/sld_arb0435_0009_f_004r.tif,9,discovery,f. 004r,Text,,ark:/21198/z1zk6kz9,ark:/21198/z1zk6kz9/rq51tn6g,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0435/sld_arb0435_0010_f_004v.tif,10,discovery,f. 004v,Text,,ark:/21198/z1zk6kz9,ark:/21198/z1zk6kz9/8v71289f,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
