File Name,Item Sequence,Visibility,Title,IIIF Range,viewingHint,Parent ARK,Item ARK,Object Type,Rights.copyrightStatus,Rights.statementLocal
Masters/sinaimasters/ara/arabic_0351/sld_arb0351_0001_a_1.tif,1,discovery,Front Board Outside,Front matter,,ark:/21198/z18065z8,ark:/21198/z18065z8/1w841n0q,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0351/sld_arb0351_0002_b_000.tif,2,discovery,Front Board Inside,Front matter,,ark:/21198/z18065z8,ark:/21198/z18065z8/9k44jg8s,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0351/sld_arb0351_0003_b_001r.tif,3,discovery,Flyleaf 001r,Front matter,,ark:/21198/z18065z8,ark:/21198/z18065z8/qh25mf5d,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0351/sld_arb0351_0004_b_001v.tif,4,discovery,Flyleaf 001v,Front matter,,ark:/21198/z18065z8,ark:/21198/z18065z8/c209bh3d,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0351/sld_arb0351_0005_b_002r.tif,5,discovery,Flyleaf 002r,Front matter,,ark:/21198/z18065z8,ark:/21198/z18065z8/dm99ft5r,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0351/sld_arb0351_0006_b_002v.tif,6,discovery,Flyleaf 002v,Front matter,,ark:/21198/z18065z8,ark:/21198/z18065z8/8k15f60z,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0351/sld_arb0351_0007_b_003r.tif,7,discovery,Flyleaf 003r,Front matter,,ark:/21198/z18065z8,ark:/21198/z18065z8/8258888d,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0351/sld_arb0351_0008_b_003v.tif,8,discovery,Flyleaf 003v,Front matter,,ark:/21198/z18065z8,ark:/21198/z18065z8/52932p76,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0351/sld_arb0351_0009_b_004r.tif,9,discovery,Flyleaf 004r,Front matter,,ark:/21198/z18065z8,ark:/21198/z18065z8/m560s30k,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0351/sld_arb0351_0010_b_004v.tif,10,discovery,Flyleaf 004v,Front matter,,ark:/21198/z18065z8,ark:/21198/z18065z8/ck05wt1k,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
