"File Name","Item Sequence","Visibility","Title","IIIF Range","viewingHint","Parent ARK","Item ARK","Object Type","Rights.statementLocal","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Masters/sinaimasters/ara/arabic_0069/sld_arb0069_0001_a_1.tif","1","discovery","Front Board Outside","Front matter","","ark:/21198/z1df7vgc","ark:/21198/z1df7vgc/fg89k40s","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1df7vgc%2Ffg89k40s",""
"Masters/sinaimasters/ara/arabic_0069/sld_arb0069_0002_b_000.tif","2","discovery","Front Board Inside","Front matter","","ark:/21198/z1df7vgc","ark:/21198/z1df7vgc/wp483z4z","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1df7vgc%2Fwp483z4z",""
"Masters/sinaimasters/ara/arabic_0069/sld_arb0069_0003_f_001r.tif","3","discovery","f. 001r","Text","","ark:/21198/z1df7vgc","ark:/21198/z1df7vgc/ff98nh83","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1df7vgc%2Fff98nh83",""
"Masters/sinaimasters/ara/arabic_0069/sld_arb0069_0004_f_001v.tif","4","discovery","f. 001v","Text","","ark:/21198/z1df7vgc","ark:/21198/z1df7vgc/fz92rm0b","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1df7vgc%2Ffz92rm0b",""
"Masters/sinaimasters/ara/arabic_0069/sld_arb0069_0005_f_002r.tif","5","discovery","f. 002r","Text","","ark:/21198/z1df7vgc","ark:/21198/z1df7vgc/9k77pr4f","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1df7vgc%2F9k77pr4f",""
"Masters/sinaimasters/ara/arabic_0069/sld_arb0069_0006_f_002v.tif","6","discovery","f. 002v","Text","","ark:/21198/z1df7vgc","ark:/21198/z1df7vgc/3b84xq8k","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1df7vgc%2F3b84xq8k",""
"Masters/sinaimasters/ara/arabic_0069/sld_arb0069_0007_f_003r.tif","7","discovery","f. 003r","Text","","ark:/21198/z1df7vgc","ark:/21198/z1df7vgc/zt578t50","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1df7vgc%2Fzt578t50",""
"Masters/sinaimasters/ara/arabic_0069/sld_arb0069_0008_f_003v.tif","8","discovery","f. 003v","Text","","ark:/21198/z1df7vgc","ark:/21198/z1df7vgc/rn62nm4p","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1df7vgc%2Frn62nm4p",""
"Masters/sinaimasters/ara/arabic_0069/sld_arb0069_0009_f_004r.tif","9","discovery","f. 004r","Text","","ark:/21198/z1df7vgc","ark:/21198/z1df7vgc/cb62k89d","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1df7vgc%2Fcb62k89d",""
"Masters/sinaimasters/ara/arabic_0069/sld_arb0069_0010_f_004v.tif","10","discovery","f. 004v","Text","","ark:/21198/z1df7vgc","ark:/21198/z1df7vgc/mw62cc6r","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1df7vgc%2Fmw62cc6r",""
