File Name,Item Sequence,Visibility,Title,IIIF Range,viewingHint,Parent ARK,Item ARK,Object Type,Rights.statementLocal
Masters/sinaimasters/ara/arabic_0408/sld_arb0408_0011_f_005r.tif,11,discovery,f. 005r,Text,,ark:/21198/z1k087nm,ark:/21198/z1k087nm/pk004x7f,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0408/sld_arb0408_0012_f_005v.tif,12,discovery,f. 005v,Text,,ark:/21198/z1k087nm,ark:/21198/z1k087nm/9c51qj05,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0408/sld_arb0408_0013_f_006r.tif,13,discovery,f. 006r,Text,,ark:/21198/z1k087nm,ark:/21198/z1k087nm/ph22b17d,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0408/sld_arb0408_0014_f_006v.tif,14,discovery,f. 006v,Text,,ark:/21198/z1k087nm,ark:/21198/z1k087nm/wn00cn4c,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0408/sld_arb0408_0015_f_007r.tif,15,discovery,f. 007r,Text,,ark:/21198/z1k087nm,ark:/21198/z1k087nm/6855vc6v,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0408/sld_arb0408_0016_f_007v.tif,16,discovery,f. 007v,Text,,ark:/21198/z1k087nm,ark:/21198/z1k087nm/3q485r0q,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0408/sld_arb0408_0017_f_008r.tif,17,discovery,f. 008r,Text,,ark:/21198/z1k087nm,ark:/21198/z1k087nm/hj33zv5b,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0408/sld_arb0408_0018_f_008v.tif,18,discovery,f. 008v,Text,,ark:/21198/z1k087nm,ark:/21198/z1k087nm/tm82th0w,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0408/sld_arb0408_0019_f_009r.tif,19,discovery,f. 009r,Text,,ark:/21198/z1k087nm,ark:/21198/z1k087nm/rd13814v,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0408/sld_arb0408_0020_f_009v.tif,20,discovery,f. 009v,Text,,ark:/21198/z1k087nm,ark:/21198/z1k087nm/fz713j2t,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0408/sld_arb0408_0021_f_010r.tif,21,discovery,f. 010r,Text,,ark:/21198/z1k087nm,ark:/21198/z1k087nm/pq13qq54,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0408/sld_arb0408_0022_f_010v.tif,22,discovery,f. 010v,Text,,ark:/21198/z1k087nm,ark:/21198/z1k087nm/7g43f197,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0408/sld_arb0408_0023_f_011r.tif,23,discovery,f. 011r,Text,,ark:/21198/z1k087nm,ark:/21198/z1k087nm/nz80rx4d,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0408/sld_arb0408_0024_f_011v.tif,24,discovery,f. 011v,Text,,ark:/21198/z1k087nm,ark:/21198/z1k087nm/4366vm4v,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0408/sld_arb0408_0025_f_012r.tif,25,discovery,f. 012r,Text,,ark:/21198/z1k087nm,ark:/21198/z1k087nm/mx08b464,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0408/sld_arb0408_0026_f_012v.tif,26,discovery,f. 012v,Text,,ark:/21198/z1k087nm,ark:/21198/z1k087nm/s864f73z,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0408/sld_arb0408_0027_f_013r.tif,27,discovery,f. 013r,Text,,ark:/21198/z1k087nm,ark:/21198/z1k087nm/hb80mb8w,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0408/sld_arb0408_0028_f_013v.tif,28,discovery,f. 013v,Text,,ark:/21198/z1k087nm,ark:/21198/z1k087nm/bm82xc3w,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0408/sld_arb0408_0029_f_014r.tif,29,discovery,f. 014r,Text,,ark:/21198/z1k087nm,ark:/21198/z1k087nm/gq10rs8f,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0408/sld_arb0408_0030_f_014v.tif,30,discovery,f. 014v,Text,,ark:/21198/z1k087nm,ark:/21198/z1k087nm/53673h6f,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0408/sld_arb0408_0031_f_015r.tif,31,discovery,f. 015r,Text,,ark:/21198/z1k087nm,ark:/21198/z1k087nm/9127g06h,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0408/sld_arb0408_0032_f_015v.tif,32,discovery,f. 015v,Text,,ark:/21198/z1k087nm,ark:/21198/z1k087nm/td56x98t,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0408/sld_arb0408_0033_f_016r.tif,33,discovery,f. 016r,Text,,ark:/21198/z1k087nm,ark:/21198/z1k087nm/zt32mb3b,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0408/sld_arb0408_0034_f_016v.tif,34,discovery,f. 016v,Text,,ark:/21198/z1k087nm,ark:/21198/z1k087nm/1p89t91z,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0408/sld_arb0408_0035_f_017r.tif,35,discovery,f. 017r,Text,,ark:/21198/z1k087nm,ark:/21198/z1k087nm/qj41mc2t,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0408/sld_arb0408_0036_f_017v.tif,36,discovery,f. 017v,Text,,ark:/21198/z1k087nm,ark:/21198/z1k087nm/h750171r,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0408/sld_arb0408_0037_f_018r.tif,37,discovery,f. 018r,Text,,ark:/21198/z1k087nm,ark:/21198/z1k087nm/vf16m25f,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0408/sld_arb0408_0038_f_018v.tif,38,discovery,f. 018v,Text,,ark:/21198/z1k087nm,ark:/21198/z1k087nm/qg20906s,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0408/sld_arb0408_0039_f_019r.tif,39,discovery,f. 019r,Text,,ark:/21198/z1k087nm,ark:/21198/z1k087nm/kn26cr6c,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0408/sld_arb0408_0040_f_019v.tif,40,discovery,f. 019v,Text,,ark:/21198/z1k087nm,ark:/21198/z1k087nm/sb74mj97,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0408/sld_arb0408_0041_f_020r.tif,41,discovery,f. 020r,Text,,ark:/21198/z1k087nm,ark:/21198/z1k087nm/qn64t19q,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0408/sld_arb0408_0042_f_020v.tif,42,discovery,f. 020v,Text,,ark:/21198/z1k087nm,ark:/21198/z1k087nm/n588sk12,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0408/sld_arb0408_0043_f_021r.tif,43,discovery,f. 021r,Text,,ark:/21198/z1k087nm,ark:/21198/z1k087nm/f197zj2j,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0408/sld_arb0408_0044_f_021v.tif,44,discovery,f. 021v,Text,,ark:/21198/z1k087nm,ark:/21198/z1k087nm/6957v60m,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0408/sld_arb0408_0045_f_022r.tif,45,discovery,f. 022r,Text,,ark:/21198/z1k087nm,ark:/21198/z1k087nm/mn195518,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0408/sld_arb0408_0046_f_022v.tif,46,discovery,f. 022v,Text,,ark:/21198/z1k087nm,ark:/21198/z1k087nm/s748rn1r,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0408/sld_arb0408_0047_f_023r.tif,47,discovery,f. 023r,Text,,ark:/21198/z1k087nm,ark:/21198/z1k087nm/hj067p28,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0408/sld_arb0408_0048_f_023v.tif,48,discovery,f. 023v,Text,,ark:/21198/z1k087nm,ark:/21198/z1k087nm/rp15q15x,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0408/sld_arb0408_0049_f_024r.tif,49,discovery,f. 024r,Text,,ark:/21198/z1k087nm,ark:/21198/z1k087nm/x012rt7v,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0408/sld_arb0408_0050_f_024v.tif,50,discovery,f. 024v,Text,,ark:/21198/z1k087nm,ark:/21198/z1k087nm/66179q26,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0408/sld_arb0408_0051_f_025r.tif,51,discovery,f. 025r,Text,,ark:/21198/z1k087nm,ark:/21198/z1k087nm/j014912c,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0408/sld_arb0408_0052_f_025v.tif,52,discovery,f. 025v,Text,,ark:/21198/z1k087nm,ark:/21198/z1k087nm/zd26v63p,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0408/sld_arb0408_0053_f_026r.tif,53,discovery,f. 026r,Text,,ark:/21198/z1k087nm,ark:/21198/z1k087nm/b8151t75,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0408/sld_arb0408_0054_f_026v.tif,54,discovery,f. 026v,Text,,ark:/21198/z1k087nm,ark:/21198/z1k087nm/q2301c81,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0408/sld_arb0408_0055_f_027r.tif,55,discovery,f. 027r,Text,,ark:/21198/z1k087nm,ark:/21198/z1k087nm/bn54t600,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0408/sld_arb0408_0056_f_027v.tif,56,discovery,f. 027v,Text,,ark:/21198/z1k087nm,ark:/21198/z1k087nm/mv81q197,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0408/sld_arb0408_0057_f_028r.tif,57,discovery,f. 028r,Text,,ark:/21198/z1k087nm,ark:/21198/z1k087nm/df20kn62,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0408/sld_arb0408_0058_f_028v.tif,58,discovery,f. 028v,Text,,ark:/21198/z1k087nm,ark:/21198/z1k087nm/qv34ph8p,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0408/sld_arb0408_0059_f_029r.tif,59,discovery,f. 029r,Text,,ark:/21198/z1k087nm,ark:/21198/z1k087nm/56534w20,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0408/sld_arb0408_0060_f_029v.tif,60,discovery,f. 029v,Text,,ark:/21198/z1k087nm,ark:/21198/z1k087nm/wz597s4n,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0408/sld_arb0408_0061_f_030r.tif,61,discovery,f. 030r,Text,,ark:/21198/z1k087nm,ark:/21198/z1k087nm/kp28g655,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0408/sld_arb0408_0062_f_030v.tif,62,discovery,f. 030v,Text,,ark:/21198/z1k087nm,ark:/21198/z1k087nm/k716zs70,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0408/sld_arb0408_0063_f_031r.tif,63,discovery,f. 031r,Text,,ark:/21198/z1k087nm,ark:/21198/z1k087nm/1j814m47,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0408/sld_arb0408_0064_f_031v.tif,64,discovery,f. 031v,Text,,ark:/21198/z1k087nm,ark:/21198/z1k087nm/x9690r11,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0408/sld_arb0408_0065_f_032r.tif,65,discovery,f. 032r,Text,,ark:/21198/z1k087nm,ark:/21198/z1k087nm/jj33gm6h,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0408/sld_arb0408_0066_f_032v.tif,66,discovery,f. 032v,Text,,ark:/21198/z1k087nm,ark:/21198/z1k087nm/sd21nr29,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0408/sld_arb0408_0067_f_033r.tif,67,discovery,f. 033r,Text,,ark:/21198/z1k087nm,ark:/21198/z1k087nm/dv83zp57,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0408/sld_arb0408_0068_f_033v.tif,68,discovery,f. 033v,Text,,ark:/21198/z1k087nm,ark:/21198/z1k087nm/s836gv08,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0408/sld_arb0408_0069_f_034r.tif,69,discovery,f. 034r,Text,,ark:/21198/z1k087nm,ark:/21198/z1k087nm/tt51446g,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0408/sld_arb0408_0070_f_034v.tif,70,discovery,f. 034v,Text,,ark:/21198/z1k087nm,ark:/21198/z1k087nm/1683r886,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0408/sld_arb0408_0071_f_035r.tif,71,discovery,f. 035r,Text,,ark:/21198/z1k087nm,ark:/21198/z1k087nm/tc02b74z,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0408/sld_arb0408_0072_f_035v.tif,72,discovery,f. 035v,Text,,ark:/21198/z1k087nm,ark:/21198/z1k087nm/rf52725c,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0408/sld_arb0408_0073_f_036r.tif,73,discovery,f. 036r,Text,,ark:/21198/z1k087nm,ark:/21198/z1k087nm/0d669g4c,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0408/sld_arb0408_0074_f_036v.tif,74,discovery,f. 036v,Text,,ark:/21198/z1k087nm,ark:/21198/z1k087nm/1051g64t,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0408/sld_arb0408_0075_f_037r.tif,75,discovery,f. 037r,Text,,ark:/21198/z1k087nm,ark:/21198/z1k087nm/h3657v1r,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0408/sld_arb0408_0076_f_037v.tif,76,discovery,f. 037v,Text,,ark:/21198/z1k087nm,ark:/21198/z1k087nm/1082p793,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0408/sld_arb0408_0077_f_038r.tif,77,discovery,f. 038r,Text,,ark:/21198/z1k087nm,ark:/21198/z1k087nm/z123sp9k,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0408/sld_arb0408_0078_f_038v.tif,78,discovery,f. 038v,Text,,ark:/21198/z1k087nm,ark:/21198/z1k087nm/0g43072c,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
