File Name,Item Sequence,Visibility,Title,IIIF Range,viewingHint,Parent ARK,Item ARK,Object Type,Rights.statementLocal
Masters/sinaimasters/ara/arabic_0129/sld_arb0129_0001_a_1.tif,1,discovery,Front Board Outside,Front matter,,ark:/21198/z11849tz,ark:/21198/z11849tz/t039gm4v,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0129/sld_arb0129_0002_b_000.tif,2,discovery,Front Board Inside,Front matter,,ark:/21198/z11849tz,ark:/21198/z11849tz/4m12mm11,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0129/sld_arb0129_0003_f_001r.tif,3,discovery,f. 001r,Text,,ark:/21198/z11849tz,ark:/21198/z11849tz/zm93331r,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0129/sld_arb0129_0004_f_001v.tif,4,discovery,f. 001v,Text,,ark:/21198/z11849tz,ark:/21198/z11849tz/6g40h47v,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0129/sld_arb0129_0005_f_002r.tif,5,discovery,f. 002r,Text,,ark:/21198/z11849tz,ark:/21198/z11849tz/nk151001,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0129/sld_arb0129_0006_f_002v.tif,6,discovery,f. 002v,Text,,ark:/21198/z11849tz,ark:/21198/z11849tz/9n948f0g,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0129/sld_arb0129_0007_f_003r.tif,7,discovery,f. 003r,Text,,ark:/21198/z11849tz,ark:/21198/z11849tz/3j95pz3j,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0129/sld_arb0129_0008_f_003v.tif,8,discovery,f. 003v,Text,,ark:/21198/z11849tz,ark:/21198/z11849tz/v053j00f,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0129/sld_arb0129_0009_f_004r.tif,9,discovery,f. 004r,Text,,ark:/21198/z11849tz,ark:/21198/z11849tz/ct956b7s,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0129/sld_arb0129_0010_f_004v.tif,10,discovery,f. 004v,Text,,ark:/21198/z11849tz,ark:/21198/z11849tz/6247gf74,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0129/sld_arb0129_0011_f_005r.tif,11,discovery,f. 005r,Text,,ark:/21198/z11849tz,ark:/21198/z11849tz/7794j77x,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0129/sld_arb0129_0012_f_005v.tif,12,discovery,f. 005v,Text,,ark:/21198/z11849tz,ark:/21198/z11849tz/9b28xg3m,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0129/sld_arb0129_0013_f_006r.tif,13,discovery,f. 006r,Text,,ark:/21198/z11849tz,ark:/21198/z11849tz/9041v17h,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0129/sld_arb0129_0014_f_006v.tif,14,discovery,f. 006v,Text,,ark:/21198/z11849tz,ark:/21198/z11849tz/dc74x87n,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0129/sld_arb0129_0015_f_007r.tif,15,discovery,f. 007r,Text,,ark:/21198/z11849tz,ark:/21198/z11849tz/kb86hm6b,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0129/sld_arb0129_0016_f_007v.tif,16,discovery,f. 007v,Text,,ark:/21198/z11849tz,ark:/21198/z11849tz/wm333r1c,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0129/sld_arb0129_0017_f_008r.tif,17,discovery,f. 008r,Text,,ark:/21198/z11849tz,ark:/21198/z11849tz/zg16ks4t,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0129/sld_arb0129_0018_f_008v.tif,18,discovery,f. 008v,Text,,ark:/21198/z11849tz,ark:/21198/z11849tz/tr44v808,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0129/sld_arb0129_0019_f_009r.tif,19,discovery,f. 009r,Text,,ark:/21198/z11849tz,ark:/21198/z11849tz/p897hq54,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0129/sld_arb0129_0020_f_009v.tif,20,discovery,f. 009v,Text,,ark:/21198/z11849tz,ark:/21198/z11849tz/rg88j41j,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0129/sld_arb0129_0021_f_010r.tif,21,discovery,f. 010r,Text,,ark:/21198/z11849tz,ark:/21198/z11849tz/dg39st88,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0129/sld_arb0129_0022_f_010v.tif,22,discovery,f. 010v,Text,,ark:/21198/z11849tz,ark:/21198/z11849tz/9c24ct0t,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0129/sld_arb0129_0023_f_011r.tif,23,discovery,f. 011r,Text,,ark:/21198/z11849tz,ark:/21198/z11849tz/6h75346k,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0129/sld_arb0129_0024_f_011v.tif,24,discovery,f. 011v,Text,,ark:/21198/z11849tz,ark:/21198/z11849tz/gj38xk17,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0129/sld_arb0129_0025_f_012r.tif,25,discovery,f. 012r,Text,,ark:/21198/z11849tz,ark:/21198/z11849tz/hg395k7q,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0129/sld_arb0129_0026_f_012v.tif,26,discovery,f. 012v,Text,,ark:/21198/z11849tz,ark:/21198/z11849tz/nb85pw2p,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0129/sld_arb0129_0027_f_013r.tif,27,discovery,f. 013r,Text,,ark:/21198/z11849tz,ark:/21198/z11849tz/8k76927c,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0129/sld_arb0129_0028_f_013v.tif,28,discovery,f. 013v,Text,,ark:/21198/z11849tz,ark:/21198/z11849tz/2k67j54d,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0129/sld_arb0129_0029_f_014r.tif,29,discovery,f. 014r,Text,,ark:/21198/z11849tz,ark:/21198/z11849tz/fk44752m,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0129/sld_arb0129_0030_f_014v.tif,30,discovery,f. 014v,Text,,ark:/21198/z11849tz,ark:/21198/z11849tz/4205hb86,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0129/sld_arb0129_0031_f_015r.tif,31,discovery,f. 015r,Text,,ark:/21198/z11849tz,ark:/21198/z11849tz/jh556d1h,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0129/sld_arb0129_0032_f_015v.tif,32,discovery,f. 015v,Text,,ark:/21198/z11849tz,ark:/21198/z11849tz/j916xk39,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0129/sld_arb0129_0033_f_016r.tif,33,discovery,f. 016r,Text,,ark:/21198/z11849tz,ark:/21198/z11849tz/2s43rq6c,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0129/sld_arb0129_0034_f_016v.tif,34,discovery,f. 016v,Text,,ark:/21198/z11849tz,ark:/21198/z11849tz/s431z939,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0129/sld_arb0129_0035_f_017r.tif,35,discovery,f. 017r,Text,,ark:/21198/z11849tz,ark:/21198/z11849tz/bd584h17,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0129/sld_arb0129_0036_f_017v.tif,36,discovery,f. 017v,Text,,ark:/21198/z11849tz,ark:/21198/z11849tz/pt34x89v,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0129/sld_arb0129_0037_f_018r.tif,37,discovery,f. 018r,Text,,ark:/21198/z11849tz,ark:/21198/z11849tz/1365778p,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0129/sld_arb0129_0038_f_018v.tif,38,discovery,f. 018v,Text,,ark:/21198/z11849tz,ark:/21198/z11849tz/7k84r72k,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0129/sld_arb0129_0039_f_019r.tif,39,discovery,f. 019r,Text,,ark:/21198/z11849tz,ark:/21198/z11849tz/7q76hg21,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0129/sld_arb0129_0040_f_019v.tif,40,discovery,f. 019v,Text,,ark:/21198/z11849tz,ark:/21198/z11849tz/nn42q18k,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0129/sld_arb0129_0041_f_020r.tif,41,discovery,f. 020r,Text,,ark:/21198/z11849tz,ark:/21198/z11849tz/vc96fg7m,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0129/sld_arb0129_0042_f_020v.tif,42,discovery,f. 020v,Text,,ark:/21198/z11849tz,ark:/21198/z11849tz/fx41qw9r,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0129/sld_arb0129_0043_f_021r.tif,43,discovery,f. 021r,Text,,ark:/21198/z11849tz,ark:/21198/z11849tz/tj833q96,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0129/sld_arb0129_0044_f_021v.tif,44,discovery,f. 021v,Text,,ark:/21198/z11849tz,ark:/21198/z11849tz/8367347w,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0129/sld_arb0129_0045_f_022r.tif,45,discovery,f. 022r,Text,,ark:/21198/z11849tz,ark:/21198/z11849tz/1s89tx3c,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
