File Name,Item Sequence,Visibility,Title,IIIF Range,viewingHint,Parent ARK,Item ARK,Object Type,Rights.statementLocal,Source,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Masters/sinaimasters/syr/syriac_0001b/sld_syr0001b_0003_f_002r.tif,3,sinai,f. 2r,Text,,ark:/21198/z1h42vts,ark:/21198/z1h42vts/jz25qr8z,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 1B,ingested,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1h42vts%2Fjz25qr8z,
Masters/sinaimasters/syr/syriac_0001b/sld_syr0001b_0004_f_002v.tif,4,sinai,f. 2v,Text,,ark:/21198/z1h42vts,ark:/21198/z1h42vts/9d30p36s,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 1B,ingested,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1h42vts%2F9d30p36s,
Masters/sinaimasters/syr/syriac_0001b/sld_syr0001b_0005_f_003r.tif,5,sinai,f. 3r,Text,,ark:/21198/z1h42vts,ark:/21198/z1h42vts/wx15x87d,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 1B,ingested,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1h42vts%2Fwx15x87d,
Masters/sinaimasters/syr/syriac_0001b/sld_syr0001b_0006_f_003v.tif,6,sinai,f. 3v,Text,,ark:/21198/z1h42vts,ark:/21198/z1h42vts/q049kc1m,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 1B,ingested,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1h42vts%2Fq049kc1m,
Masters/sinaimasters/syr/syriac_0001b/sld_syr0001b_0007_f_004r.tif,7,sinai,f. 4r,Text,,ark:/21198/z1h42vts,ark:/21198/z1h42vts/hp750j58,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 1B,ingested,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1h42vts%2Fhp750j58,
Masters/sinaimasters/syr/syriac_0001b/sld_syr0001b_0008_f_004v.tif,8,sinai,f. 4v,Text,,ark:/21198/z1h42vts,ark:/21198/z1h42vts/zf40xg73,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 1B,ingested,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1h42vts%2Fzf40xg73,
Masters/sinaimasters/syr/syriac_0001b/sld_syr0001b_0009_f_005r.tif,9,sinai,f. 5r,Text,,ark:/21198/z1h42vts,ark:/21198/z1h42vts/hw23gq8p,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 1B,ingested,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1h42vts%2Fhw23gq8p,
Masters/sinaimasters/syr/syriac_0001b/sld_syr0001b_0010_f_005v.tif,10,sinai,f. 5v,Text,,ark:/21198/z1h42vts,ark:/21198/z1h42vts/g137mg3n,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 1B,ingested,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1h42vts%2Fg137mg3n,
Masters/sinaimasters/syr/syriac_0001b/sld_syr0001b_0011_f_006r.tif,11,sinai,f. 6r,Text,,ark:/21198/z1h42vts,ark:/21198/z1h42vts/c906nv14,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 1B,ingested,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1h42vts%2Fc906nv14,
Masters/sinaimasters/syr/syriac_0001b/sld_syr0001b_0012_f_006v.tif,12,sinai,f. 6v,Text,,ark:/21198/z1h42vts,ark:/21198/z1h42vts/th82cw0w,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 1B,ingested,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1h42vts%2Fth82cw0w,
