File Name,Item Sequence,Visibility,Title,IIIF Range,viewingHint,Parent ARK,Item ARK,Object Type,Rights.copyrightStatus,Rights statement (local)
Masters/sinaimasters/ara/arabic_0199/sld_arb0199_0011_f_006r.tif,11,discovery,f. 006r,Text,,ark:/21198/z1vh6s4d,ark:/21198/z1vh6s4d/9q27pn97,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0199/sld_arb0199_0012_f_006v.tif,12,discovery,f. 006v,Text,,ark:/21198/z1vh6s4d,ark:/21198/z1vh6s4d/zg70bn69,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0199/sld_arb0199_0013_f_007r.tif,13,discovery,f. 007r,Text,,ark:/21198/z1vh6s4d,ark:/21198/z1vh6s4d/2x168h3x,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0199/sld_arb0199_0014_f_007v.tif,14,discovery,f. 007v,Text,,ark:/21198/z1vh6s4d,ark:/21198/z1vh6s4d/2g42b10w,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0199/sld_arb0199_0015_f_008r.tif,15,discovery,f. 008r,Text,,ark:/21198/z1vh6s4d,ark:/21198/z1vh6s4d/qp37nd6m,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0199/sld_arb0199_0016_f_008v.tif,16,discovery,f. 008v,Text,,ark:/21198/z1vh6s4d,ark:/21198/z1vh6s4d/kr391t6q,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0199/sld_arb0199_0017_f_009r.tif,17,discovery,f. 009r,Text,,ark:/21198/z1vh6s4d,ark:/21198/z1vh6s4d/tz26wf91,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0199/sld_arb0199_0018_f_009v.tif,18,discovery,f. 009v,Text,,ark:/21198/z1vh6s4d,ark:/21198/z1vh6s4d/sh64cg45,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0199/sld_arb0199_0019_f_010r.tif,19,discovery,f. 010r,Text,,ark:/21198/z1vh6s4d,ark:/21198/z1vh6s4d/tj09bs4v,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0199/sld_arb0199_0020_f_010v.tif,20,discovery,f. 010v,Text,,ark:/21198/z1vh6s4d,ark:/21198/z1vh6s4d/xq14w583,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0199/sld_arb0199_0021_f_011r.tif,21,discovery,f. 011r,Text,,ark:/21198/z1vh6s4d,ark:/21198/z1vh6s4d/wp00qj8d,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0199/sld_arb0199_0022_f_011v.tif,22,discovery,f. 011v,Text,,ark:/21198/z1vh6s4d,ark:/21198/z1vh6s4d/kr04jr7p,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0199/sld_arb0199_0023_f_012r.tif,23,discovery,f. 012r,Text,,ark:/21198/z1vh6s4d,ark:/21198/z1vh6s4d/vm08xr34,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0199/sld_arb0199_0024_f_012v.tif,24,discovery,f. 012v,Text,,ark:/21198/z1vh6s4d,ark:/21198/z1vh6s4d/zn98q650,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0199/sld_arb0199_0025_f_013r.tif,25,discovery,f. 013r,Text,,ark:/21198/z1vh6s4d,ark:/21198/z1vh6s4d/1f507n69,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0199/sld_arb0199_0026_f_013v.tif,26,discovery,f. 013v,Text,,ark:/21198/z1vh6s4d,ark:/21198/z1vh6s4d/sr28fs17,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0199/sld_arb0199_0027_f_014r.tif,27,discovery,f. 014r,Text,,ark:/21198/z1vh6s4d,ark:/21198/z1vh6s4d/s988mv6h,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0199/sld_arb0199_0028_f_014v.tif,28,discovery,f. 014v,Text,,ark:/21198/z1vh6s4d,ark:/21198/z1vh6s4d/bq99qz5x,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0199/sld_arb0199_0029_f_015r.tif,29,discovery,f. 015r,Text,,ark:/21198/z1vh6s4d,ark:/21198/z1vh6s4d/jd34b85b,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0199/sld_arb0199_0030_f_015v.tif,30,discovery,f. 015v,Text,,ark:/21198/z1vh6s4d,ark:/21198/z1vh6s4d/xt53463x,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0199/sld_arb0199_0031_f_016r.tif,31,discovery,f. 016r,Text,,ark:/21198/z1vh6s4d,ark:/21198/z1vh6s4d/ws38jd10,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0199/sld_arb0199_0032_f_016v.tif,32,discovery,f. 016v,Text,,ark:/21198/z1vh6s4d,ark:/21198/z1vh6s4d/z709jj2n,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0199/sld_arb0199_0033_f_017r.tif,33,discovery,f. 017r,Text,,ark:/21198/z1vh6s4d,ark:/21198/z1vh6s4d/q8533x5r,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0199/sld_arb0199_0034_f_017v.tif,34,discovery,f. 017v,Text,,ark:/21198/z1vh6s4d,ark:/21198/z1vh6s4d/3c33jr0s,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0199/sld_arb0199_0035_f_018r.tif,35,discovery,f. 018r,Text,,ark:/21198/z1vh6s4d,ark:/21198/z1vh6s4d/1q63fb55,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0199/sld_arb0199_0036_f_018v.tif,36,discovery,f. 018v,Text,,ark:/21198/z1vh6s4d,ark:/21198/z1vh6s4d/3n690h2p,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0199/sld_arb0199_0037_f_019r.tif,37,discovery,f. 019r,Text,,ark:/21198/z1vh6s4d,ark:/21198/z1vh6s4d/8r67kp6f,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0199/sld_arb0199_0038_f_019v.tif,38,discovery,f. 019v,Text,,ark:/21198/z1vh6s4d,ark:/21198/z1vh6s4d/hz56bk0p,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0199/sld_arb0199_0039_f_020r.tif,39,discovery,f. 020r,Text,,ark:/21198/z1vh6s4d,ark:/21198/z1vh6s4d/c4045x1s,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0199/sld_arb0199_0040_f_020v.tif,40,discovery,f. 020v,Text,,ark:/21198/z1vh6s4d,ark:/21198/z1vh6s4d/1580dp82,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0199/sld_arb0199_0041_f_021r.tif,41,discovery,f. 021r,Text,,ark:/21198/z1vh6s4d,ark:/21198/z1vh6s4d/g471hk4k,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0199/sld_arb0199_0042_f_021v.tif,42,discovery,f. 021v,Text,,ark:/21198/z1vh6s4d,ark:/21198/z1vh6s4d/n839kb7r,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0199/sld_arb0199_0043_f_022r.tif,43,discovery,f. 022r,Text,,ark:/21198/z1vh6s4d,ark:/21198/z1vh6s4d/n363sp3h,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0199/sld_arb0199_0044_f_022v.tif,44,discovery,f. 022v,Text,,ark:/21198/z1vh6s4d,ark:/21198/z1vh6s4d/5z08395c,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0199/sld_arb0199_0045_f_023r.tif,45,discovery,f. 023r,Text,,ark:/21198/z1vh6s4d,ark:/21198/z1vh6s4d/hj46w47s,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0199/sld_arb0199_0046_f_023v.tif,46,discovery,f. 023v,Text,,ark:/21198/z1vh6s4d,ark:/21198/z1vh6s4d/6z74cb6j,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0199/sld_arb0199_0047_f_024r.tif,47,discovery,f. 024r,Text,,ark:/21198/z1vh6s4d,ark:/21198/z1vh6s4d/qd51g704,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0199/sld_arb0199_0048_f_024v.tif,48,discovery,f. 024v,Text,,ark:/21198/z1vh6s4d,ark:/21198/z1vh6s4d/n5419h18,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0199/sld_arb0199_0049_f_025r.tif,49,discovery,f. 025r,Text,,ark:/21198/z1vh6s4d,ark:/21198/z1vh6s4d/ph77hc30,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0199/sld_arb0199_0050_f_025v.tif,50,discovery,f. 025v,Text,,ark:/21198/z1vh6s4d,ark:/21198/z1vh6s4d/v937gb5c,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0199/sld_arb0199_0051_f_026r.tif,51,discovery,f. 026r,Text,,ark:/21198/z1vh6s4d,ark:/21198/z1vh6s4d/3x63z777,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0199/sld_arb0199_0052_f_026v.tif,52,discovery,f. 026v,Text,,ark:/21198/z1vh6s4d,ark:/21198/z1vh6s4d/t119v90w,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0199/sld_arb0199_0053_f_027r.tif,53,discovery,f. 027r,Text,,ark:/21198/z1vh6s4d,ark:/21198/z1vh6s4d/j964zj6d,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0199/sld_arb0199_0054_f_027v.tif,54,discovery,f. 027v,Text,,ark:/21198/z1vh6s4d,ark:/21198/z1vh6s4d/n178p934,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0199/sld_arb0199_0055_f_028r.tif,55,discovery,f. 028r,Text,,ark:/21198/z1vh6s4d,ark:/21198/z1vh6s4d/gt79357d,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0199/sld_arb0199_0056_f_028v.tif,56,discovery,f. 028v,Text,,ark:/21198/z1vh6s4d,ark:/21198/z1vh6s4d/r470t675,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0199/sld_arb0199_0057_f_029r.tif,57,discovery,f. 029r,Text,,ark:/21198/z1vh6s4d,ark:/21198/z1vh6s4d/wj39881n,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0199/sld_arb0199_0058_f_029v.tif,58,discovery,f. 029v,Text,,ark:/21198/z1vh6s4d,ark:/21198/z1vh6s4d/0k87xb4d,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0199/sld_arb0199_0059_f_030r.tif,59,discovery,f. 030r,Text,,ark:/21198/z1vh6s4d,ark:/21198/z1vh6s4d/0x39q48k,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0199/sld_arb0199_0060_f_030v.tif,60,discovery,f. 030v,Text,,ark:/21198/z1vh6s4d,ark:/21198/z1vh6s4d/j991hn8w,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0199/sld_arb0199_0061_f_031r.tif,61,discovery,f. 031r,Text,,ark:/21198/z1vh6s4d,ark:/21198/z1vh6s4d/st425b3w,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0199/sld_arb0199_0062_f_031v.tif,62,discovery,f. 031v,Text,,ark:/21198/z1vh6s4d,ark:/21198/z1vh6s4d/4r836010,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0199/sld_arb0199_0063_f_032r.tif,63,discovery,f. 032r,Text,,ark:/21198/z1vh6s4d,ark:/21198/z1vh6s4d/f383qt65,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0199/sld_arb0199_0064_f_032v.tif,64,discovery,f. 032v,Text,,ark:/21198/z1vh6s4d,ark:/21198/z1vh6s4d/6724r455,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0199/sld_arb0199_0065_f_033r.tif,65,discovery,f. 033r,Text,,ark:/21198/z1vh6s4d,ark:/21198/z1vh6s4d/zr195j77,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0199/sld_arb0199_0066_f_033v.tif,66,discovery,f. 033v,Text,,ark:/21198/z1vh6s4d,ark:/21198/z1vh6s4d/7r70bk0x,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0199/sld_arb0199_0067_f_034r.tif,67,discovery,f. 034r,Text,,ark:/21198/z1vh6s4d,ark:/21198/z1vh6s4d/3z46jz75,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0199/sld_arb0199_0068_f_034v.tif,68,discovery,f. 034v,Text,,ark:/21198/z1vh6s4d,ark:/21198/z1vh6s4d/7s71152c,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0199/sld_arb0199_0069_f_035r.tif,69,discovery,f. 035r,Text,,ark:/21198/z1vh6s4d,ark:/21198/z1vh6s4d/2h68r031,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0199/sld_arb0199_0070_f_035v.tif,70,discovery,f. 035v,Text,,ark:/21198/z1vh6s4d,ark:/21198/z1vh6s4d/hk528722,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0199/sld_arb0199_0071_f_036r.tif,71,discovery,f. 036r,Text,,ark:/21198/z1vh6s4d,ark:/21198/z1vh6s4d/9p808r7s,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0199/sld_arb0199_0072_f_036v.tif,72,discovery,f. 036v,Text,,ark:/21198/z1vh6s4d,ark:/21198/z1vh6s4d/hn05h426,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0199/sld_arb0199_0073_f_037r.tif,73,discovery,f. 037r,Text,,ark:/21198/z1vh6s4d,ark:/21198/z1vh6s4d/tf62zz8h,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0199/sld_arb0199_0074_f_037v.tif,74,discovery,f. 037v,Text,,ark:/21198/z1vh6s4d,ark:/21198/z1vh6s4d/s196js88,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0199/sld_arb0199_0075_f_038r.tif,75,discovery,f. 038r,Text,,ark:/21198/z1vh6s4d,ark:/21198/z1vh6s4d/hd06zn9v,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
