"File Name","Item Sequence","Visibility","Title","IIIF Range","viewingHint","Parent ARK","Item ARK","Object Type","Rights.statementLocal","Bucketeer State","IIIF Access URL"
"Masters/sinaimasters/ara/arabic_0175/sld_arb0175_0001_a_1.tif","1","discovery","Front Board Outside","Front matter","","ark:/21198/z1cg0tdf","ark:/21198/z1cg0tdf/ck244d10","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cg0tdf%2Fck244d10"
"Masters/sinaimasters/ara/arabic_0175/sld_arb0175_0002_b_000.tif","2","discovery","Front Board Inside","Front matter","","ark:/21198/z1cg0tdf","ark:/21198/z1cg0tdf/4928ft04","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cg0tdf%2F4928ft04"
"Masters/sinaimasters/ara/arabic_0175/sld_arb0175_0003_f_001r.tif","3","discovery","f. 001r","Text","","ark:/21198/z1cg0tdf","ark:/21198/z1cg0tdf/16010s92","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cg0tdf%2F16010s92"
"Masters/sinaimasters/ara/arabic_0175/sld_arb0175_0004_f_001v.tif","4","discovery","f. 001v","Text","","ark:/21198/z1cg0tdf","ark:/21198/z1cg0tdf/q212hd9h","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cg0tdf%2Fq212hd9h"
"Masters/sinaimasters/ara/arabic_0175/sld_arb0175_0005_f_002r.tif","5","discovery","f. 002r","Text","","ark:/21198/z1cg0tdf","ark:/21198/z1cg0tdf/ss32nc2m","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cg0tdf%2Fss32nc2m"
"Masters/sinaimasters/ara/arabic_0175/sld_arb0175_0006_f_002v.tif","6","discovery","f. 002v","Text","","ark:/21198/z1cg0tdf","ark:/21198/z1cg0tdf/7f581x4k","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cg0tdf%2F7f581x4k"
"Masters/sinaimasters/ara/arabic_0175/sld_arb0175_0007_f_003r.tif","7","discovery","f. 003r","Text","","ark:/21198/z1cg0tdf","ark:/21198/z1cg0tdf/7x06xk80","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cg0tdf%2F7x06xk80"
"Masters/sinaimasters/ara/arabic_0175/sld_arb0175_0008_f_003v.tif","8","discovery","f. 003v","Text","","ark:/21198/z1cg0tdf","ark:/21198/z1cg0tdf/jp05cm8s","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cg0tdf%2Fjp05cm8s"
"Masters/sinaimasters/ara/arabic_0175/sld_arb0175_0009_f_004r.tif","9","discovery","f. 004r","Text","","ark:/21198/z1cg0tdf","ark:/21198/z1cg0tdf/m822g01v","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cg0tdf%2Fm822g01v"
"Masters/sinaimasters/ara/arabic_0175/sld_arb0175_0010_f_004v.tif","10","discovery","f. 004v","Text","","ark:/21198/z1cg0tdf","ark:/21198/z1cg0tdf/1h49605q","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cg0tdf%2F1h49605q"
"Masters/sinaimasters/ara/arabic_0175/sld_arb0175_0011_f_005r.tif","11","discovery","f. 005r","Text","","ark:/21198/z1cg0tdf","ark:/21198/z1cg0tdf/s0243g94","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cg0tdf%2Fs0243g94"
"Masters/sinaimasters/ara/arabic_0175/sld_arb0175_0012_f_005v.tif","12","discovery","f. 005v","Text","","ark:/21198/z1cg0tdf","ark:/21198/z1cg0tdf/kj67fm6n","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cg0tdf%2Fkj67fm6n"
"Masters/sinaimasters/ara/arabic_0175/sld_arb0175_0013_f_006r.tif","13","discovery","f. 006r","Text","","ark:/21198/z1cg0tdf","ark:/21198/z1cg0tdf/5277dh96","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cg0tdf%2F5277dh96"
"Masters/sinaimasters/ara/arabic_0175/sld_arb0175_0014_f_006v.tif","14","discovery","f. 006v","Text","","ark:/21198/z1cg0tdf","ark:/21198/z1cg0tdf/pd889j64","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cg0tdf%2Fpd889j64"
