"File Name","Item Sequence","Visibility","Title","IIIF Range","viewingHint","Parent ARK","Item ARK","Object Type","Rights.statementLocal","Bucketeer State","IIIF Access URL"
"Masters/sinaimasters/ara/arabic_0240/sld_arb0240_0022_f_008v.tif","22","discovery","f. 008v","Text","","ark:/21198/z1g74j2p","ark:/21198/z1g74j2p/r121rv5x","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g74j2p%2Fr121rv5x"
"Masters/sinaimasters/ara/arabic_0240/sld_arb0240_0023_f_009r.tif","23","discovery","f. 009r","Text","","ark:/21198/z1g74j2p","ark:/21198/z1g74j2p/tx75xh6x","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g74j2p%2Ftx75xh6x"
"Masters/sinaimasters/ara/arabic_0240/sld_arb0240_0024_f_009v.tif","24","discovery","f. 009v","Text","","ark:/21198/z1g74j2p","ark:/21198/z1g74j2p/qr71zx4r","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g74j2p%2Fqr71zx4r"
"Masters/sinaimasters/ara/arabic_0240/sld_arb0240_0025_f_010r.tif","25","discovery","f. 010r","Text","","ark:/21198/z1g74j2p","ark:/21198/z1g74j2p/c184cr92","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g74j2p%2Fc184cr92"
"Masters/sinaimasters/ara/arabic_0240/sld_arb0240_0026_f_010v.tif","26","discovery","f. 010v","Text","","ark:/21198/z1g74j2p","ark:/21198/z1g74j2p/1f47d04d","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g74j2p%2F1f47d04d"
"Masters/sinaimasters/ara/arabic_0240/sld_arb0240_0027_f_011r.tif","27","discovery","f. 011r","Text","","ark:/21198/z1g74j2p","ark:/21198/z1g74j2p/d523z69j","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g74j2p%2Fd523z69j"
"Masters/sinaimasters/ara/arabic_0240/sld_arb0240_0028_f_011v.tif","28","discovery","f. 011v","Text","","ark:/21198/z1g74j2p","ark:/21198/z1g74j2p/8v83nj04","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g74j2p%2F8v83nj04"
"Masters/sinaimasters/ara/arabic_0240/sld_arb0240_0029_f_012r.tif","29","discovery","f. 012r","Text","","ark:/21198/z1g74j2p","ark:/21198/z1g74j2p/rr845r85","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g74j2p%2Frr845r85"
"Masters/sinaimasters/ara/arabic_0240/sld_arb0240_0030_f_012v.tif","30","discovery","f. 012v","Text","","ark:/21198/z1g74j2p","ark:/21198/z1g74j2p/cs273f29","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g74j2p%2Fcs273f29"
"Masters/sinaimasters/ara/arabic_0240/sld_arb0240_0031_f_013r.tif","31","discovery","f. 013r","Text","","ark:/21198/z1g74j2p","ark:/21198/z1g74j2p/3670c31q","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g74j2p%2F3670c31q"
"Masters/sinaimasters/ara/arabic_0240/sld_arb0240_0032_f_013v.tif","32","discovery","f. 013v","Text","","ark:/21198/z1g74j2p","ark:/21198/z1g74j2p/ph93nm8v","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g74j2p%2Fph93nm8v"
"Masters/sinaimasters/ara/arabic_0240/sld_arb0240_0033_f_014r.tif","33","discovery","f. 014r","Text","","ark:/21198/z1g74j2p","ark:/21198/z1g74j2p/n486vn7h","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g74j2p%2Fn486vn7h"
"Masters/sinaimasters/ara/arabic_0240/sld_arb0240_0034_f_014v.tif","34","discovery","f. 014v","Text","","ark:/21198/z1g74j2p","ark:/21198/z1g74j2p/nc382j14","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g74j2p%2Fnc382j14"
"Masters/sinaimasters/ara/arabic_0240/sld_arb0240_0035_f_015r.tif","35","discovery","f. 015r","Text","","ark:/21198/z1g74j2p","ark:/21198/z1g74j2p/n1256d36","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g74j2p%2Fn1256d36"
"Masters/sinaimasters/ara/arabic_0240/sld_arb0240_0036_f_015v.tif","36","discovery","f. 015v","Text","","ark:/21198/z1g74j2p","ark:/21198/z1g74j2p/p445rf3m","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g74j2p%2Fp445rf3m"
"Masters/sinaimasters/ara/arabic_0240/sld_arb0240_0037_f_016r.tif","37","discovery","f. 016r","Text","","ark:/21198/z1g74j2p","ark:/21198/z1g74j2p/hv834p5m","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g74j2p%2Fhv834p5m"
"Masters/sinaimasters/ara/arabic_0240/sld_arb0240_0038_f_016v.tif","38","discovery","f. 016v","Text","","ark:/21198/z1g74j2p","ark:/21198/z1g74j2p/hm225g4m","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g74j2p%2Fhm225g4m"
"Masters/sinaimasters/ara/arabic_0240/sld_arb0240_0039_f_017r.tif","39","discovery","f. 017r","Text","","ark:/21198/z1g74j2p","ark:/21198/z1g74j2p/fq13844x","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g74j2p%2Ffq13844x"
"Masters/sinaimasters/ara/arabic_0240/sld_arb0240_0040_f_017v.tif","40","discovery","f. 017v","Text","","ark:/21198/z1g74j2p","ark:/21198/z1g74j2p/8m38zk5x","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g74j2p%2F8m38zk5x"
"Masters/sinaimasters/ara/arabic_0240/sld_arb0240_0041_f_018r.tif","41","discovery","f. 018r","Text","","ark:/21198/z1g74j2p","ark:/21198/z1g74j2p/qc28z56k","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g74j2p%2Fqc28z56k"
"Masters/sinaimasters/ara/arabic_0240/sld_arb0240_0042_f_018v.tif","42","discovery","f. 018v","Text","","ark:/21198/z1g74j2p","ark:/21198/z1g74j2p/rw847h2j","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g74j2p%2Frw847h2j"
"Masters/sinaimasters/ara/arabic_0240/sld_arb0240_0043_f_019r.tif","43","discovery","f. 019r","Text","","ark:/21198/z1g74j2p","ark:/21198/z1g74j2p/9k69v549","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g74j2p%2F9k69v549"
"Masters/sinaimasters/ara/arabic_0240/sld_arb0240_0044_f_019v.tif","44","discovery","f. 019v","Text","","ark:/21198/z1g74j2p","ark:/21198/z1g74j2p/3m50kd9z","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g74j2p%2F3m50kd9z"
"Masters/sinaimasters/ara/arabic_0240/sld_arb0240_0045_f_020r.tif","45","discovery","f. 020r","Text","","ark:/21198/z1g74j2p","ark:/21198/z1g74j2p/vt35t31c","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g74j2p%2Fvt35t31c"
"Masters/sinaimasters/ara/arabic_0240/sld_arb0240_0046_f_020v.tif","46","discovery","f. 020v","Text","","ark:/21198/z1g74j2p","ark:/21198/z1g74j2p/bz07tb58","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g74j2p%2Fbz07tb58"
"Masters/sinaimasters/ara/arabic_0240/sld_arb0240_0047_f_021r.tif","47","discovery","f. 021r","Text","","ark:/21198/z1g74j2p","ark:/21198/z1g74j2p/p640dj2z","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g74j2p%2Fp640dj2z"
"Masters/sinaimasters/ara/arabic_0240/sld_arb0240_0048_f_021v.tif","48","discovery","f. 021v","Text","","ark:/21198/z1g74j2p","ark:/21198/z1g74j2p/0336x08k","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g74j2p%2F0336x08k"
"Masters/sinaimasters/ara/arabic_0240/sld_arb0240_0049_f_022r.tif","49","discovery","f. 022r","Text","","ark:/21198/z1g74j2p","ark:/21198/z1g74j2p/1v99f72t","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g74j2p%2F1v99f72t"
"Masters/sinaimasters/ara/arabic_0240/sld_arb0240_0050_f_022v.tif","50","discovery","f. 022v","Text","","ark:/21198/z1g74j2p","ark:/21198/z1g74j2p/vp931s7d","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g74j2p%2Fvp931s7d"
"Masters/sinaimasters/ara/arabic_0240/sld_arb0240_0051_f_023r.tif","51","discovery","f. 023r","Text","","ark:/21198/z1g74j2p","ark:/21198/z1g74j2p/4z54qr54","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g74j2p%2F4z54qr54"
"Masters/sinaimasters/ara/arabic_0240/sld_arb0240_0052_f_023v.tif","52","discovery","f. 023v","Text","","ark:/21198/z1g74j2p","ark:/21198/z1g74j2p/xk60865f","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g74j2p%2Fxk60865f"
"Masters/sinaimasters/ara/arabic_0240/sld_arb0240_0053_f_024r.tif","53","discovery","f. 024r","Text","","ark:/21198/z1g74j2p","ark:/21198/z1g74j2p/vb794m9q","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g74j2p%2Fvb794m9q"
"Masters/sinaimasters/ara/arabic_0240/sld_arb0240_0054_f_024v.tif","54","discovery","f. 024v","Text","","ark:/21198/z1g74j2p","ark:/21198/z1g74j2p/q847sg21","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g74j2p%2Fq847sg21"
"Masters/sinaimasters/ara/arabic_0240/sld_arb0240_0055_f_025r.tif","55","discovery","f. 025r","Text","","ark:/21198/z1g74j2p","ark:/21198/z1g74j2p/kj454t4x","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g74j2p%2Fkj454t4x"
