File Name,Item Sequence,Visibility,Title,IIIF Range,viewingHint,Parent ARK,Item ARK,Object Type,Rights.statementLocal
Masters/sinaimasters/ara/arabic_0409/sld_arb0409_0001_a_1.tif,1,discovery,Front Board Outside,Front matter,,ark:/21198/z1fb6678,ark:/21198/z1fb6678/j512701x,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0409/sld_arb0409_0002_b_000.tif,2,discovery,Front Board Inside,Front matter,,ark:/21198/z1fb6678,ark:/21198/z1fb6678/3q771x23,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0409/sld_arb0409_0003_f_001r.tif,3,discovery,f. 001r,Text,,ark:/21198/z1fb6678,ark:/21198/z1fb6678/c1738z91,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0409/sld_arb0409_0004_f_001v.tif,4,discovery,f. 001v,Text,,ark:/21198/z1fb6678,ark:/21198/z1fb6678/r7907v0k,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0409/sld_arb0409_0005_f_002r.tif,5,discovery,f. 002r,Text,,ark:/21198/z1fb6678,ark:/21198/z1fb6678/gf77dp7g,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0409/sld_arb0409_0006_f_002v.tif,6,discovery,f. 002v,Text,,ark:/21198/z1fb6678,ark:/21198/z1fb6678/ch01qt4s,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0409/sld_arb0409_0007_f_003r.tif,7,discovery,f. 003r,Text,,ark:/21198/z1fb6678,ark:/21198/z1fb6678/gh47hr5z,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0409/sld_arb0409_0008_f_003v.tif,8,discovery,f. 003v,Text,,ark:/21198/z1fb6678,ark:/21198/z1fb6678/tc56c279,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0409/sld_arb0409_0009_f_004r.tif,9,discovery,f. 004r,Text,,ark:/21198/z1fb6678,ark:/21198/z1fb6678/5x23xp12,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0409/sld_arb0409_0010_f_004v.tif,10,discovery,f. 004v,Text,,ark:/21198/z1fb6678,ark:/21198/z1fb6678/5p43040j,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0409/sld_arb0409_0011_f_005r.tif,11,discovery,f. 005r,Text,,ark:/21198/z1fb6678,ark:/21198/z1fb6678/p577zz6d,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0409/sld_arb0409_0012_f_005v.tif,12,discovery,f. 005v,Text,,ark:/21198/z1fb6678,ark:/21198/z1fb6678/qv33cq7f,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0409/sld_arb0409_0013_f_006r.tif,13,discovery,f. 006r,Text,,ark:/21198/z1fb6678,ark:/21198/z1fb6678/jw06th36,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0409/sld_arb0409_0014_f_006v.tif,14,discovery,f. 006v,Text,,ark:/21198/z1fb6678,ark:/21198/z1fb6678/sm890j1w,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0409/sld_arb0409_0015_f_007r.tif,15,discovery,f. 007r,Text,,ark:/21198/z1fb6678,ark:/21198/z1fb6678/jq59qk10,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0409/sld_arb0409_0016_f_007v.tif,16,discovery,f. 007v,Text,,ark:/21198/z1fb6678,ark:/21198/z1fb6678/wb927m35,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0409/sld_arb0409_0017_f_008r.tif,17,discovery,f. 008r,Text,,ark:/21198/z1fb6678,ark:/21198/z1fb6678/zt867t9k,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0409/sld_arb0409_0018_f_008v.tif,18,discovery,f. 008v,Text,,ark:/21198/z1fb6678,ark:/21198/z1fb6678/3005721c,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0409/sld_arb0409_0019_f_009r.tif,19,discovery,f. 009r,Text,,ark:/21198/z1fb6678,ark:/21198/z1fb6678/zq129s8w,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0409/sld_arb0409_0020_f_009v.tif,20,discovery,f. 009v,Text,,ark:/21198/z1fb6678,ark:/21198/z1fb6678/0v91x01s,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0409/sld_arb0409_0021_f_010r.tif,21,discovery,f. 010r,Text,,ark:/21198/z1fb6678,ark:/21198/z1fb6678/sr36zn6m,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0409/sld_arb0409_0022_f_010v.tif,22,discovery,f. 010v,Text,,ark:/21198/z1fb6678,ark:/21198/z1fb6678/5n89c82c,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0409/sld_arb0409_0023_f_011r.tif,23,discovery,f. 011r,Text,,ark:/21198/z1fb6678,ark:/21198/z1fb6678/sc96cq4q,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
