File Name,Item Sequence,Visibility,Title,IIIF Range,viewingHint,Parent ARK,Item ARK,Object Type,Rights.copyrightStatus,Rights statement (local)
Masters/sinaimasters/syr/syriac_0240/sld_syr0240_0048_f_023r.tif,48,discovery,f. 023r,Text,,ark:/21198/z13v0mhm,ark:/21198/z13v0mhm/3d72mn74,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/syr/syriac_0240/sld_syr0240_0049_f_023v.tif,49,discovery,f. 023v,Text,,ark:/21198/z13v0mhm,ark:/21198/z13v0mhm/kc05fh09,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/syr/syriac_0240/sld_syr0240_0050_f_024r.tif,50,discovery,f. 024r,Text,,ark:/21198/z13v0mhm,ark:/21198/z13v0mhm/rx07bp21,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/syr/syriac_0240/sld_syr0240_0051_f_024v.tif,51,discovery,f. 024v,Text,,ark:/21198/z13v0mhm,ark:/21198/z13v0mhm/fx70k566,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/syr/syriac_0240/sld_syr0240_0052_f_025r.tif,52,discovery,f. 025r,Text,,ark:/21198/z13v0mhm,ark:/21198/z13v0mhm/0c650p6q,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/syr/syriac_0240/sld_syr0240_0053_f_025v.tif,53,discovery,f. 025v,Text,,ark:/21198/z13v0mhm,ark:/21198/z13v0mhm/3746g699,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/syr/syriac_0240/sld_syr0240_0054_f_026r.tif,54,discovery,f. 026r,Text,,ark:/21198/z13v0mhm,ark:/21198/z13v0mhm/7222n62p,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/syr/syriac_0240/sld_syr0240_0055_f_026v.tif,55,discovery,f. 026v,Text,,ark:/21198/z13v0mhm,ark:/21198/z13v0mhm/3t75bh74,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/syr/syriac_0240/sld_syr0240_0056_f_027r.tif,56,discovery,f. 027r,Text,,ark:/21198/z13v0mhm,ark:/21198/z13v0mhm/cx023j8c,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/syr/syriac_0240/sld_syr0240_0057_f_027v.tif,57,discovery,f. 027v,Text,,ark:/21198/z13v0mhm,ark:/21198/z13v0mhm/gf32vt2t,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/syr/syriac_0240/sld_syr0240_0058_f_028r.tif,58,discovery,f. 028r,Text,,ark:/21198/z13v0mhm,ark:/21198/z13v0mhm/3k954b93,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/syr/syriac_0240/sld_syr0240_0059_f_028v.tif,59,discovery,f. 028v,Text,,ark:/21198/z13v0mhm,ark:/21198/z13v0mhm/h6858613,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/syr/syriac_0240/sld_syr0240_0060_f_029r.tif,60,discovery,f. 029r,Text,,ark:/21198/z13v0mhm,ark:/21198/z13v0mhm/t644213r,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/syr/syriac_0240/sld_syr0240_0061_f_029v.tif,61,discovery,f. 029v,Text,,ark:/21198/z13v0mhm,ark:/21198/z13v0mhm/kq085n20,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/syr/syriac_0240/sld_syr0240_0062_f_030r.tif,62,discovery,f. 030r,Text,,ark:/21198/z13v0mhm,ark:/21198/z13v0mhm/3z14pk5t,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/syr/syriac_0240/sld_syr0240_0063_f_030v.tif,63,discovery,f. 030v,Text,,ark:/21198/z13v0mhm,ark:/21198/z13v0mhm/9z52zr9h,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/syr/syriac_0240/sld_syr0240_0064_f_031r.tif,64,discovery,f. 031r,Text,,ark:/21198/z13v0mhm,ark:/21198/z13v0mhm/b0112m8d,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/syr/syriac_0240/sld_syr0240_0065_f_031v.tif,65,discovery,f. 031v,Text,,ark:/21198/z13v0mhm,ark:/21198/z13v0mhm/5x17pc5m,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/syr/syriac_0240/sld_syr0240_0066_f_032r.tif,66,discovery,f. 032r,Text,,ark:/21198/z13v0mhm,ark:/21198/z13v0mhm/6955694c,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/syr/syriac_0240/sld_syr0240_0067_f_032v.tif,67,discovery,f. 032v,Text,,ark:/21198/z13v0mhm,ark:/21198/z13v0mhm/f756g593,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/syr/syriac_0240/sld_syr0240_0068_f_033r.tif,68,discovery,f. 033r,Text,,ark:/21198/z13v0mhm,ark:/21198/z13v0mhm/gh44702n,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/syr/syriac_0240/sld_syr0240_0069_f_033v.tif,69,discovery,f. 033v,Text,,ark:/21198/z13v0mhm,ark:/21198/z13v0mhm/5s86864b,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/syr/syriac_0240/sld_syr0240_0070_f_034r.tif,70,discovery,f. 034r,Text,,ark:/21198/z13v0mhm,ark:/21198/z13v0mhm/r366k57p,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/syr/syriac_0240/sld_syr0240_0071_f_034v.tif,71,discovery,f. 034v,Text,,ark:/21198/z13v0mhm,ark:/21198/z13v0mhm/d8772n3x,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/syr/syriac_0240/sld_syr0240_0072_f_035r.tif,72,discovery,f. 035r,Text,,ark:/21198/z13v0mhm,ark:/21198/z13v0mhm/1b02wr4g,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/syr/syriac_0240/sld_syr0240_0073_f_035v.tif,73,discovery,f. 035v,Text,,ark:/21198/z13v0mhm,ark:/21198/z13v0mhm/np83jw4c,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/syr/syriac_0240/sld_syr0240_0074_f_036r.tif,74,discovery,f. 036r,Text,,ark:/21198/z13v0mhm,ark:/21198/z13v0mhm/8h298z9x,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/syr/syriac_0240/sld_syr0240_0075_f_036v.tif,75,discovery,f. 036v,Text,,ark:/21198/z13v0mhm,ark:/21198/z13v0mhm/9w30vm6m,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/syr/syriac_0240/sld_syr0240_0076_f_037r.tif,76,discovery,f. 037r,Text,,ark:/21198/z13v0mhm,ark:/21198/z13v0mhm/3422v323,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
