File Name,Item Sequence,Visibility,Title,IIIF Range,viewingHint,Parent ARK,Item ARK,Object Type,Rights.statementLocal
Masters/sinaimasters/ara/arabic_0441/sld_arb0441_0001_a_1.tif,1,discovery,Front Board Outside,Front matter,,ark:/21198/z1x93fkh,ark:/21198/z1x93fkh/9s83mw80,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0441/sld_arb0441_0002_b_000.tif,2,discovery,Front Board Inside,Front matter,,ark:/21198/z1x93fkh,ark:/21198/z1x93fkh/rc79qt7p,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0441/sld_arb0441_0003_f_001r.tif,3,discovery,f. 001r,Text,,ark:/21198/z1x93fkh,ark:/21198/z1x93fkh/gs84p07r,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0441/sld_arb0441_0004_f_001v.tif,4,discovery,f. 001v,Text,,ark:/21198/z1x93fkh,ark:/21198/z1x93fkh/4f927t8n,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0441/sld_arb0441_0005_f_002r.tif,5,discovery,f. 002r,Text,,ark:/21198/z1x93fkh,ark:/21198/z1x93fkh/dm51rn88,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0441/sld_arb0441_0006_f_002v.tif,6,discovery,f. 002v,Text,,ark:/21198/z1x93fkh,ark:/21198/z1x93fkh/cx21gp5t,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0441/sld_arb0441_0007_f_003r.tif,7,discovery,f. 003r,Text,,ark:/21198/z1x93fkh,ark:/21198/z1x93fkh/fg075790,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0441/sld_arb0441_0008_f_003v.tif,8,discovery,f. 003v,Text,,ark:/21198/z1x93fkh,ark:/21198/z1x93fkh/kx50287m,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0441/sld_arb0441_0009_f_004r.tif,9,discovery,f. 004r,Text,,ark:/21198/z1x93fkh,ark:/21198/z1x93fkh/kw52wr04,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0441/sld_arb0441_0010_f_004v.tif,10,discovery,f. 004v,Text,,ark:/21198/z1x93fkh,ark:/21198/z1x93fkh/x762t061,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
