File Name,Item Sequence,Visibility,Title,IIIF Range,viewingHint,Parent ARK,Item ARK,Object Type,Rights.copyrightStatus,Rights statement (local)
Masters/sinaimasters/ara/arabic_0032/sld_arb0032_0012_f_005r.tif,12,discovery,f. 005r,Text,,ark:/21198/z1nz9bx3,ark:/21198/z1nz9bx3/j5710t5v,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0032/sld_arb0032_0013_f_005v.tif,13,discovery,f. 005v,Text,,ark:/21198/z1nz9bx3,ark:/21198/z1nz9bx3/7v91nd86,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0032/sld_arb0032_0014_f_006r.tif,14,discovery,f. 006r,Text,,ark:/21198/z1nz9bx3,ark:/21198/z1nz9bx3/0q93ms4f,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0032/sld_arb0032_0015_f_006v.tif,15,discovery,f. 006v,Text,,ark:/21198/z1nz9bx3,ark:/21198/z1nz9bx3/xt171x70,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0032/sld_arb0032_0016_f_007r.tif,16,discovery,f. 007r,Text,,ark:/21198/z1nz9bx3,ark:/21198/z1nz9bx3/qf16nj0s,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0032/sld_arb0032_0017_f_007v.tif,17,discovery,f. 007v,Text,,ark:/21198/z1nz9bx3,ark:/21198/z1nz9bx3/4w79wb0z,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0032/sld_arb0032_0018_f_008r.tif,18,discovery,f. 008r,Text,,ark:/21198/z1nz9bx3,ark:/21198/z1nz9bx3/sv07068n,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0032/sld_arb0032_0019_f_008v.tif,19,discovery,f. 008v,Text,,ark:/21198/z1nz9bx3,ark:/21198/z1nz9bx3/6p167n8c,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0032/sld_arb0032_0020_f_009r.tif,20,discovery,f. 009r,Text,,ark:/21198/z1nz9bx3,ark:/21198/z1nz9bx3/b478w69j,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0032/sld_arb0032_0021_f_009v.tif,21,discovery,f. 009v,Text,,ark:/21198/z1nz9bx3,ark:/21198/z1nz9bx3/z009dh7h,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0032/sld_arb0032_0022_f_010r.tif,22,discovery,f. 010r,Text,,ark:/21198/z1nz9bx3,ark:/21198/z1nz9bx3/g2793z88,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0032/sld_arb0032_0023_f_010v.tif,23,discovery,f. 010v,Text,,ark:/21198/z1nz9bx3,ark:/21198/z1nz9bx3/wz08475r,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0032/sld_arb0032_0024_f_011r.tif,24,discovery,f. 011r,Text,,ark:/21198/z1nz9bx3,ark:/21198/z1nz9bx3/fq25623z,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0032/sld_arb0032_0025_f_011v.tif,25,discovery,f. 011v,Text,,ark:/21198/z1nz9bx3,ark:/21198/z1nz9bx3/vs18mf17,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0032/sld_arb0032_0026_f_012r.tif,26,discovery,f. 012r,Text,,ark:/21198/z1nz9bx3,ark:/21198/z1nz9bx3/p905p20f,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0032/sld_arb0032_0027_f_012v.tif,27,discovery,f. 012v,Text,,ark:/21198/z1nz9bx3,ark:/21198/z1nz9bx3/3991hp33,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0032/sld_arb0032_0028_f_013r.tif,28,discovery,f. 013r,Text,,ark:/21198/z1nz9bx3,ark:/21198/z1nz9bx3/3m451d9x,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0032/sld_arb0032_0029_f_013v.tif,29,discovery,f. 013v,Text,,ark:/21198/z1nz9bx3,ark:/21198/z1nz9bx3/cm87mt4s,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0032/sld_arb0032_0030_f_014r.tif,30,discovery,f. 014r,Text,,ark:/21198/z1nz9bx3,ark:/21198/z1nz9bx3/8728c862,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0032/sld_arb0032_0031_f_014v.tif,31,discovery,f. 014v,Text,,ark:/21198/z1nz9bx3,ark:/21198/z1nz9bx3/7s801m0n,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0032/sld_arb0032_0032_f_015r.tif,32,discovery,f. 015r,Text,,ark:/21198/z1nz9bx3,ark:/21198/z1nz9bx3/x334g33w,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0032/sld_arb0032_0033_f_015v.tif,33,discovery,f. 015v,Text,,ark:/21198/z1nz9bx3,ark:/21198/z1nz9bx3/gh141s6z,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0032/sld_arb0032_0034_f_016r.tif,34,discovery,f. 016r,Text,,ark:/21198/z1nz9bx3,ark:/21198/z1nz9bx3/rf06nv7h,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0032/sld_arb0032_0035_f_016v.tif,35,discovery,f. 016v,Text,,ark:/21198/z1nz9bx3,ark:/21198/z1nz9bx3/94447h9r,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0032/sld_arb0032_0036_f_017r.tif,36,discovery,f. 017r,Text,,ark:/21198/z1nz9bx3,ark:/21198/z1nz9bx3/p178sv5d,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0032/sld_arb0032_0037_f_017v.tif,37,discovery,f. 017v,Text,,ark:/21198/z1nz9bx3,ark:/21198/z1nz9bx3/0358324w,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0032/sld_arb0032_0038_f_018r.tif,38,discovery,f. 018r,Text,,ark:/21198/z1nz9bx3,ark:/21198/z1nz9bx3/c725d391,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0032/sld_arb0032_0039_f_018v.tif,39,discovery,f. 018v,Text,,ark:/21198/z1nz9bx3,ark:/21198/z1nz9bx3/f6966h6q,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0032/sld_arb0032_0040_f_019r.tif,40,discovery,f. 019r,Text,,ark:/21198/z1nz9bx3,ark:/21198/z1nz9bx3/ng93bp8d,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0032/sld_arb0032_0041_f_019v.tif,41,discovery,f. 019v,Text,,ark:/21198/z1nz9bx3,ark:/21198/z1nz9bx3/1x46sw9z,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0032/sld_arb0032_0042_f_020r.tif,42,discovery,f. 020r,Text,,ark:/21198/z1nz9bx3,ark:/21198/z1nz9bx3/3628cx17,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0032/sld_arb0032_0043_f_020v.tif,43,discovery,f. 020v,Text,,ark:/21198/z1nz9bx3,ark:/21198/z1nz9bx3/2x30sj9r,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0032/sld_arb0032_0044_f_021r.tif,44,discovery,f. 021r,Text,,ark:/21198/z1nz9bx3,ark:/21198/z1nz9bx3/dd97n53r,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0032/sld_arb0032_0045_f_021v.tif,45,discovery,f. 021v,Text,,ark:/21198/z1nz9bx3,ark:/21198/z1nz9bx3/0v23sk08,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0032/sld_arb0032_0046_f_022r.tif,46,discovery,f. 022r,Text,,ark:/21198/z1nz9bx3,ark:/21198/z1nz9bx3/c634w43b,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0032/sld_arb0032_0047_f_022v.tif,47,discovery,f. 022v,Text,,ark:/21198/z1nz9bx3,ark:/21198/z1nz9bx3/mc89652n,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0032/sld_arb0032_0048_f_023r.tif,48,discovery,f. 023r,Text,,ark:/21198/z1nz9bx3,ark:/21198/z1nz9bx3/zb51jv76,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0032/sld_arb0032_0049_f_023v.tif,49,discovery,f. 023v,Text,,ark:/21198/z1nz9bx3,ark:/21198/z1nz9bx3/x6866m88,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0032/sld_arb0032_0050_f_024r.tif,50,discovery,f. 024r,Text,,ark:/21198/z1nz9bx3,ark:/21198/z1nz9bx3/8d22n55n,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0032/sld_arb0032_0051_f_024v.tif,51,discovery,f. 024v,Text,,ark:/21198/z1nz9bx3,ark:/21198/z1nz9bx3/6026dr69,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0032/sld_arb0032_0052_f_025r.tif,52,discovery,f. 025r,Text,,ark:/21198/z1nz9bx3,ark:/21198/z1nz9bx3/2197934t,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0032/sld_arb0032_0053_f_025v.tif,53,discovery,f. 025v,Text,,ark:/21198/z1nz9bx3,ark:/21198/z1nz9bx3/p728hh3g,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0032/sld_arb0032_0054_f_026r.tif,54,discovery,f. 026r,Text,,ark:/21198/z1nz9bx3,ark:/21198/z1nz9bx3/cr223r5r,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0032/sld_arb0032_0055_f_026v.tif,55,discovery,f. 026v,Text,,ark:/21198/z1nz9bx3,ark:/21198/z1nz9bx3/nz51tj1x,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0032/sld_arb0032_0056_f_027r.tif,56,discovery,f. 027r,Text,,ark:/21198/z1nz9bx3,ark:/21198/z1nz9bx3/j7106b7n,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0032/sld_arb0032_0057_f_027v.tif,57,discovery,f. 027v,Text,,ark:/21198/z1nz9bx3,ark:/21198/z1nz9bx3/m2571f2b,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0032/sld_arb0032_0058_f_028r.tif,58,discovery,f. 028r,Text,,ark:/21198/z1nz9bx3,ark:/21198/z1nz9bx3/vb42rv5q,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0032/sld_arb0032_0059_f_028v.tif,59,discovery,f. 028v,Text,,ark:/21198/z1nz9bx3,ark:/21198/z1nz9bx3/gp18zk7k,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0032/sld_arb0032_0060_f_029r.tif,60,discovery,f. 029r,Text,,ark:/21198/z1nz9bx3,ark:/21198/z1nz9bx3/5138xs5t,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0032/sld_arb0032_0061_f_029v.tif,61,discovery,f. 029v,Text,,ark:/21198/z1nz9bx3,ark:/21198/z1nz9bx3/9m194b1s,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0032/sld_arb0032_0062_f_030r.tif,62,discovery,f. 030r,Text,,ark:/21198/z1nz9bx3,ark:/21198/z1nz9bx3/f9084q1p,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0032/sld_arb0032_0063_f_030v.tif,63,discovery,f. 030v,Text,,ark:/21198/z1nz9bx3,ark:/21198/z1nz9bx3/bx27w14g,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0032/sld_arb0032_0064_f_031_031r.tif,64,discovery,031 031r,Text,,ark:/21198/z1nz9bx3,ark:/21198/z1nz9bx3/fv188t5s,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0032/sld_arb0032_0065_f_031_031v.tif,65,discovery,031 031v,Text,,ark:/21198/z1nz9bx3,ark:/21198/z1nz9bx3/9f188p41,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0032/sld_arb0032_0066_f_031_032r.tif,66,discovery,031 032r,Text,,ark:/21198/z1nz9bx3,ark:/21198/z1nz9bx3/8z45qc48,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0032/sld_arb0032_0067_f_031_032v.tif,67,discovery,031 032v,Text,,ark:/21198/z1nz9bx3,ark:/21198/z1nz9bx3/dn638760,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0032/sld_arb0032_0068_f_031_033r.tif,68,discovery,031 033r,Text,,ark:/21198/z1nz9bx3,ark:/21198/z1nz9bx3/0m78hn3c,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0032/sld_arb0032_0069_f_031_033v.tif,69,discovery,031 033v,Text,,ark:/21198/z1nz9bx3,ark:/21198/z1nz9bx3/4s467q4d,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0032/sld_arb0032_0070_f_031r.tif,70,discovery,f. 031r,Text,,ark:/21198/z1nz9bx3,ark:/21198/z1nz9bx3/2j51vv3d,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0032/sld_arb0032_0071_f_031v.tif,71,discovery,f. 031v,Text,,ark:/21198/z1nz9bx3,ark:/21198/z1nz9bx3/q517c315,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0032/sld_arb0032_0072_f_032r.tif,72,discovery,f. 032r,Text,,ark:/21198/z1nz9bx3,ark:/21198/z1nz9bx3/w7121j3q,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0032/sld_arb0032_0073_f_032v.tif,73,discovery,f. 032v,Text,,ark:/21198/z1nz9bx3,ark:/21198/z1nz9bx3/s139kp0f,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0032/sld_arb0032_0074_f_033r.tif,74,discovery,f. 033r,Text,,ark:/21198/z1nz9bx3,ark:/21198/z1nz9bx3/qn327g24,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0032/sld_arb0032_0075_f_033v.tif,75,discovery,f. 033v,Text,,ark:/21198/z1nz9bx3,ark:/21198/z1nz9bx3/r125cs2p,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
