File Name,Item Sequence,Visibility,Title,IIIF Range,viewingHint,Parent ARK,Item ARK,Object Type,Rights.statementLocal,Source
Masters/sinaimasters/ara/arabic_0294/sld_arb0294_0001_f_001r.tif,1,discovery,f. 001r,Text,,ark:/21198/z1q53szb,ark:/21198/z1q53szb/qq64gv4g,ChildWork,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 294
Masters/sinaimasters/ara/arabic_0294/sld_arb0294_0002_f_001v.tif,2,discovery,f. 001v,Text,,ark:/21198/z1q53szb,ark:/21198/z1q53szb/cq359513,ChildWork,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 294
Masters/sinaimasters/ara/arabic_0294/sld_arb0294_0003_f_002r.tif,3,discovery,f. 002r,Text,,ark:/21198/z1q53szb,ark:/21198/z1q53szb/zk79391n,ChildWork,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 294
Masters/sinaimasters/ara/arabic_0294/sld_arb0294_0004_f_002v.tif,4,discovery,f. 002v,Text,,ark:/21198/z1q53szb,ark:/21198/z1q53szb/h878b994,ChildWork,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 294
Masters/sinaimasters/ara/arabic_0294/sld_arb0294_0005_f_004r.tif,5,discovery,f. 004r,Text,,ark:/21198/z1q53szb,ark:/21198/z1q53szb/fd87nj62,ChildWork,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 294
Masters/sinaimasters/ara/arabic_0294/sld_arb0294_0006_f_004v.tif,6,discovery,f. 004v,Text,,ark:/21198/z1q53szb,ark:/21198/z1q53szb/6f77dv27,ChildWork,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 294
Masters/sinaimasters/ara/arabic_0294/sld_arb0294_0007_f_005r.tif,7,discovery,f. 005r,Text,,ark:/21198/z1q53szb,ark:/21198/z1q53szb/0p22pn8n,ChildWork,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 294
Masters/sinaimasters/ara/arabic_0294/sld_arb0294_0008_f_005v.tif,8,discovery,f. 005v,Text,,ark:/21198/z1q53szb,ark:/21198/z1q53szb/s493tt5j,ChildWork,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 294
Masters/sinaimasters/ara/arabic_0294/sld_arb0294_0009_f_006r.tif,9,discovery,f. 006r,Text,,ark:/21198/z1q53szb,ark:/21198/z1q53szb/s744js0c,ChildWork,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 294
Masters/sinaimasters/ara/arabic_0294/sld_arb0294_0010_f_006v.tif,10,discovery,f. 006v,Text,,ark:/21198/z1q53szb,ark:/21198/z1q53szb/vc17nc44,ChildWork,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 294
Masters/sinaimasters/ara/arabic_0294/sld_arb0294_0011_f_007r.tif,11,discovery,f. 007r,Text,,ark:/21198/z1q53szb,ark:/21198/z1q53szb/1x70xn0s,ChildWork,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 294
Masters/sinaimasters/ara/arabic_0294/sld_arb0294_0012_f_007v.tif,12,discovery,f. 007v,Text,,ark:/21198/z1q53szb,ark:/21198/z1q53szb/2q80gw8h,ChildWork,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 294
Masters/sinaimasters/ara/arabic_0294/sld_arb0294_0013_f_008r.tif,13,discovery,f. 008r,Text,,ark:/21198/z1q53szb,ark:/21198/z1q53szb/xw80744f,ChildWork,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 294
Masters/sinaimasters/ara/arabic_0294/sld_arb0294_0014_f_008v.tif,14,discovery,f. 008v,Text,,ark:/21198/z1q53szb,ark:/21198/z1q53szb/dk77433p,ChildWork,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 294
Masters/sinaimasters/ara/arabic_0294/sld_arb0294_0015_f_009r.tif,15,discovery,f. 009r,Text,,ark:/21198/z1q53szb,ark:/21198/z1q53szb/m174zw0s,ChildWork,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 294
Masters/sinaimasters/ara/arabic_0294/sld_arb0294_0016_f_009v.tif,16,discovery,f. 009v,Text,,ark:/21198/z1q53szb,ark:/21198/z1q53szb/zz51159x,ChildWork,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 294
Masters/sinaimasters/ara/arabic_0294/sld_arb0294_0017_f_010r.tif,17,discovery,f. 010r,Text,,ark:/21198/z1q53szb,ark:/21198/z1q53szb/rd01n117,ChildWork,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 294
Masters/sinaimasters/ara/arabic_0294/sld_arb0294_0018_f_010v.tif,18,discovery,f. 010v,Text,,ark:/21198/z1q53szb,ark:/21198/z1q53szb/mv523x22,ChildWork,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 294
Masters/sinaimasters/ara/arabic_0294/sld_arb0294_0019_f_011r.tif,19,discovery,f. 011r,Text,,ark:/21198/z1q53szb,ark:/21198/z1q53szb/2s42cq7k,ChildWork,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 294
Masters/sinaimasters/ara/arabic_0294/sld_arb0294_0020_f_011v.tif,20,discovery,f. 011v,Text,,ark:/21198/z1q53szb,ark:/21198/z1q53szb/3d55rv40,ChildWork,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 294
Masters/sinaimasters/ara/arabic_0294/sld_arb0294_0021_f_012r.tif,21,discovery,f. 012r,Text,,ark:/21198/z1q53szb,ark:/21198/z1q53szb/12197j76,ChildWork,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 294
Masters/sinaimasters/ara/arabic_0294/sld_arb0294_0022_f_012v.tif,22,discovery,f. 012v,Text,,ark:/21198/z1q53szb,ark:/21198/z1q53szb/nm10pw09,ChildWork,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 294
Masters/sinaimasters/ara/arabic_0294/sld_arb0294_0023_f_013r.tif,23,discovery,f. 013r,Text,,ark:/21198/z1q53szb,ark:/21198/z1q53szb/2t00k22n,ChildWork,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 294
Masters/sinaimasters/ara/arabic_0294/sld_arb0294_0024_f_013v.tif,24,discovery,f. 013v,Text,,ark:/21198/z1q53szb,ark:/21198/z1q53szb/qp089f4w,ChildWork,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 294
Masters/sinaimasters/ara/arabic_0294/sld_arb0294_0025_f_014r.tif,25,discovery,f. 014r,Text,,ark:/21198/z1q53szb,ark:/21198/z1q53szb/f017zg5m,ChildWork,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 294
Masters/sinaimasters/ara/arabic_0294/sld_arb0294_0026_f_014v.tif,26,discovery,f. 014v,Text,,ark:/21198/z1q53szb,ark:/21198/z1q53szb/q214g369,ChildWork,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 294
Masters/sinaimasters/ara/arabic_0294/sld_arb0294_0027_f_015r.tif,27,discovery,f. 015r,Text,,ark:/21198/z1q53szb,ark:/21198/z1q53szb/h0083r71,ChildWork,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 294
