File Name,Item Sequence,Visibility,Title,IIIF Range,viewingHint,Parent ARK,Item ARK,Object Type,Rights.copyrightStatus,Rights.statementLocal,Source
Masters/sinaimasters/ara/arabic_0077/sld_arb0077_0001_a_1.tif,1,discovery,Front Board Outside,Front matter,,"ark:/21198/z15b15vj
","ark:/21198/z15b15vj/br21c486
",ChildWork,copyrighted,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 77
Masters/sinaimasters/ara/arabic_0077/sld_arb0077_0002_b_000.tif,2,discovery,Front Board Inside,Front matter,,"ark:/21198/z15b15vj
","ark:/21198/z15b15vj/2972mt5n
",ChildWork,copyrighted,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 77
Masters/sinaimasters/ara/arabic_0077/sld_arb0077_0003_f_001r.tif,3,discovery,f. 001r,Text,,"ark:/21198/z15b15vj
","ark:/21198/z15b15vj/pg938009
",ChildWork,copyrighted,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 77
Masters/sinaimasters/ara/arabic_0077/sld_arb0077_0004_f_001v.tif,4,discovery,f. 001v,Text,,"ark:/21198/z15b15vj
","ark:/21198/z15b15vj/9m02jw4d
",ChildWork,copyrighted,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 77
Masters/sinaimasters/ara/arabic_0077/sld_arb0077_0005_f_002r.tif,5,discovery,f. 002r,Text,,"ark:/21198/z15b15vj
","ark:/21198/z15b15vj/m787wj3j
",ChildWork,copyrighted,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 77
Masters/sinaimasters/ara/arabic_0077/sld_arb0077_0006_f_002v.tif,6,discovery,f. 002v,Text,,"ark:/21198/z15b15vj
","ark:/21198/z15b15vj/9358jn9t
",ChildWork,copyrighted,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 77
Masters/sinaimasters/ara/arabic_0077/sld_arb0077_0007_f_003r.tif,7,discovery,f. 003r,Text,,"ark:/21198/z15b15vj
","ark:/21198/z15b15vj/s3412370
",ChildWork,copyrighted,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 77
Masters/sinaimasters/ara/arabic_0077/sld_arb0077_0008_f_003v.tif,8,discovery,f. 003v,Text,,"ark:/21198/z15b15vj
","ark:/21198/z15b15vj/9h18wh9g
",ChildWork,copyrighted,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 77
Masters/sinaimasters/ara/arabic_0077/sld_arb0077_0009_f_004r.tif,9,discovery,f. 004r,Text,,"ark:/21198/z15b15vj
","ark:/21198/z15b15vj/61983t74
",ChildWork,copyrighted,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 77
Masters/sinaimasters/ara/arabic_0077/sld_arb0077_0010_f_004v.tif,10,discovery,f. 004v,Text,,"ark:/21198/z15b15vj
","ark:/21198/z15b15vj/qg880x2c
",ChildWork,copyrighted,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 77
