File Name,Item Sequence,Visibility,Title,IIIF Range,viewingHint,Parent ARK,Item ARK,Object Type,Rights.copyrightStatus,Rights.statementLocal,Source
Masters/sinaimasters/ara/arabic_0087/sld_arb0087_0001_a_1.tif,1,discovery,Front Board Outside,Front matter,,,,ChildWork,copyrighted,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 87
Masters/sinaimasters/ara/arabic_0087/sld_arb0087_0002_b_000.tif,2,discovery,Front Board Inside,Front matter,,,,ChildWork,copyrighted,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 87
Masters/sinaimasters/ara/arabic_0087/sld_arb0087_0003_b_001r.tif,3,discovery,Flyleaf 001r,Front matter,,,,ChildWork,copyrighted,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 87
Masters/sinaimasters/ara/arabic_0087/sld_arb0087_0004_b_001v.tif,4,discovery,Flyleaf 001v,Front matter,,,,ChildWork,copyrighted,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 87
Masters/sinaimasters/ara/arabic_0087/sld_arb0087_0005_f_001r.tif,5,discovery,f. 001r,Text,,,,ChildWork,copyrighted,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 87
Masters/sinaimasters/ara/arabic_0087/sld_arb0087_0006_f_001v.tif,6,discovery,f. 001v,Text,,,,ChildWork,copyrighted,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 87
Masters/sinaimasters/ara/arabic_0087/sld_arb0087_0007_f_002r.tif,7,discovery,f. 002r,Text,,,,ChildWork,copyrighted,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 87
Masters/sinaimasters/ara/arabic_0087/sld_arb0087_0008_f_002v.tif,8,discovery,f. 002v,Text,,,,ChildWork,copyrighted,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 87
Masters/sinaimasters/ara/arabic_0087/sld_arb0087_0009_f_003r.tif,9,discovery,f. 003r,Text,,,,ChildWork,copyrighted,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 87
Masters/sinaimasters/ara/arabic_0087/sld_arb0087_0010_f_003v.tif,10,discovery,f. 003v,Text,,,,ChildWork,copyrighted,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 87
Masters/sinaimasters/ara/arabic_0087/sld_arb0087_0011_f_004r.tif,11,discovery,f. 004r,Text,,,,ChildWork,copyrighted,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 87
Masters/sinaimasters/ara/arabic_0087/sld_arb0087_0012_f_004v.tif,12,discovery,f. 004v,Text,,,,ChildWork,copyrighted,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 87
Masters/sinaimasters/ara/arabic_0087/sld_arb0087_0013_f_005r.tif,13,discovery,f. 005r,Text,,,,ChildWork,copyrighted,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 87
Masters/sinaimasters/ara/arabic_0087/sld_arb0087_0014_f_005v.tif,14,discovery,f. 005v,Text,,,,ChildWork,copyrighted,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 87
Masters/sinaimasters/ara/arabic_0087/sld_arb0087_0015_f_006r.tif,15,discovery,f. 006r,Text,,,,ChildWork,copyrighted,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 87
Masters/sinaimasters/ara/arabic_0087/sld_arb0087_0016_f_006v.tif,16,discovery,f. 006v,Text,,,,ChildWork,copyrighted,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 87
Masters/sinaimasters/ara/arabic_0087/sld_arb0087_0017_f_007r.tif,17,discovery,f. 007r,Text,,,,ChildWork,copyrighted,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 87
Masters/sinaimasters/ara/arabic_0087/sld_arb0087_0018_f_007v.tif,18,discovery,f. 007v,Text,,,,ChildWork,copyrighted,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 87
