"File Name","Item Sequence","Visibility","Title","IIIF Range","viewingHint","Parent ARK","Item ARK","Object Type","Rights.statementLocal","Source","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Masters/sinaimasters/syr/syriac_0024/sld_syr0024_0001_a_1.tif","1","sinai","Front Board Outside","Front matter","","ark:/21198/z14f3d5z","ark:/21198/z14f3d5z/7p018j80","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","Sinai Syriac 24","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14f3d5z%2F7p018j80",""
"Masters/sinaimasters/syr/syriac_0024/sld_syr0024_0002_b_000.tif","2","sinai","Front Board Inside","Front matter","","ark:/21198/z14f3d5z","ark:/21198/z14f3d5z/3688w53h","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","Sinai Syriac 24","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14f3d5z%2F3688w53h",""
"Masters/sinaimasters/syr/syriac_0024/sld_syr0024_0003_f_001r.tif","3","sinai","f. 001r","Text","","ark:/21198/z14f3d5z","ark:/21198/z14f3d5z/dj31kb14","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","Sinai Syriac 24","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14f3d5z%2Fdj31kb14",""
"Masters/sinaimasters/syr/syriac_0024/sld_syr0024_0004_f_001v.tif","4","sinai","f. 001v","Text","","ark:/21198/z14f3d5z","ark:/21198/z14f3d5z/7s231q6z","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","Sinai Syriac 24","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14f3d5z%2F7s231q6z",""
"Masters/sinaimasters/syr/syriac_0024/sld_syr0024_0005_f_002r.tif","5","sinai","f. 002r","Text","","ark:/21198/z14f3d5z","ark:/21198/z14f3d5z/5v69zp7d","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","Sinai Syriac 24","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14f3d5z%2F5v69zp7d",""
"Masters/sinaimasters/syr/syriac_0024/sld_syr0024_0006_f_002v.tif","6","sinai","f. 002v","Text","","ark:/21198/z14f3d5z","ark:/21198/z14f3d5z/jx12877w","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","Sinai Syriac 24","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14f3d5z%2Fjx12877w",""
"Masters/sinaimasters/syr/syriac_0024/sld_syr0024_0007_f_003r.tif","7","sinai","f. 003r","Text","","ark:/21198/z14f3d5z","ark:/21198/z14f3d5z/k111vb0m","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","Sinai Syriac 24","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14f3d5z%2Fk111vb0m",""
"Masters/sinaimasters/syr/syriac_0024/sld_syr0024_0008_f_003v.tif","8","sinai","f. 003v","Text","","ark:/21198/z14f3d5z","ark:/21198/z14f3d5z/kp06qb0k","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","Sinai Syriac 24","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14f3d5z%2Fkp06qb0k",""
"Masters/sinaimasters/syr/syriac_0024/sld_syr0024_0009_f_004r.tif","9","sinai","f. 004r","Text","","ark:/21198/z14f3d5z","ark:/21198/z14f3d5z/6221bb50","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","Sinai Syriac 24","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14f3d5z%2F6221bb50",""
"Masters/sinaimasters/syr/syriac_0024/sld_syr0024_0010_f_004v.tif","10","sinai","f. 004v","Text","","ark:/21198/z14f3d5z","ark:/21198/z14f3d5z/9151d758","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","Sinai Syriac 24","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14f3d5z%2F9151d758",""
