File Name,Item Sequence,Visibility,Title,IIIF Range,viewingHint,Parent ARK,Item ARK,Object Type,Rights.statementLocal,Source,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Masters/sinaimasters/syr/syriac_0026/sld_syr0026_0001_f_001r.tif,1,sinai,f. 1r,Text,,ark:/21198/z1r51d8c,ark:/21198/z1r51d8c/gj38dh06,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 26,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r51d8c%2Fgj38dh06,
Masters/sinaimasters/syr/syriac_0026/sld_syr0026_0002_f_001v.tif,2,sinai,f. 1v,Text,,ark:/21198/z1r51d8c,ark:/21198/z1r51d8c/bk258r5g,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 26,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r51d8c%2Fbk258r5g,
Masters/sinaimasters/syr/syriac_0026/sld_syr0026_0003_f_002r.tif,3,sinai,f. 2r,Text,,ark:/21198/z1r51d8c,ark:/21198/z1r51d8c/jz75gp2x,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 26,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r51d8c%2Fjz75gp2x,
Masters/sinaimasters/syr/syriac_0026/sld_syr0026_0004_f_002v.tif,4,sinai,f. 2v,Text,,ark:/21198/z1r51d8c,ark:/21198/z1r51d8c/7s40dm11,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 26,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r51d8c%2F7s40dm11,
Masters/sinaimasters/syr/syriac_0026/sld_syr0026_0005_f_003r.tif,5,sinai,f. 3r,Text,,ark:/21198/z1r51d8c,ark:/21198/z1r51d8c/m439fp2m,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 26,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r51d8c%2Fm439fp2m,
Masters/sinaimasters/syr/syriac_0026/sld_syr0026_0006_f_003v.tif,6,sinai,f. 3v,Text,,ark:/21198/z1r51d8c,ark:/21198/z1r51d8c/7g75pq3d,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 26,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r51d8c%2F7g75pq3d,
Masters/sinaimasters/syr/syriac_0026/sld_syr0026_0007_f_004r.tif,7,sinai,f. 4r,Text,,ark:/21198/z1r51d8c,ark:/21198/z1r51d8c/gx752m2c,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 26,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r51d8c%2Fgx752m2c,
Masters/sinaimasters/syr/syriac_0026/sld_syr0026_0008_f_004v.tif,8,sinai,f. 4v,Text,,ark:/21198/z1r51d8c,ark:/21198/z1r51d8c/p901pf1d,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 26,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r51d8c%2Fp901pf1d,
Masters/sinaimasters/syr/syriac_0026/sld_syr0026_0009_f_005r.tif,9,sinai,f. 5r,Text,,ark:/21198/z1r51d8c,ark:/21198/z1r51d8c/0z05g18z,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 26,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r51d8c%2F0z05g18z,
Masters/sinaimasters/syr/syriac_0026/sld_syr0026_0010_f_005v.tif,10,sinai,f. 5v,Text,,ark:/21198/z1r51d8c,ark:/21198/z1r51d8c/x1941j5c,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 26,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r51d8c%2Fx1941j5c,
Masters/sinaimasters/syr/syriac_0026/sld_syr0026_0011_f_006r.tif,11,sinai,f. 6r,Text,,ark:/21198/z1r51d8c,ark:/21198/z1r51d8c/n2015803,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 26,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r51d8c%2Fn2015803,
Masters/sinaimasters/syr/syriac_0026/sld_syr0026_0012_f_006v.tif,12,sinai,f. 6v,Text,,ark:/21198/z1r51d8c,ark:/21198/z1r51d8c/8888m23z,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 26,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r51d8c%2F8888m23z,
Masters/sinaimasters/syr/syriac_0026/sld_syr0026_0013_f_007r.tif,13,sinai,f. 7r,Text,,ark:/21198/z1r51d8c,ark:/21198/z1r51d8c/9767sz1h,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 26,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r51d8c%2F9767sz1h,
Masters/sinaimasters/syr/syriac_0026/sld_syr0026_0014_f_007v.tif,14,sinai,f. 7v,Text,,ark:/21198/z1r51d8c,ark:/21198/z1r51d8c/pp19d880,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 26,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r51d8c%2Fpp19d880,
Masters/sinaimasters/syr/syriac_0026/sld_syr0026_0015_f_008r.tif,15,sinai,f. 8r,Text,,ark:/21198/z1r51d8c,ark:/21198/z1r51d8c/s644f74m,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 26,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r51d8c%2Fs644f74m,
Masters/sinaimasters/syr/syriac_0026/sld_syr0026_0016_f_008v.tif,16,sinai,f. 8v,Text,,ark:/21198/z1r51d8c,ark:/21198/z1r51d8c/f2636d0w,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 26,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r51d8c%2Ff2636d0w,
Masters/sinaimasters/syr/syriac_0026/sld_syr0026_0017_f_009r.tif,17,sinai,f. 9r,Text,,ark:/21198/z1r51d8c,ark:/21198/z1r51d8c/s238853b,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 26,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r51d8c%2Fs238853b,
Masters/sinaimasters/syr/syriac_0026/sld_syr0026_0018_f_009v.tif,18,sinai,f. 9v,Text,,ark:/21198/z1r51d8c,ark:/21198/z1r51d8c/xx82882h,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 26,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r51d8c%2Fxx82882h,
Masters/sinaimasters/syr/syriac_0026/sld_syr0026_0019_f_010r.tif,19,sinai,f. 10r,Text,,ark:/21198/z1r51d8c,ark:/21198/z1r51d8c/fs18dz39,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 26,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r51d8c%2Ffs18dz39,
Masters/sinaimasters/syr/syriac_0026/sld_syr0026_0020_f_010v.tif,20,sinai,f. 10v,Text,,ark:/21198/z1r51d8c,ark:/21198/z1r51d8c/kk46s65p,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 26,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r51d8c%2Fkk46s65p,
Masters/sinaimasters/syr/syriac_0026/sld_syr0026_0021_f_011r.tif,21,sinai,f. 11r,Text,,ark:/21198/z1r51d8c,ark:/21198/z1r51d8c/fs99pn09,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 26,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r51d8c%2Ffs99pn09,
Masters/sinaimasters/syr/syriac_0026/sld_syr0026_0022_f_011v.tif,22,sinai,f. 11v,Text,,ark:/21198/z1r51d8c,ark:/21198/z1r51d8c/3z72f36z,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 26,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r51d8c%2F3z72f36z,
Masters/sinaimasters/syr/syriac_0026/sld_syr0026_0023_f_012r.tif,23,sinai,f. 12r,Text,,ark:/21198/z1r51d8c,ark:/21198/z1r51d8c/b361jb31,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 26,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r51d8c%2Fb361jb31,
Masters/sinaimasters/syr/syriac_0026/sld_syr0026_0024_f_012v.tif,24,sinai,f. 12v,Text,,ark:/21198/z1r51d8c,ark:/21198/z1r51d8c/dn080c3v,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 26,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r51d8c%2Fdn080c3v,
Masters/sinaimasters/syr/syriac_0026/sld_syr0026_0025_f_013r.tif,25,sinai,f. 13r,Text,,ark:/21198/z1r51d8c,ark:/21198/z1r51d8c/qn43fs46,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 26,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r51d8c%2Fqn43fs46,
Masters/sinaimasters/syr/syriac_0026/sld_syr0026_0026_f_013v.tif,26,sinai,f. 13v,Text,,ark:/21198/z1r51d8c,ark:/21198/z1r51d8c/8s29sm2n,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 26,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r51d8c%2F8s29sm2n,
Masters/sinaimasters/syr/syriac_0026/sld_syr0026_0027_f_014r.tif,27,sinai,f. 14r,Text,,ark:/21198/z1r51d8c,ark:/21198/z1r51d8c/kh033p09,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 26,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r51d8c%2Fkh033p09,
Masters/sinaimasters/syr/syriac_0026/sld_syr0026_0028_f_014v.tif,28,sinai,f. 14v,Text,,ark:/21198/z1r51d8c,ark:/21198/z1r51d8c/77927001,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 26,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r51d8c%2F77927001,
Masters/sinaimasters/syr/syriac_0026/sld_syr0026_0029_f_015r.tif,29,sinai,f. 15r,Text,,ark:/21198/z1r51d8c,ark:/21198/z1r51d8c/tz91t740,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 26,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r51d8c%2Ftz91t740,
Masters/sinaimasters/syr/syriac_0026/sld_syr0026_0030_f_015v.tif,30,sinai,f. 15v,Text,,ark:/21198/z1r51d8c,ark:/21198/z1r51d8c/d621jx43,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 26,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r51d8c%2Fd621jx43,
