"File Name","Item Sequence","Visibility","Title","IIIF Range","viewingHint","Parent ARK","Item ARK","Object Type","Rights.statementLocal","Source","Bucketeer State","IIIF Access URL"
"Masters/sinaimasters/syrnf/syriac_nf_m_0087/sld_syrnfm0087_0001_f_001r.tif","1","sinai","f. 001r","Text","","ark:/21198/z1f784sb","ark:/21198/z1q25rdg/jj93rb5c","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","Sinai Syriac NF M 87","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q25rdg%2Fjj93rb5c"
"Masters/sinaimasters/syrnf/syriac_nf_m_0087/sld_syrnfm0087_0002_f_001v.tif","2","sinai","f. 001v","Text","","ark:/21198/z1f784sb","ark:/21198/z1q25rdg/xc10rf6c","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","Sinai Syriac NF M 87","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q25rdg%2Fxc10rf6c"
"Masters/sinaimasters/syrnf/syriac_nf_m_0087/calibration.tif","3","sinai","Calibration"," ","non-paged","ark:/21198/z1f784sb","ark:/21198/z1q25rdg/rj241160","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","Sinai Syriac NF M 87","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q25rdg%2Frj241160"
