File Name,Item Sequence,Visibility,Title,IIIF Range,viewingHint,Parent ARK,Item ARK,Object Type,Rights.statementLocal,Source
Masters/sinaimasters/syr/syriac_0215/sld_syr0215_0001_a_1.tif,1,sinai,Front Board Outside,Front matter,,ark:/21198/z12f9671,ark:/21198/z12f9671/7f03zh08,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 215
Masters/sinaimasters/syr/syriac_0215/sld_syr0215_0002_b_000.tif,2,sinai,Front Board Inside,Front matter,,ark:/21198/z12f9671,ark:/21198/z12f9671/r4173108,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 215
Masters/sinaimasters/syr/syriac_0215/sld_syr0215_0003_f_001r.tif,3,sinai,f. 001r,Text,,ark:/21198/z12f9671,ark:/21198/z12f9671/1z39v152,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 215
Masters/sinaimasters/syr/syriac_0215/sld_syr0215_0004_f_001v.tif,4,sinai,f. 001v,Text,,ark:/21198/z12f9671,ark:/21198/z12f9671/kb35vq8v,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 215
Masters/sinaimasters/syr/syriac_0215/sld_syr0215_0005_f_002r.tif,5,sinai,f. 002r,Text,,ark:/21198/z12f9671,ark:/21198/z12f9671/2933gb5s,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 215
Masters/sinaimasters/syr/syriac_0215/sld_syr0215_0006_f_002v.tif,6,sinai,f. 002v,Text,,ark:/21198/z12f9671,ark:/21198/z12f9671/jd64vm04,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 215
Masters/sinaimasters/syr/syriac_0215/sld_syr0215_0007_f_003r.tif,7,sinai,f. 003r,Text,,ark:/21198/z12f9671,ark:/21198/z12f9671/bx01rc1j,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 215
Masters/sinaimasters/syr/syriac_0215/sld_syr0215_0008_f_003v.tif,8,sinai,f. 003v,Text,,ark:/21198/z12f9671,ark:/21198/z12f9671/5m49w68g,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 215
Masters/sinaimasters/syr/syriac_0215/sld_syr0215_0009_f_004r.tif,9,sinai,f. 004r,Text,,ark:/21198/z12f9671,ark:/21198/z12f9671/k320900f,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 215
Masters/sinaimasters/syr/syriac_0215/sld_syr0215_0010_f_004v.tif,10,sinai,f. 004v,Text,,ark:/21198/z12f9671,ark:/21198/z12f9671/mt968r1j,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 215
Masters/sinaimasters/syr/syriac_0215/sld_syr0215_0011_f_005r.tif,11,sinai,f. 005r,Text,,ark:/21198/z12f9671,ark:/21198/z12f9671/3s116k8p,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 215
Masters/sinaimasters/syr/syriac_0215/sld_syr0215_0012_f_005v.tif,12,sinai,f. 005v,Text,,ark:/21198/z12f9671,ark:/21198/z12f9671/8931xp88,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 215
Masters/sinaimasters/syr/syriac_0215/sld_syr0215_0013_f_006r.tif,13,sinai,f. 006r,Text,,ark:/21198/z12f9671,ark:/21198/z12f9671/zm12n15t,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 215
Masters/sinaimasters/syr/syriac_0215/sld_syr0215_0014_f_006v.tif,14,sinai,f. 006v,Text,,ark:/21198/z12f9671,ark:/21198/z12f9671/r104qn8g,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 215
Masters/sinaimasters/syr/syriac_0215/sld_syr0215_0015_f_007r.tif,15,sinai,f. 007r,Text,,ark:/21198/z12f9671,ark:/21198/z12f9671/dk58pm20,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 215
Masters/sinaimasters/syr/syriac_0215/sld_syr0215_0016_f_007v.tif,16,sinai,f. 007v,Text,,ark:/21198/z12f9671,ark:/21198/z12f9671/9d66sq40,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 215
Masters/sinaimasters/syr/syriac_0215/sld_syr0215_0017_f_008r.tif,17,sinai,f. 008r,Text,,ark:/21198/z12f9671,ark:/21198/z12f9671/6503m63s,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 215
Masters/sinaimasters/syr/syriac_0215/sld_syr0215_0018_f_008v.tif,18,sinai,f. 008v,Text,,ark:/21198/z12f9671,ark:/21198/z12f9671/8n60m803,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 215
Masters/sinaimasters/syr/syriac_0215/sld_syr0215_0019_f_009r.tif,19,sinai,f. 009r,Text,,ark:/21198/z12f9671,ark:/21198/z12f9671/q312rx4d,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 215
Masters/sinaimasters/syr/syriac_0215/sld_syr0215_0020_f_009v.tif,20,sinai,f. 009v,Text,,ark:/21198/z12f9671,ark:/21198/z12f9671/23881j04,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 215
Masters/sinaimasters/syr/syriac_0215/sld_syr0215_0021_f_010r.tif,21,sinai,f. 010r,Text,,ark:/21198/z12f9671,ark:/21198/z12f9671/1s30w40x,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 215
Masters/sinaimasters/syr/syriac_0215/sld_syr0215_0022_f_010v.tif,22,sinai,f. 010v,Text,,ark:/21198/z12f9671,ark:/21198/z12f9671/0k774x3t,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 215
Masters/sinaimasters/syr/syriac_0215/sld_syr0215_0023_f_011r.tif,23,sinai,f. 011r,Text,,ark:/21198/z12f9671,ark:/21198/z12f9671/f530fb7w,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 215
Masters/sinaimasters/syr/syriac_0215/sld_syr0215_0024_f_011v.tif,24,sinai,f. 011v,Text,,ark:/21198/z12f9671,ark:/21198/z12f9671/cw688f2t,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 215
Masters/sinaimasters/syr/syriac_0215/sld_syr0215_0025_f_012r.tif,25,sinai,f. 012r,Text,,ark:/21198/z12f9671,ark:/21198/z12f9671/zf68hf2c,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 215
Masters/sinaimasters/syr/syriac_0215/sld_syr0215_0026_f_012v.tif,26,sinai,f. 012v,Text,,ark:/21198/z12f9671,ark:/21198/z12f9671/m9992w02,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 215
Masters/sinaimasters/syr/syriac_0215/sld_syr0215_0027_f_013r.tif,27,sinai,f. 013r,Text,,ark:/21198/z12f9671,ark:/21198/z12f9671/tm904j9c,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 215
Masters/sinaimasters/syr/syriac_0215/sld_syr0215_0028_f_013v.tif,28,sinai,f. 013v,Text,,ark:/21198/z12f9671,ark:/21198/z12f9671/2540sx8d,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 215
