File Name,Item Sequence,Visibility,Title,IIIF Range,viewingHint,Parent ARK,Item ARK,Object Type,Rights.statementLocal,Source
Masters/sinaimasters/syr/syriac_0033/sld_syr0033_0001_f_001r.tif,1,sinai,f. 001r,Text,,ark:/21198/z1s489r1,ark:/21198/z1s489r1/p285bk2k,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 33
Masters/sinaimasters/syr/syriac_0033/sld_syr0033_0002_f_001v.tif,2,sinai,f. 001v,Text,,ark:/21198/z1s489r1,ark:/21198/z1s489r1/4n79xf7z,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 33
Masters/sinaimasters/syr/syriac_0033/sld_syr0033_0003_f_002r.tif,3,sinai,f. 002r,Text,,ark:/21198/z1s489r1,ark:/21198/z1s489r1/8g59xc2g,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 33
Masters/sinaimasters/syr/syriac_0033/sld_syr0033_0004_f_002v.tif,4,sinai,f. 002v,Text,,ark:/21198/z1s489r1,ark:/21198/z1s489r1/7957dh33,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 33
Masters/sinaimasters/syr/syriac_0033/sld_syr0033_0005_f_003r.tif,5,sinai,f. 003r,Text,,ark:/21198/z1s489r1,ark:/21198/z1s489r1/6430nx46,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 33
Masters/sinaimasters/syr/syriac_0033/sld_syr0033_0006_f_003v.tif,6,sinai,f. 003v,Text,,ark:/21198/z1s489r1,ark:/21198/z1s489r1/np73bc2k,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 33
Masters/sinaimasters/syr/syriac_0033/sld_syr0033_0007_f_004r.tif,7,sinai,f. 004r,Text,,ark:/21198/z1s489r1,ark:/21198/z1s489r1/cx952p2n,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 33
Masters/sinaimasters/syr/syriac_0033/sld_syr0033_0008_f_004v.tif,8,sinai,f. 004v,Text,,ark:/21198/z1s489r1,ark:/21198/z1s489r1/sk44sk0x,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 33
Masters/sinaimasters/syr/syriac_0033/sld_syr0033_0009_f_005r.tif,9,sinai,f. 005r,Text,,ark:/21198/z1s489r1,ark:/21198/z1s489r1/qh87pf4j,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 33
Masters/sinaimasters/syr/syriac_0033/sld_syr0033_0010_f_005v.tif,10,sinai,f. 005v,Text,,ark:/21198/z1s489r1,ark:/21198/z1s489r1/kx19t577,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 33
