File Name,Item Sequence,Visibility,Title,IIIF Range,viewingHint,Parent ARK,Item ARK,Object Type,Rights.statementLocal,Source
Masters/sinaimasters/syr/syriac_0207/sld_syr0207_0001_a_1.tif,1,discovery,Front Board Outside,Front matter,,ark:/21198/z10s0sr6,ark:/21198/z10s0sr6/qt11s977
",ChildWork,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 207
Masters/sinaimasters/syr/syriac_0207/sld_syr0207_0030_f_014v.tif,30,discovery,f. 014v,Text,,ark:/21198/z10s0sr6,ark:/21198/z10s0sr6/76695h64
",ChildWork,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 207
Masters/sinaimasters/syr/syriac_0207/sld_syr0207_0031_f_015r.tif,31,discovery,f. 015r,Text,,ark:/21198/z10s0sr6,ark:/21198/z10s0sr6/qd27cd0t
",ChildWork,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 207
Masters/sinaimasters/syr/syriac_0207/sld_syr0207_0032_f_015v.tif,32,discovery,f. 015v,Text,,ark:/21198/z10s0sr6,ark:/21198/z10s0sr6/23712q9q
",ChildWork,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 207
Masters/sinaimasters/syr/syriac_0207/sld_syr0207_0033_f_016r.tif,33,discovery,f. 016r,Text,,ark:/21198/z10s0sr6,ark:/21198/z10s0sr6/p197m945
",ChildWork,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 207
Masters/sinaimasters/syr/syriac_0207/sld_syr0207_0034_f_016v.tif,34,discovery,f. 016v,Text,,ark:/21198/z10s0sr6,ark:/21198/z10s0sr6/d048kq8x
",ChildWork,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 207
Masters/sinaimasters/syr/syriac_0207/sld_syr0207_0035_f_017r.tif,35,discovery,f. 017r,Text,,ark:/21198/z10s0sr6,ark:/21198/z10s0sr6/2w13449c
",ChildWork,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 207
Masters/sinaimasters/syr/syriac_0207/sld_syr0207_0036_f_017v.tif,36,discovery,f. 017v,Text,,ark:/21198/z10s0sr6,ark:/21198/z10s0sr6/8m819d2t
",ChildWork,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 207
Masters/sinaimasters/syr/syriac_0207/sld_syr0207_0037_f_018r.tif,37,discovery,f. 018r,Text,,ark:/21198/z10s0sr6,ark:/21198/z10s0sr6/2615p70b
",ChildWork,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 207
Masters/sinaimasters/syr/syriac_0207/sld_syr0207_0038_f_018v.tif,38,discovery,f. 018v,Text,,ark:/21198/z10s0sr6,ark:/21198/z10s0sr6/8855xq40
",ChildWork,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 207
Masters/sinaimasters/syr/syriac_0207/sld_syr0207_0039_f_019r.tif,39,discovery,f. 019r,Text,,ark:/21198/z10s0sr6,ark:/21198/z10s0sr6/j403d87c
",ChildWork,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 207
Masters/sinaimasters/syr/syriac_0207/sld_syr0207_0040_f_019v.tif,40,discovery,f. 019v,Text,,ark:/21198/z10s0sr6,ark:/21198/z10s0sr6/bt62xx83
",ChildWork,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 207
Masters/sinaimasters/syr/syriac_0207/sld_syr0207_0041_f_020r.tif,41,discovery,f. 020r,Text,,ark:/21198/z10s0sr6,ark:/21198/z10s0sr6/9f27fk5v
",ChildWork,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 207
Masters/sinaimasters/syr/syriac_0207/sld_syr0207_0042_f_020v.tif,42,discovery,f. 020v,Text,,ark:/21198/z10s0sr6,ark:/21198/z10s0sr6/qc57sp0k
",ChildWork,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 207
Masters/sinaimasters/syr/syriac_0207/sld_syr0207_0043_f_021r.tif,43,discovery,f. 021r,Text,,ark:/21198/z10s0sr6,ark:/21198/z10s0sr6/2k74qc7k
",ChildWork,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 207
Masters/sinaimasters/syr/syriac_0207/sld_syr0207_0044_f_021v.tif,44,discovery,f. 021v,Text,,ark:/21198/z10s0sr6,ark:/21198/z10s0sr6/vg16bh2b
",ChildWork,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 207
Masters/sinaimasters/syr/syriac_0207/sld_syr0207_0045_f_022r.tif,45,discovery,f. 022r,Text,,ark:/21198/z10s0sr6,ark:/21198/z10s0sr6/wx573z35
",ChildWork,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 207
Masters/sinaimasters/syr/syriac_0207/sld_syr0207_0046_f_022v.tif,46,discovery,f. 022v,Text,,ark:/21198/z10s0sr6,ark:/21198/z10s0sr6/2t16c24q
",ChildWork,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 207
Masters/sinaimasters/syr/syriac_0207/sld_syr0207_0047_f_023r.tif,47,discovery,f. 023r,Text,,ark:/21198/z10s0sr6,ark:/21198/z10s0sr6/k941pc5x
",ChildWork,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 207
Masters/sinaimasters/syr/syriac_0207/sld_syr0207_0048_f_023v.tif,48,discovery,f. 023v,Text,,ark:/21198/z10s0sr6,ark:/21198/z10s0sr6/9809m58q
",ChildWork,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 207
Masters/sinaimasters/syr/syriac_0207/sld_syr0207_0049_f_024r.tif,49,discovery,f. 024r,Text,,ark:/21198/z10s0sr6,ark:/21198/z10s0sr6/d9230w42
",ChildWork,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 207
Masters/sinaimasters/syr/syriac_0207/sld_syr0207_0050_f_024v.tif,50,discovery,f. 024v,Text,,ark:/21198/z10s0sr6,ark:/21198/z10s0sr6/7n24vd55
",ChildWork,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 207
Masters/sinaimasters/syr/syriac_0207/sld_syr0207_0051_f_025r.tif,51,discovery,f. 025r,Text,,ark:/21198/z10s0sr6,ark:/21198/z10s0sr6/zg29bb66
",ChildWork,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 207
Masters/sinaimasters/syr/syriac_0207/sld_syr0207_0052_f_025v.tif,52,discovery,f. 025v,Text,,ark:/21198/z10s0sr6,ark:/21198/z10s0sr6/mm41ph1d
",ChildWork,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 207
Masters/sinaimasters/syr/syriac_0207/sld_syr0207_0053_f_026r.tif,53,discovery,f. 026r,Text,,ark:/21198/z10s0sr6,ark:/21198/z10s0sr6/9q43016t
",ChildWork,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 207
Masters/sinaimasters/syr/syriac_0207/sld_syr0207_0054_f_026v.tif,54,discovery,f. 026v,Text,,ark:/21198/z10s0sr6,ark:/21198/z10s0sr6/9634mh5h
",ChildWork,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 207
Masters/sinaimasters/syr/syriac_0207/sld_syr0207_0055_f_027r.tif,55,discovery,f. 027r,Text,,ark:/21198/z10s0sr6,ark:/21198/z10s0sr6/x698cn96
",ChildWork,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 207
Masters/sinaimasters/syr/syriac_0207/sld_syr0207_0056_f_027v.tif,56,discovery,f. 027v,Text,,ark:/21198/z10s0sr6,ark:/21198/z10s0sr6/2942cm7r
",ChildWork,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 207
Masters/sinaimasters/syr/syriac_0207/sld_syr0207_0057_f_028r.tif,57,discovery,f. 028r,Text,,ark:/21198/z10s0sr6,ark:/21198/z10s0sr6/24465x78
",ChildWork,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 207
Masters/sinaimasters/syr/syriac_0207/sld_syr0207_0058_f_028v.tif,58,discovery,f. 028v,Text,,ark:/21198/z10s0sr6,ark:/21198/z10s0sr6/2s71jt72
",ChildWork,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 207
Masters/sinaimasters/syr/syriac_0207/sld_syr0207_0059_f_029r.tif,59,discovery,f. 029r,Text,,ark:/21198/z10s0sr6,ark:/21198/z10s0sr6/z735q31n
",ChildWork,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 207
Masters/sinaimasters/syr/syriac_0207/sld_syr0207_0060_f_029v.tif,60,discovery,f. 029v,Text,,ark:/21198/z10s0sr6,ark:/21198/z10s0sr6/nk22kr0j
",ChildWork,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 207
Masters/sinaimasters/syr/syriac_0207/sld_syr0207_0061_f_030r.tif,61,discovery,f. 030r,Text,,ark:/21198/z10s0sr6,ark:/21198/z10s0sr6/x702z801
",ChildWork,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 207
Masters/sinaimasters/syr/syriac_0207/sld_syr0207_0062_f_030v.tif,62,discovery,f. 030v,Text,,ark:/21198/z10s0sr6,ark:/21198/z10s0sr6/0p50kp60
",ChildWork,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 207
Masters/sinaimasters/syr/syriac_0207/sld_syr0207_0063_f_031r.tif,63,discovery,f. 031r,Text,,ark:/21198/z10s0sr6,ark:/21198/z10s0sr6/17915z12
",ChildWork,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 207
Masters/sinaimasters/syr/syriac_0207/sld_syr0207_0064_f_031v.tif,64,discovery,f. 031v,Text,,ark:/21198/z10s0sr6,ark:/21198/z10s0sr6/ft55mj62
",ChildWork,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 207
Masters/sinaimasters/syr/syriac_0207/sld_syr0207_0065_f_032r.tif,65,discovery,f. 032r,Text,,ark:/21198/z10s0sr6,ark:/21198/z10s0sr6/vv56cm32
",ChildWork,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 207
Masters/sinaimasters/syr/syriac_0207/sld_syr0207_0066_f_032v.tif,66,discovery,f. 032v,Text,,ark:/21198/z10s0sr6,ark:/21198/z10s0sr6/5w23c359
",ChildWork,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 207
Masters/sinaimasters/syr/syriac_0207/sld_syr0207_0067_f_033r.tif,67,discovery,f. 033r,Text,,ark:/21198/z10s0sr6,ark:/21198/z10s0sr6/zb58m58v
",ChildWork,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 207
Masters/sinaimasters/syr/syriac_0207/sld_syr0207_0068_f_033v.tif,68,discovery,f. 033v,Text,,ark:/21198/z10s0sr6,ark:/21198/z10s0sr6/b965j643
",ChildWork,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 207
Masters/sinaimasters/syr/syriac_0207/sld_syr0207_0069_f_034r.tif,69,discovery,f. 034r,Text,,ark:/21198/z10s0sr6,ark:/21198/z10s0sr6/71542x8b
",ChildWork,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 207
Masters/sinaimasters/syr/syriac_0207/sld_syr0207_0070_f_034v.tif,70,discovery,f. 034v,Text,,ark:/21198/z10s0sr6,ark:/21198/z10s0sr6/pg47bg9b
",ChildWork,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 207
Masters/sinaimasters/syr/syriac_0207/sld_syr0207_0071_f_035r.tif,71,discovery,f. 035r,Text,,ark:/21198/z10s0sr6,ark:/21198/z10s0sr6/xh40fq28
