File Name,Item Sequence,Visibility,Title,IIIF Range,viewingHint,Parent ARK,Item ARK,Object Type,Rights.statementLocal,Source
Masters/sinaimasters/syr/syriac_0189/sld_syr0189_0001_a_1.tif,1,discovery,Front Board Outside,Front matter,,ark:/21198/z14f2v32,ark:/21198/z14f2v32/g327pt66,Pages,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 189
Masters/sinaimasters/syr/syriac_0189/sld_syr0189_0002_b_000.tif,2,discovery,Front Board Inside,Front matter,,ark:/21198/z14f2v32,ark:/21198/z14f2v32/h669gq6p,Pages,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 189
Masters/sinaimasters/syr/syriac_0189/sld_syr0189_0003_f_001ar.tif,3,discovery,f. 001ar,Text,,ark:/21198/z14f2v32,ark:/21198/z14f2v32/mx41n05m,Pages,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 189
Masters/sinaimasters/syr/syriac_0189/sld_syr0189_0004_f_001av.tif,4,discovery,f. 001av,Text,,ark:/21198/z14f2v32,ark:/21198/z14f2v32/rz917z9r,Pages,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 189
Masters/sinaimasters/syr/syriac_0189/sld_syr0189_0005_f_001br.tif,5,discovery,f. 001br,Text,,ark:/21198/z14f2v32,ark:/21198/z14f2v32/n049qr48,Pages,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 189
Masters/sinaimasters/syr/syriac_0189/sld_syr0189_0006_f_001bv.tif,6,discovery,f. 001bv,Text,,ark:/21198/z14f2v32,ark:/21198/z14f2v32/wg95kh6j,Pages,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 189
Masters/sinaimasters/syr/syriac_0189/sld_syr0189_0007_f_002r.tif,7,discovery,f. 002r,Text,,ark:/21198/z14f2v32,ark:/21198/z14f2v32/j587x90b,Pages,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 189
Masters/sinaimasters/syr/syriac_0189/sld_syr0189_0008_f_002v.tif,8,discovery,f. 002v,Text,,ark:/21198/z14f2v32,ark:/21198/z14f2v32/v765qm9f,Pages,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 189
Masters/sinaimasters/syr/syriac_0189/sld_syr0189_0009_f_003r.tif,9,discovery,f. 003r,Text,,ark:/21198/z14f2v32,ark:/21198/z14f2v32/tn51r209,Pages,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 189
Masters/sinaimasters/syr/syriac_0189/sld_syr0189_0010_f_003v.tif,10,discovery,f. 003v,Text,,ark:/21198/z14f2v32,ark:/21198/z14f2v32/gb455h04,Pages,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 189
Masters/sinaimasters/syr/syriac_0189/sld_syr0189_0011_f_004r.tif,11,discovery,f. 004r,Text,,ark:/21198/z14f2v32,ark:/21198/z14f2v32/4v36630p,Pages,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 189
Masters/sinaimasters/syr/syriac_0189/sld_syr0189_0012_f_004v.tif,12,discovery,f. 004v,Text,,ark:/21198/z14f2v32,ark:/21198/z14f2v32/6v91vn9b,Pages,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 189
Masters/sinaimasters/syr/syriac_0189/sld_syr0189_0013_f_005r.tif,13,discovery,f. 005r,Text,,ark:/21198/z14f2v32,ark:/21198/z14f2v32/0p824p53,Pages,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 189
Masters/sinaimasters/syr/syriac_0189/sld_syr0189_0014_f_005v.tif,14,discovery,f. 005v,Text,,ark:/21198/z14f2v32,ark:/21198/z14f2v32/6222md7v,Pages,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 189
Masters/sinaimasters/syr/syriac_0189/sld_syr0189_0015_f_006r.tif,15,discovery,f. 006r,Text,,ark:/21198/z14f2v32,ark:/21198/z14f2v32/0b888198,Pages,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 189
Masters/sinaimasters/syr/syriac_0189/sld_syr0189_0016_f_006v.tif,16,discovery,f. 006v,Text,,ark:/21198/z14f2v32,ark:/21198/z14f2v32/pk62nb1m,Pages,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 189
Masters/sinaimasters/syr/syriac_0189/sld_syr0189_0017_f_007r.tif,17,discovery,f. 007r,Text,,ark:/21198/z14f2v32,ark:/21198/z14f2v32/rb704s6c,Pages,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 189
Masters/sinaimasters/syr/syriac_0189/sld_syr0189_0018_f_007v.tif,18,discovery,f. 007v,Text,,ark:/21198/z14f2v32,ark:/21198/z14f2v32/rx44476f,Pages,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 189
