File Name,Item Sequence,Visibility,Title,IIIF Range,viewingHint,Parent ARK,Item ARK,Object Type,Rights.statementLocal,Source
Masters/sinaimasters/ara/arabic_0302/sld_arb0302_0001_a_1.tif,1,discovery,Front Board Outside,Front matter,,ark:/21198/z11v6jd3,ark:/21198/z11v6jd3/pq90jr6v
",ChildWork,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 302
Masters/sinaimasters/ara/arabic_0302/sld_arb0302_0002_b_000.tif,2,discovery,Front Board Inside,Front matter,,ark:/21198/z11v6jd3,ark:/21198/z11v6jd3/3084bs70
",ChildWork,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 302
Masters/sinaimasters/ara/arabic_0302/sld_arb0302_0003_b_001r.tif,3,discovery,Flyleaf 001r,Front matter,,ark:/21198/z11v6jd3,ark:/21198/z11v6jd3/mp722d4b
",ChildWork,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 302
Masters/sinaimasters/ara/arabic_0302/sld_arb0302_0004_b_001v.tif,4,discovery,Flyleaf 001v,Front matter,,ark:/21198/z11v6jd3,ark:/21198/z11v6jd3/0b73438w
",ChildWork,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 302
Masters/sinaimasters/ara/arabic_0302/sld_arb0302_0005_f_001r.tif,5,discovery,f. 001r,Text,,ark:/21198/z11v6jd3,ark:/21198/z11v6jd3/mw214m4j
",ChildWork,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 302
Masters/sinaimasters/ara/arabic_0302/sld_arb0302_0006_f_001v.tif,6,discovery,f. 001v,Text,,ark:/21198/z11v6jd3,ark:/21198/z11v6jd3/v0185r6j
",ChildWork,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 302
Masters/sinaimasters/ara/arabic_0302/sld_arb0302_0007_f_002r.tif,7,discovery,f. 002r,Text,,ark:/21198/z11v6jd3,ark:/21198/z11v6jd3/d051z38j
",ChildWork,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 302
Masters/sinaimasters/ara/arabic_0302/sld_arb0302_0008_f_002v.tif,8,discovery,f. 002v,Text,,ark:/21198/z11v6jd3,ark:/21198/z11v6jd3/hq333375
",ChildWork,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 302
Masters/sinaimasters/ara/arabic_0302/sld_arb0302_0009_f_003r.tif,9,discovery,f. 003r,Text,,ark:/21198/z11v6jd3,ark:/21198/z11v6jd3/rf60m62c
",ChildWork,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 302
Masters/sinaimasters/ara/arabic_0302/sld_arb0302_0010_f_003v.tif,10,discovery,f. 003v,Text,,ark:/21198/z11v6jd3,ark:/21198/z11v6jd3/qq06bf4h
",ChildWork,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 302
Masters/sinaimasters/ara/arabic_0302/sld_arb0302_0011_f_004r.tif,11,discovery,f. 004r,Text,,ark:/21198/z11v6jd3,ark:/21198/z11v6jd3/2g62nz2p
