File Name,Item Sequence,Visibility,Title,IIIF Range,viewingHint,Parent ARK,Item ARK,Object Type,Rights.statementLocal,Source
Masters/sinaimasters/ara/arabic_0281/sld_arb0281_0001_a_1.tif,1,discovery,Front Board Outside,Front matter,,"ark:/21198/z1f20336
","ark:/21198/z1f20336/dx29m32p
",ChildWork,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 281
Masters/sinaimasters/ara/arabic_0281/sld_arb0281_0002_b_000.tif,2,discovery,Front Board Inside,Front matter,,"ark:/21198/z1f20336
","ark:/21198/z1f20336/7q013w6s
",ChildWork,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 281
Masters/sinaimasters/ara/arabic_0281/sld_arb0281_0003_f_001r.tif,3,discovery,f. 001r,Text,,"ark:/21198/z1f20336
","ark:/21198/z1f20336/7w45r60j
",ChildWork,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 281
Masters/sinaimasters/ara/arabic_0281/sld_arb0281_0004_f_001v.tif,4,discovery,f. 001v,Text,,"ark:/21198/z1f20336
","ark:/21198/z1f20336/cc914k9g
",ChildWork,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 281
Masters/sinaimasters/ara/arabic_0281/sld_arb0281_0005_f_002r.tif,5,discovery,f. 002r,Text,,"ark:/21198/z1f20336
","ark:/21198/z1f20336/8n272d5t
",ChildWork,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 281
Masters/sinaimasters/ara/arabic_0281/sld_arb0281_0006_f_002v.tif,6,discovery,f. 002v,Text,,"ark:/21198/z1f20336
","ark:/21198/z1f20336/s7379b2p
",ChildWork,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 281
Masters/sinaimasters/ara/arabic_0281/sld_arb0281_0007_f_003r.tif,7,discovery,f. 003r,Text,,"ark:/21198/z1f20336
","ark:/21198/z1f20336/s694400t
",ChildWork,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 281
Masters/sinaimasters/ara/arabic_0281/sld_arb0281_0008_f_003v.tif,8,discovery,f. 003v,Text,,"ark:/21198/z1f20336
","ark:/21198/z1f20336/jz472p1t
",ChildWork,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 281
Masters/sinaimasters/ara/arabic_0281/sld_arb0281_0009_f_004r.tif,9,discovery,f. 004r,Text,,"ark:/21198/z1f20336
","ark:/21198/z1f20336/2r83cj6r
",ChildWork,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 281
Masters/sinaimasters/ara/arabic_0281/sld_arb0281_0010_f_004v.tif,10,discovery,f. 004v,Text,,"ark:/21198/z1f20336
","ark:/21198/z1f20336/3s29hr2x
",ChildWork,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 281
Masters/sinaimasters/ara/arabic_0281/sld_arb0281_0011_f_005r.tif,11,discovery,f. 005r,Text,,"ark:/21198/z1f20336
","ark:/21198/z1f20336/0q03p935
",ChildWork,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 281
Masters/sinaimasters/ara/arabic_0281/sld_arb0281_0012_f_005v.tif,12,discovery,f. 005v,Text,,"ark:/21198/z1f20336
","ark:/21198/z1f20336/zb58pb3z
",ChildWork,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 281
Masters/sinaimasters/ara/arabic_0281/sld_arb0281_0013_f_006r.tif,13,discovery,f. 006r,Text,,"ark:/21198/z1f20336
","ark:/21198/z1f20336/80693j99
",ChildWork,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 281
