File Name,Item Sequence,Visibility,Title,IIIF Range,viewingHint,Parent ARK,Item ARK,Object Type,Rights.statementLocal,Source
Masters/sinaimasters/ara/arabic_0678/sld_arb0678_0001_a_1.tif,1,discovery,Front Board Outside,Front matter,,ark:/21198/z1960mx9,ark:/21198/z1960mx9/3717wd4r
Masters/sinaimasters/ara/arabic_0678/sld_arb0678_0021_f_011r.tif,21,discovery,f. 011r,Text,,ark:/21198/z1960mx9,ark:/21198/z1960mx9/bc298k6d
",Page,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 678
Masters/sinaimasters/ara/arabic_0678/sld_arb0678_0022_f_011v.tif,22,discovery,f. 011v,Text,,ark:/21198/z1960mx9,ark:/21198/z1960mx9/zg257q0j
",Page,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 678
Masters/sinaimasters/ara/arabic_0678/sld_arb0678_0023_f_012r.tif,23,discovery,f. 012r,Text,,ark:/21198/z1960mx9,ark:/21198/z1960mx9/6227bm74
",Page,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 678
Masters/sinaimasters/ara/arabic_0678/sld_arb0678_0024_f_012v.tif,24,discovery,f. 012v,Text,,ark:/21198/z1960mx9,ark:/21198/z1960mx9/xv40dw67
",Page,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 678
Masters/sinaimasters/ara/arabic_0678/sld_arb0678_0025_f_013r.tif,25,discovery,f. 013r,Text,,ark:/21198/z1960mx9,ark:/21198/z1960mx9/dt76v207
",Page,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 678
Masters/sinaimasters/ara/arabic_0678/sld_arb0678_0026_f_013v.tif,26,discovery,f. 013v,Text,,ark:/21198/z1960mx9,ark:/21198/z1960mx9/xm951379
",Page,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 678
Masters/sinaimasters/ara/arabic_0678/sld_arb0678_0027_f_014r.tif,27,discovery,f. 014r,Text,,ark:/21198/z1960mx9,ark:/21198/z1960mx9/jr39cs92
",Page,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 678
Masters/sinaimasters/ara/arabic_0678/sld_arb0678_0028_f_014v.tif,28,discovery,f. 014v,Text,,ark:/21198/z1960mx9,ark:/21198/z1960mx9/9x45xr7t
",Page,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 678
Masters/sinaimasters/ara/arabic_0678/sld_arb0678_0029_f_015r.tif,29,discovery,f. 015r,Text,,ark:/21198/z1960mx9,ark:/21198/z1960mx9/s715mb8f
",Page,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 678
Masters/sinaimasters/ara/arabic_0678/sld_arb0678_0030_f_015v.tif,30,discovery,f. 015v,Text,,ark:/21198/z1960mx9,ark:/21198/z1960mx9/cw89bt1j
",Page,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 678
Masters/sinaimasters/ara/arabic_0678/sld_arb0678_0031_f_016r.tif,31,discovery,f. 016r,Text,,ark:/21198/z1960mx9,ark:/21198/z1960mx9/8q29q78g
",Page,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 678
Masters/sinaimasters/ara/arabic_0678/sld_arb0678_0032_f_016v.tif,32,discovery,f. 016v,Text,,ark:/21198/z1960mx9,ark:/21198/z1960mx9/pz76vc66
",Page,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 678
Masters/sinaimasters/ara/arabic_0678/sld_arb0678_0033_f_017r.tif,33,discovery,f. 017r,Text,,ark:/21198/z1960mx9,ark:/21198/z1960mx9/6g08j93k
",Page,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 678
Masters/sinaimasters/ara/arabic_0678/sld_arb0678_0034_f_017v.tif,34,discovery,f. 017v,Text,,ark:/21198/z1960mx9,ark:/21198/z1960mx9/bq80fm3z
",Page,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 678
Masters/sinaimasters/ara/arabic_0678/sld_arb0678_0035_f_018r.tif,35,discovery,f. 018r,Text,,ark:/21198/z1960mx9,ark:/21198/z1960mx9/x363zr3s
",Page,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 678
Masters/sinaimasters/ara/arabic_0678/sld_arb0678_0036_f_018v.tif,36,discovery,f. 018v,Text,,ark:/21198/z1960mx9,ark:/21198/z1960mx9/1d96193z
",Page,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 678
Masters/sinaimasters/ara/arabic_0678/sld_arb0678_0037_f_019r.tif,37,discovery,f. 019r,Text,,ark:/21198/z1960mx9,ark:/21198/z1960mx9/v115fk5z
",Page,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 678
Masters/sinaimasters/ara/arabic_0678/sld_arb0678_0038_f_019v.tif,38,discovery,f. 019v,Text,,ark:/21198/z1960mx9,ark:/21198/z1960mx9/1c35dz08
",Page,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 678
Masters/sinaimasters/ara/arabic_0678/sld_arb0678_0039_f_020r.tif,39,discovery,f. 020r,Text,,ark:/21198/z1960mx9,ark:/21198/z1960mx9/5b61xr3n
",Page,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 678
Masters/sinaimasters/ara/arabic_0678/sld_arb0678_0040_f_020v.tif,40,discovery,f. 020v,Text,,ark:/21198/z1960mx9,ark:/21198/z1960mx9/w093962s
",Page,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 678
Masters/sinaimasters/ara/arabic_0678/sld_arb0678_0041_f_021r.tif,41,discovery,f. 021r,Text,,ark:/21198/z1960mx9,ark:/21198/z1960mx9/5m334846
",Page,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 678
Masters/sinaimasters/ara/arabic_0678/sld_arb0678_0042_f_021v.tif,42,discovery,f. 021v,Text,,ark:/21198/z1960mx9,ark:/21198/z1960mx9/vm42wj3r
",Page,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 678
Masters/sinaimasters/ara/arabic_0678/sld_arb0678_0043_f_022r.tif,43,discovery,f. 022r,Text,,ark:/21198/z1960mx9,ark:/21198/z1960mx9/s068bg01
",Page,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 678
Masters/sinaimasters/ara/arabic_0678/sld_arb0678_0044_f_022v.tif,44,discovery,f. 022v,Text,,ark:/21198/z1960mx9,ark:/21198/z1960mx9/bk19ks56
",Page,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 678
Masters/sinaimasters/ara/arabic_0678/sld_arb0678_0045_f_023r.tif,45,discovery,f. 023r,Text,,ark:/21198/z1960mx9,ark:/21198/z1960mx9/vt95q51s
",Page,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 678
Masters/sinaimasters/ara/arabic_0678/sld_arb0678_0046_f_023v.tif,46,discovery,f. 023v,Text,,ark:/21198/z1960mx9,ark:/21198/z1960mx9/ng224c34
",Page,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 678
Masters/sinaimasters/ara/arabic_0678/sld_arb0678_0047_f_024r.tif,47,discovery,f. 024r,Text,,ark:/21198/z1960mx9,ark:/21198/z1960mx9/hz47363w
",Page,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 678
Masters/sinaimasters/ara/arabic_0678/sld_arb0678_0048_f_024v.tif,48,discovery,f. 024v,Text,,ark:/21198/z1960mx9,ark:/21198/z1960mx9/2k648x6v
",Page,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 678
Masters/sinaimasters/ara/arabic_0678/sld_arb0678_0049_f_025r.tif,49,discovery,f. 025r,Text,,ark:/21198/z1960mx9,ark:/21198/z1960mx9/nj50d10f
",Page,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 678
Masters/sinaimasters/ara/arabic_0678/sld_arb0678_0050_f_025v.tif,50,discovery,f. 025v,Text,,ark:/21198/z1960mx9,ark:/21198/z1960mx9/q287d009
",Page,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 678
Masters/sinaimasters/ara/arabic_0678/sld_arb0678_0051_f_026ar.tif,51,discovery,f. 026ar,Text,,ark:/21198/z1960mx9,ark:/21198/z1960mx9/rv956h0h
",Page,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 678
Masters/sinaimasters/ara/arabic_0678/sld_arb0678_0052_f_026av.tif,52,discovery,f. 026av,Text,,ark:/21198/z1960mx9,ark:/21198/z1960mx9/x9851w0k
",Page,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 678
Masters/sinaimasters/ara/arabic_0678/sld_arb0678_0053_f_026br.tif,53,discovery,f. 026br,Text,,ark:/21198/z1960mx9,ark:/21198/z1960mx9/dm64wb5v
",Page,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 678
Masters/sinaimasters/ara/arabic_0678/sld_arb0678_0054_f_026bv.tif,54,discovery,f. 026bv,Text,,ark:/21198/z1960mx9,ark:/21198/z1960mx9/3f185k35
",Page,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 678
Masters/sinaimasters/ara/arabic_0678/sld_arb0678_0055_f_027r.tif,55,discovery,f. 027r,Text,,ark:/21198/z1960mx9,ark:/21198/z1960mx9/8842dv5f
",Page,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 678
Masters/sinaimasters/ara/arabic_0678/sld_arb0678_0056_f_027v.tif,56,discovery,f. 027v,Text,,ark:/21198/z1960mx9,ark:/21198/z1960mx9/g835jq5s
",Page,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 678
Masters/sinaimasters/ara/arabic_0678/sld_arb0678_0057_f_028r.tif,57,discovery,f. 028r,Text,,ark:/21198/z1960mx9,ark:/21198/z1960mx9/g2973k34
",Page,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 678
Masters/sinaimasters/ara/arabic_0678/sld_arb0678_0058_f_028v.tif,58,discovery,f. 028v,Text,,ark:/21198/z1960mx9,ark:/21198/z1960mx9/5405dh6m
",Page,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 678
Masters/sinaimasters/ara/arabic_0678/sld_arb0678_0059_f_029r.tif,59,discovery,f. 029r,Text,,ark:/21198/z1960mx9,ark:/21198/z1960mx9/pd03h56m
",Page,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 678
Masters/sinaimasters/ara/arabic_0678/sld_arb0678_0060_f_029v.tif,60,discovery,f. 029v,Text,,ark:/21198/z1960mx9,ark:/21198/z1960mx9/k0832s78
",Page,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 678
Masters/sinaimasters/ara/arabic_0678/sld_arb0678_0061_f_030r.tif,61,discovery,f. 030r,Text,,ark:/21198/z1960mx9,ark:/21198/z1960mx9/jx10j425
",Page,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 678
Masters/sinaimasters/ara/arabic_0678/sld_arb0678_0062_f_030v.tif,62,discovery,f. 030v,Text,,ark:/21198/z1960mx9,ark:/21198/z1960mx9/dr93fr20
",Page,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 678
Masters/sinaimasters/ara/arabic_0678/sld_arb0678_0063_f_031r.tif,63,discovery,f. 031r,Text,,ark:/21198/z1960mx9,ark:/21198/z1960mx9/kr320h2j
",Page,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 678
Masters/sinaimasters/ara/arabic_0678/sld_arb0678_0064_f_031v.tif,64,discovery,f. 031v,Text,,ark:/21198/z1960mx9,ark:/21198/z1960mx9/1j14mq7j
",Page,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 678
Masters/sinaimasters/ara/arabic_0678/sld_arb0678_0065_f_032r.tif,65,discovery,f. 032r,Text,,ark:/21198/z1960mx9,ark:/21198/z1960mx9/zx73b76b
",Page,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 678
Masters/sinaimasters/ara/arabic_0678/sld_arb0678_0066_f_032v.tif,66,discovery,f. 032v,Text,,ark:/21198/z1960mx9,ark:/21198/z1960mx9/kd57j906
",Page,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 678
Masters/sinaimasters/ara/arabic_0678/sld_arb0678_0067_f_033r.tif,67,discovery,f. 033r,Text,,ark:/21198/z1960mx9,ark:/21198/z1960mx9/9q76pw5q
",Page,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 678
Masters/sinaimasters/ara/arabic_0678/sld_arb0678_0068_f_033v.tif,68,discovery,f. 033v,Text,,ark:/21198/z1960mx9,ark:/21198/z1960mx9/jf18vd70
",Page,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 678
Masters/sinaimasters/ara/arabic_0678/sld_arb0678_0069_f_034r.tif,69,discovery,f. 034r,Text,,ark:/21198/z1960mx9,ark:/21198/z1960mx9/kf68mw4q
",Page,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 678
Masters/sinaimasters/ara/arabic_0678/sld_arb0678_0070_f_034v.tif,70,discovery,f. 034v,Text,,ark:/21198/z1960mx9,ark:/21198/z1960mx9/s170jn0x
",Page,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 678
Masters/sinaimasters/ara/arabic_0678/sld_arb0678_0071_f_035r.tif,71,discovery,f. 035r,Text,,ark:/21198/z1960mx9,ark:/21198/z1960mx9/sk27nv3s
",Page,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 678
Masters/sinaimasters/ara/arabic_0678/sld_arb0678_0072_f_035v.tif,72,discovery,f. 035v,Text,,ark:/21198/z1960mx9,ark:/21198/z1960mx9/tv63p83z
",Page,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 678
Masters/sinaimasters/ara/arabic_0678/sld_arb0678_0073_f_036r.tif,73,discovery,f. 036r,Text,,ark:/21198/z1960mx9,ark:/21198/z1960mx9/nj34zf3n
