File Name,Item Sequence,Visibility,Title,IIIF Range,viewingHint,Parent ARK,Item ARK,Object Type,Rights.statementLocal,Source
Masters/sinaimasters/syr/syriac_0084/sld_syr0084_0001_a_1.tif,1,discovery,Front Board Outside,Front matter,,"ark:/21198/z1q82hgd
","ark:/21198/z1q82hgd/x765vk9q
",ChildWork,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 84
Masters/sinaimasters/syr/syriac_0084/sld_syr0084_0002_b_000.tif,2,discovery,Front Board Inside,Front matter,,"ark:/21198/z1q82hgd
","ark:/21198/z1q82hgd/7j29km1g
",ChildWork,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 84
Masters/sinaimasters/syr/syriac_0084/sld_syr0084_0003_f_001r.tif,3,discovery,f. 001r,Text,,"ark:/21198/z1q82hgd
","ark:/21198/z1q82hgd/bs23f201
",ChildWork,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 84
Masters/sinaimasters/syr/syriac_0084/sld_syr0084_0004_f_001v.tif,4,discovery,f. 001v,Text,,"ark:/21198/z1q82hgd
","ark:/21198/z1q82hgd/x715qv7q
",ChildWork,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 84
Masters/sinaimasters/syr/syriac_0084/sld_syr0084_0005_f_002r.tif,5,discovery,f. 002r,Text,,"ark:/21198/z1q82hgd
","ark:/21198/z1q82hgd/cg48sr0z
",ChildWork,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 84
Masters/sinaimasters/syr/syriac_0084/sld_syr0084_0006_f_002v.tif,6,discovery,f. 002v,Text,,"ark:/21198/z1q82hgd
","ark:/21198/z1q82hgd/8m07pp58
",ChildWork,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 84
Masters/sinaimasters/syr/syriac_0084/sld_syr0084_0007_f_003r.tif,7,discovery,f. 003r,Text,,"ark:/21198/z1q82hgd
","ark:/21198/z1q82hgd/3w202b03
",ChildWork,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 84
Masters/sinaimasters/syr/syriac_0084/sld_syr0084_0008_f_003v.tif,8,discovery,f. 003v,Text,,"ark:/21198/z1q82hgd
","ark:/21198/z1q82hgd/wp720j5q
",ChildWork,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 84
Masters/sinaimasters/syr/syriac_0084/sld_syr0084_0009_f_004r.tif,9,discovery,f. 004r,Text,,"ark:/21198/z1q82hgd
","ark:/21198/z1q82hgd/c6435j7s
",ChildWork,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 84
Masters/sinaimasters/syr/syriac_0084/sld_syr0084_0010_f_004v.tif,10,discovery,f. 004v,Text,,"ark:/21198/z1q82hgd
","ark:/21198/z1q82hgd/sw46q14z
",ChildWork,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 84
Masters/sinaimasters/syr/syriac_0084/sld_syr0084_0011_f_005ar.tif,11,discovery,f. 005ar,Text,,"ark:/21198/z1q82hgd
","ark:/21198/z1q82hgd/6693w54c
",ChildWork,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 84
Masters/sinaimasters/syr/syriac_0084/sld_syr0084_0012_f_005av.tif,12,discovery,f. 005av,Text,,"ark:/21198/z1q82hgd
","ark:/21198/z1q82hgd/0555654k
",ChildWork,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 84
Masters/sinaimasters/syr/syriac_0084/sld_syr0084_0013_f_005br.tif,13,discovery,f. 005br,Text,,"ark:/21198/z1q82hgd
","ark:/21198/z1q82hgd/p0573x7v
",ChildWork,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 84
Masters/sinaimasters/syr/syriac_0084/sld_syr0084_0014_f_005bv.tif,14,discovery,f. 005bv,Text,,"ark:/21198/z1q82hgd
","ark:/21198/z1q82hgd/w765b843
",ChildWork,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 84
Masters/sinaimasters/syr/syriac_0084/sld_syr0084_0015_f_006r.tif,15,discovery,f. 006r,Text,,"ark:/21198/z1q82hgd
","ark:/21198/z1q82hgd/4w80bp4j
",ChildWork,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 84
Masters/sinaimasters/syr/syriac_0084/sld_syr0084_0016_f_006v.tif,16,discovery,f. 006v,Text,,"ark:/21198/z1q82hgd
","ark:/21198/z1q82hgd/2n32zp12
",ChildWork,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 84
Masters/sinaimasters/syr/syriac_0084/sld_syr0084_0017_f_007r.tif,17,discovery,f. 007r,Text,,"ark:/21198/z1q82hgd
","ark:/21198/z1q82hgd/8g66n372
",ChildWork,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 84
Masters/sinaimasters/syr/syriac_0084/sld_syr0084_0018_f_007v.tif,18,discovery,f. 007v,Text,,"ark:/21198/z1q82hgd
","ark:/21198/z1q82hgd/n303mm89
",ChildWork,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 84
Masters/sinaimasters/syr/syriac_0084/sld_syr0084_0019_f_008ar.tif,19,discovery,f. 008ar,Text,,"ark:/21198/z1q82hgd
","ark:/21198/z1q82hgd/tk68k498
",ChildWork,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 84
Masters/sinaimasters/syr/syriac_0084/sld_syr0084_0020_f_008av.tif,20,discovery,f. 008av,Text,,"ark:/21198/z1q82hgd
","ark:/21198/z1q82hgd/zn962n94
",ChildWork,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 84
Masters/sinaimasters/syr/syriac_0084/sld_syr0084_0021_f_008br.tif,21,discovery,f. 008br,Text,,"ark:/21198/z1q82hgd
","ark:/21198/z1q82hgd/4084405s
",ChildWork,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 84
Masters/sinaimasters/syr/syriac_0084/sld_syr0084_0022_f_008bv.tif,22,discovery,f. 008bv,Text,,"ark:/21198/z1q82hgd
","ark:/21198/z1q82hgd/xm124j23
",ChildWork,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 84
Masters/sinaimasters/syr/syriac_0084/sld_syr0084_0023_f_009r.tif,23,discovery,f. 009r,Text,,"ark:/21198/z1q82hgd
","ark:/21198/z1q82hgd/j182vm9c
",ChildWork,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 84
Masters/sinaimasters/syr/syriac_0084/sld_syr0084_0024_f_009v.tif,24,discovery,f. 009v,Text,,"ark:/21198/z1q82hgd
","ark:/21198/z1q82hgd/5m07302f
",ChildWork,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 84
Masters/sinaimasters/syr/syriac_0084/sld_syr0084_0025_f_010r.tif,25,discovery,f. 010r,Text,,"ark:/21198/z1q82hgd
","ark:/21198/z1q82hgd/bv95jv2s
",ChildWork,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 84
Masters/sinaimasters/syr/syriac_0084/sld_syr0084_0026_f_010v.tif,26,discovery,f. 010v,Text,,"ark:/21198/z1q82hgd
","ark:/21198/z1q82hgd/kw36q39f
",ChildWork,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 84
Masters/sinaimasters/syr/syriac_0084/sld_syr0084_0027_f_011r.tif,27,discovery,f. 011r,Text,,"ark:/21198/z1q82hgd
","ark:/21198/z1q82hgd/tb66kc10
",ChildWork,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 84
Masters/sinaimasters/syr/syriac_0084/sld_syr0084_0028_f_011v.tif,28,discovery,f. 011v,Text,,"ark:/21198/z1q82hgd
","ark:/21198/z1q82hgd/h350zf5t
",ChildWork,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 84
Masters/sinaimasters/syr/syriac_0084/sld_syr0084_0029_f_012r.tif,29,discovery,f. 012r,Text,,"ark:/21198/z1q82hgd
","ark:/21198/z1q82hgd/vm98w66v
",ChildWork,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 84
